#{"t_start": 1778063515.716814, "env_id": "None"}
r,l,t
-4.47625,186,2.842701
-16.274723,751,8.307657
-7.403103,244,10.083319
-2.038319,38,10.368259
5.343327,203,11.897851
-2.290866,96,12.59113
-16.079922,1,12.616252
2.719694,196,14.169952
-0.082895,104,14.960749
-21.158023,352,17.655634
1.710927,229,19.456915
1.341773,83,20.122092
-7.812225,119,23.428727
4.903527,45,23.792372
-2.316722,185,25.152925
-46.714686,1193,34.297734
-8.063793,1,34.330022
-49.835158,900,40.944091
-72.210478,1200,53.933836
-54.87363,696,59.170594
-96.531393,900,69.248891
-65.219605,900,75.859907
-55.335561,600,80.316826
-56.917161,900,90.403347
-45.334892,600,94.829398
-43.60902,600,99.234217
-28.198165,300,101.456317
-38.166812,551,105.497997
-72.460891,1200,118.555677
0.127274,115,119.453182
-33.916665,521,123.306304
1.270528,537,127.344203
-15.857773,195,128.806934
10.382821,514,137.039772
-10.695618,474,140.531141
31.283232,356,143.185134
3.435645,47,143.546321
-3.42819,172,144.835026
15.841292,134,145.805167
25.185338,570,149.978447
3.709537,151,151.088646
-7.724291,600,158.078373
-31.885322,600,162.591191
-23.395877,600,167.321181
14.370212,68,167.858538
21.649115,165,169.108156
27.515307,381,172.282918
-8.015429,1,172.37322
7.319729,173,173.659527
15.574418,118,174.630804
20.850732,78,175.284478
19.025574,144,178.07953
4.443271,47,178.480483
30.511047,377,181.342221
4.12071,39,181.664287
42.613111,213,183.363632
28.792387,304,185.763216
14.465216,52,186.220941
-5.028957,15,186.348104
7.963965,93,187.120348
-75.371834,1200,196.087796
-16.926932,900,208.612101
-8.065545,1,208.65405
0.940359,600,213.056457
1.176083,198,214.569096
-7.175169,26,214.80376
-57.559806,900,228.496081
-3.550728,36,228.855806
-26.220011,600,233.255223
-35.864028,600,237.691439
30.170083,512,241.584312
-0.916105,33,241.840252
0.812086,250,243.685811
-60.715667,600,253.686601
31.155306,478,257.328161
1.811141,49,257.725125
-45.218138,600,262.400271
-43.207293,600,266.834549
-0.398718,33,267.104262
-28.097435,600,277.250659
3.23772,38,277.543769
9.101584,143,278.656655
12.824137,100,279.493485
-6.86897,602,284.140969
-16.043459,1,284.171935
-57.598289,1200,293.001292
-24.662586,481,299.293548
19.378552,182,300.699863
21.004349,117,301.598348
-20.086695,600,306.122618
-50.529857,600,310.581474
-10.414181,600,315.267358
2.9442,35,315.540978
32.027019,105,316.336211
14.759063,129,317.349707
19.688823,74,319.897213
1.810963,58,320.38156
28.630762,84,321.028883
86.303881,367,323.882717
-53.895039,600,328.341758
23.65385,209,329.987766
-16.033024,1,330.017879
20.168101,158,331.337656
18.556116,81,332.007448
23.685007,73,332.577074
46.166378,109,333.426011
-48.094985,600,338.257274
-28.058351,459,344.584213
35.225136,106,345.375505
16.224027,371,348.218766
-0.357386,24,348.418193
22.963255,82,349.114618
-43.324615,600,353.73354
26.004648,98,354.509527
20.019156,167,355.870609
24.135792,82,356.540569
-61.202295,600,361.233885
23.820254,69,364.102246
18.833193,71,364.731034
75.486836,232,366.596052
27.027885,71,367.147388
43.376666,95,367.895789
26.21242,80,368.532028
70.134885,209,370.126292
51.719183,134,371.156535
23.807279,66,371.685655
45.48185,125,372.633382
33.206456,111,373.509932
72.944513,231,375.370287
-31.036273,597,379.977907
23.176968,67,380.530598
87.505129,228,382.370648
-7.476255,382,387.805059
52.807543,115,388.758273
57.411663,145,389.95499
3.426557,305,392.482733
25.086585,91,393.176069
25.226704,75,393.800897
20.460669,53,394.233479
41.448164,156,395.437788
2.992194,26,395.64575
3.989303,32,395.94192
51.311201,151,397.119778
76.607155,183,398.725814
24.712626,80,399.363152
2.644466,29,399.624434
24.034824,87,400.330565
26.249471,70,400.906005
26.77804,81,401.587355
25.139189,83,402.291928
-40.932148,600,408.298266
29.052306,60,408.806579
6.922203,37,409.115081
51.549444,134,410.217683
27.94007,53,410.67671
23.582399,52,411.092096
89.626284,182,412.608267
76.459816,178,414.036424
27.304167,62,414.571667
20.355678,46,415.046254
16.052538,255,417.197061
93.472076,223,419.063795
24.232498,55,419.547712
49.916239,116,420.58427
23.303889,56,421.050417
35.2958,140,422.260917
26.290711,61,422.786553
32.295331,106,423.595
96.989527,179,425.041831
23.418319,51,425.474557
16.408763,48,425.889267
5.43214,32,426.173565
20.309268,48,426.589756
23.598692,53,427.004439
97.272894,189,429.436042
25.429385,69,430.037809
25.295938,80,430.677067
65.810876,135,431.917966
33.916886,98,432.73028
98.587414,189,434.281612
26.34027,108,435.282773
0.48558,432,439.003807
96.290854,192,440.543811
33.331129,93,441.335676
16.845691,230,443.35028
26.375747,61,443.977097
57.284347,142,445.136626
52.662299,108,445.987517
23.720401,53,446.396492
97.544996,177,447.826213
26.994629,600,453.969366
26.735286,65,454.522629
88.993356,176,456.007145
77.323374,141,457.214915
61.47494,152,458.606696
5.327607,36,458.957141
77.52821,147,460.212824
26.508619,69,460.811424
-16.030546,1,460.841877
28.734831,70,461.440375
36.206912,78,462.152757
32.825939,89,462.883914
36.146836,72,463.467808
47.187118,102,464.291366
4.00834,34,464.598076
33.727892,69,465.102412
5.30257,32,465.373359
15.163422,51,465.829857
43.9267,91,466.566908
64.957067,145,467.720314
64.966285,126,468.772104
36.282124,90,469.569667
56.435345,129,470.718472
37.478147,69,471.333458
19.574453,58,471.886099
63.471625,107,472.81243
45.418652,87,475.510924
36.663379,70,476.061714
96.447749,192,477.743826
48.611633,97,478.564905
97.076079,200,480.318025
43.318502,93,481.21431
44.870421,81,481.882981
37.062022,76,482.564183
45.458494,102,483.375985
97.076592,172,484.736767
53.178723,95,485.506555
43.349645,90,486.224015
1.739227,600,491.246581
97.489383,167,492.575075
33.635399,74,493.199253
50.445453,94,493.992052
49.248427,89,494.765622
96.674543,197,498.382684
-0.461122,25,498.609366
83.654706,196,500.178898
184.244643,395,503.53301
104.430261,200,505.139373
59.622407,109,505.963067
105.224373,194,507.556997
42.448367,600,512.415376
51.010098,99,513.291698
34.62658,79,513.921809
-0.867223,35,514.220631
42.923973,90,514.921354
46.350842,100,515.768365
78.605391,136,516.886863
57.02727,115,517.866037
48.431531,90,520.207466
120.147495,209,521.901536
78.407977,131,522.928158
43.304508,80,523.579851
46.183152,90,524.360293
106.345112,179,525.74846
188.720562,280,528.023329
67.79922,131,529.121778
78.310426,122,530.113466
46.135614,80,530.75157
187.940695,289,533.037888
145.310378,244,534.898578
45.564324,86,535.542642
59.223997,433,539.08416
78.947152,121,542.915313
53.337569,90,543.669961
208.894259,282,545.820599
30.010334,67,546.431272
45.730907,97,547.186684
104.912641,182,548.674087
201.912386,286,550.909202
62.437346,131,551.992159
104.3795,179,553.445217
194.985585,273,555.638482
-8.073064,1,555.671807
103.942266,208,557.369531
79.325878,117,558.25723
106.12329,175,559.654025
3.450129,26,559.863833
105.013964,179,561.352031
193.681669,300,565.096893
79.7561,121,566.07645
194.93771,289,568.475775
66.711888,132,569.572065
66.241788,148,570.738423
210.418911,275,572.81226
195.930054,280,575.012551
160.758035,900,581.846991
74.400512,131,582.841366
78.791149,141,586.485284
107.969393,160,587.757361
73.627281,108,588.608997
67.515376,103,589.450627
19.646766,363,592.25937
93.230583,145,593.362521
200.857989,251,595.272052
137.677077,597,599.836668
142.135726,597,604.51407
33.679548,64,604.990155
79.814398,114,610.075739
63.923465,109,610.888934
31.168209,600,615.765923
208.476388,267,617.820349
-6.248304,17,617.95873
47.337492,81,618.613208
45.664405,79,619.222724
107.820402,140,620.386103
78.952525,131,621.412538
36.695135,63,621.979037
46.823557,77,622.585005
107.489352,148,623.734577
43.329962,68,624.24966
106.841627,145,625.371404
50.883755,79,625.96871
96.842608,160,627.339527
97.566524,150,628.643925
65.830169,140,629.771789
104.936617,140,633.923212
46.955289,78,634.561343
201.949532,238,636.466918
64.011011,163,637.664562
48.716619,75,638.239562
51.231654,78,638.852851
46.022061,84,639.468569
57.128555,95,640.330698
68.526666,131,641.308382
57.170562,92,642.052134
167.710861,400,645.200602
53.495915,71,645.744739
212.748124,274,647.843326
139.880841,600,652.397459
57.439256,93,655.130069
79.550568,109,656.005723
78.934736,107,656.907402
-8.07234,1,656.948535
212.303641,273,659.025615
45.825838,71,659.606805
122.552524,177,660.989589
-6.258071,15,661.154765
-13.157396,544,665.435875
49.782925,94,666.172259
50.654106,70,666.689198
47.470925,78,667.30323
79.621873,109,668.147111
-5.408712,600,672.614577
108.575603,146,673.729099
68.605154,123,677.021765
70.650539,160,678.210263
106.989758,148,679.407898
69.830593,100,680.174744
213.707105,278,682.275388
103.172061,183,683.734201
196.512796,253,685.675933
4.369125,27,685.902786
44.227848,68,686.464247
289.158779,424,689.651134
65.252587,100,690.50003
4.55943,26,690.701377
46.544587,63,691.206871
191.618374,241,693.096201
209.562007,246,694.92878
116.980481,217,700.452683
702.139343,688,705.694275
33.491782,74,706.294516
43.976669,73,706.888925
79.501382,102,707.753792
222.618888,293,709.855237
203.127179,220,711.618657
79.697216,101,712.390123
67.737425,88,713.07667
59.789735,80,713.692102
703.237165,649,722.656563
78.660059,103,723.450193
279.007909,340,726.135891
46.374272,69,726.706262
68.074633,91,727.39699
289.61179,357,730.150274
3.351258,29,730.375692
214.291207,248,732.280753
211.427687,226,734.017709
68.615,101,734.791741
704.880636,649,739.632089
-16.042496,1,739.665641
289.742576,378,746.263392
