#{"t_start": 1775582685.097408, "env_id": "None"}
r,l,t
-92.931554,242,6.649405
-30.72019,1,6.708483
-185.849481,954,22.48053
-235.594537,909,45.431762
-120.437566,464,53.223347
-130.614432,1292,81.950891
-134.482852,424,88.998409
-176.268484,1278,121.704425
-104.214685,537,130.455557
-97.83033,587,148.431872
-146.974176,875,163.738291
-179.146597,1500,194.470793
-96.271641,619,204.409956
-115.821542,1500,238.326659
-109.895585,1200,266.722153
-86.019133,573,276.203589
-102.355362,492,294.472892
-180.640465,428,301.720574
-136.700194,352,307.247841
-33.889534,600,317.423026
-30.712492,1,317.482157
-72.425608,900,339.69737
-42.665422,900,354.84516
-79.546514,1500,393.394539
-34.587392,1200,423.594192
-30.200716,1,423.649767
-67.944272,900,443.753144
7.663077,1200,463.733814
44.656457,900,491.698162
-87.375807,1500,529.386005
-34.038153,858,543.217685
-49.352052,1200,570.765179
-104.606645,900,600.11235
-52.735462,600,610.073326
40.836639,1271,642.31273
33.352298,1200,663.359733
22.200664,600,684.182539
-20.740598,287,689.270152
121.884173,668,700.942619
99.973555,525,722.470452
-46.722709,600,732.464331
-37.261827,600,743.267248
36.48145,600,762.958728
39.594872,600,773.581865
-129.041725,828,799.048221
19.970338,600,809.13246
0.998607,600,818.99095
103.949668,900,842.58329
146.94437,1200,870.646359
48.877543,600,880.760542
38.353716,600,891.151947
2.365427,600,913.659863
1.916126,600,922.448265
834.539752,796,942.815786
66.46346,1189,963.435136
-2.046814,600,980.325666
-75.821835,102,981.828627
-30.750515,1,981.882286
-12.639283,261,986.370879
-2.482194,271,991.614784
77.192165,900,1021.770631
-88.511459,249,1026.199865
444.082872,480,1033.4902
281.534867,470,1040.763185
85.474442,900,1069.461296
-44.5334,237,1073.702114
-205.780192,91,1075.243792
-30.737535,1,1075.302881
501.060746,426,1082.637866
517.506688,1200,1113.543922
715.894051,573,1123.569334
223.516748,342,1129.423737
241.419804,337,1142.017253
493.600562,711,1155.138312
470.687232,598,1164.180952
668.26756,391,1179.020278
317.639197,432,1186.921605
182.147584,268,1191.038437
