#{"t_start": 1778018212.8914168, "env_id": "None"}
r,l,t
32.7175,600,22.798006
19.312382,600,23.419627
-34.380321,600,24.04978
15.385874,82,24.158771
55.703401,297,24.540416
8.145217,128,24.70797
9.74059,107,24.846845
-9.00279,900,25.816081
8.969713,128,25.979332
35.841411,600,26.685782
-26.982391,300,48.989976
-33.646647,600,49.592968
-28.364387,300,49.932203
-48.551557,600,50.602417
-19.54356,300,50.931237
-17.403942,300,51.258438
-22.926924,300,51.580604
-37.561442,600,52.258178
-62.576935,600,52.929953
-18.555067,900,53.853393
-21.64694,300,77.114083
-24.835298,300,77.410225
-19.255405,300,77.702718
-18.138418,300,77.995528
-28.203007,300,78.331914
-27.741983,300,78.646687
-20.091533,300,78.951671
-20.143928,300,79.255667
-20.389486,300,79.582268
-14.142375,300,79.89507
-24.412016,300,100.96938
-25.579284,300,101.283597
-17.31774,300,101.617999
-21.688519,300,101.961636
-32.900207,300,102.332243
-23.028256,300,102.716886
-18.997536,300,103.063658
-22.974398,300,103.429864
-22.658699,300,103.763207
-16.702273,300,104.140896
-26.413038,300,126.230988
-16.347079,300,126.562067
-44.613162,600,127.225658
-42.524009,600,127.932742
-28.452617,300,128.29419
-25.307922,300,128.683465
-20.840116,300,129.012698
-16.048307,1,129.039024
-18.593239,300,129.361891
-19.893364,300,129.699641
41.627187,900,151.506496
45.501268,900,152.369036
-55.645713,600,152.972007
41.906009,900,153.835615
91.736576,765,154.623937
-36.71184,600,155.206604
94.517152,664,155.996392
-2.135413,162,156.208633
14.845057,162,156.392494
-38.118476,600,157.028872
-41.037164,600,180.492276
-88.296659,1200,181.633665
-2.53759,188,181.837038
-1.9109,178,182.024067
-16.357201,300,182.31454
-39.735202,600,182.911933
-54.689034,600,183.492643
-58.640208,600,184.141176
-58.736373,600,184.779065
-80.341199,600,185.412087
-6.686761,23,207.683921
-4.718065,36,207.740779
-19.852288,1200,208.84786
-28.383476,600,209.441716
-7.117403,40,209.499527
-28.54558,600,210.107053
-2.533752,600,210.694496
-19.035594,1200,211.860095
-6.847568,77,211.957181
-1.423287,1500,213.427616
26.770428,426,237.069069
-3.75314,24,237.109027
29.932233,900,238.121293
12.022859,225,238.447416
30.942418,900,239.340189
6.923003,47,239.416478
-35.660448,600,240.053254
26.696041,900,240.93294
4.832109,277,241.219455
0.764559,900,242.136933
8.428016,165,264.988117
-22.299102,600,265.602248
17.558116,81,265.718126
18.585002,82,265.839635
18.164272,77,265.959558
-38.843296,600,266.657199
10.517936,132,266.836928
3.467347,51,266.906653
-24.675428,900,267.873316
0.65973,600,268.583946
-55.194892,600,292.415024
-56.103032,600,293.032604
-3.51974,27,293.082993
-19.206611,406,293.54123
19.539462,129,293.706082
-52.283796,600,294.33991
9.640365,32,294.413742
-52.659401,600,295.071038
4.071646,33,295.136501
8.865207,165,295.340992
12.866132,81,315.661277
17.546394,131,315.826604
21.172887,127,315.959339
61.507451,284,316.259337
-15.251701,600,316.875245
19.297886,142,317.039412
61.987156,273,317.350237
10.811646,209,317.574521
15.964046,117,317.728462
62.024037,271,318.032552
19.892227,115,338.227264
24.767878,136,338.458502
-14.416573,364,338.840938
3.606559,261,339.109849
20.747002,104,339.237918
-5.148393,30,339.305405
8.578346,187,339.504637
68.387133,262,339.808222
-43.276678,600,340.445108
-23.508552,430,340.876799
44.184956,145,361.138205
13.297722,77,361.248073
21.373418,112,361.366099
12.181436,111,361.501251
-15.502343,271,361.780021
52.74333,223,362.031941
0.739911,313,362.359191
12.919244,72,362.454744
5.373237,49,362.520582
7.259054,57,362.602226
25.520743,108,382.752562
41.982835,144,382.915356
21.933063,105,383.019644
14.26625,100,383.128339
52.028515,162,383.295147
14.322212,47,383.374638
51.404316,166,383.540434
19.859167,83,383.635567
21.077477,148,383.793975
82.509128,179,383.984541
-44.052995,600,406.041334
215.050007,517,406.595049
57.95844,118,406.754938
-18.290495,600,407.346384
20.870246,66,407.43297
20.06951,59,407.524056
87.873454,147,407.691771
50.182746,156,407.872221
-44.320318,600,408.489301
10.493564,35,408.542131
49.519835,600,429.577282
-52.718472,600,430.188579
50.31361,600,430.83881
158.731187,900,431.835729
20.624507,55,431.926427
51.433337,600,432.687811
-37.29284,600,433.310678
42.712563,112,433.44228
61.103254,123,433.5827
78.490168,188,433.807506
133.298227,900,455.307172
7.814299,600,455.906607
214.140374,388,456.327017
45.843053,96,456.4389
104.661498,900,457.345054
79.656194,165,457.548344
79.493027,164,457.75946
45.869995,92,457.873219
45.503601,100,457.997975
46.059136,101,458.119136
45.787085,101,478.388125
43.124462,91,478.491624
43.935993,600,479.127966
45.740334,106,479.25803
47.866144,99,479.372422
111.121823,900,480.277916
22.007343,59,480.372944
127.053882,900,481.279795
108.832506,900,482.177407
46.05137,106,482.29864
228.075291,321,503.297598
-16.009703,1,503.324357
21.955872,54,503.4042
13.948471,70,503.502344
23.959228,91,503.627556
48.146747,108,503.756494
14.41293,65,503.841748
68.6199,151,504.004563
-6.085671,15,504.039757
72.265231,130,504.202998
-16.00596,1,525.391813
196.991599,289,525.715791
45.583551,103,525.841033
14.955471,51,525.91468
69.836488,140,526.064461
99.482281,173,526.266874
98.582802,177,526.485335
112.609258,155,526.681725
99.888262,203,526.93362
100.041913,204,527.173736
33.747949,91,548.620377
99.985577,196,548.856581
4.989157,600,549.431351
-8.023962,1,549.461899
26.092702,69,549.549132
38.620488,600,550.181625
46.382805,91,550.304727
39.129694,600,550.981375
111.605095,166,551.21767
223.187113,339,551.607701
45.818568,99,572.15019
47.126065,92,572.270945
73.584736,157,572.436994
46.249608,105,572.547034
73.983099,151,572.721524
104.953049,167,572.927475
15.091384,53,572.998199
103.967764,174,573.201987
