#{"t_start": 1778018210.8935244, "env_id": "None"}
r,l,t
1.317372,57,2.934528
-8.660672,239,3.722518
8.756285,75,4.437807
-14.223274,559,9.930275
-7.926785,321,13.052752
-0.252323,54,13.628943
8.978653,306,16.432149
-9.84187,310,19.05348
-10.073869,346,22.00312
-1.250946,157,23.419511
5.937218,584,33.207982
-0.955682,39,33.540956
-18.161118,953,42.174126
-8.584957,348,45.384929
-8.05026,223,47.1987
-39.913557,701,57.963044
-66.373457,900,65.991767
-69.34657,900,75.180503
-66.380752,900,85.872948
-101.841053,1500,97.411644
-60.498047,600,106.747879
-8.048634,1,106.783916
-37.99647,300,109.237603
-88.373771,1200,119.757238
-43.434669,600,125.058186
-56.305723,900,137.503619
-69.664849,600,142.277447
-45.411763,1201,151.671931
-44.38922,821,166.202392
-7.229604,286,168.605261
-8.029217,1,168.639507
-26.150622,525,173.063407
-11.536338,95,173.968504
-5.238446,175,175.49221
-77.419163,900,189.326322
-21.557585,409,193.506156
-6.152806,252,196.112165
9.968425,140,197.382393
-53.889881,900,204.649516
-5.519555,224,206.380703
-42.843127,900,220.357659
38.442879,465,225.268645
-15.762671,1200,235.584219
0.653671,287,238.19769
-21.33525,900,252.175649
-20.117463,612,258.213049
-16.005407,1,258.249269
7.433061,275,260.688312
-46.681172,900,271.715935
9.618297,36,272.020118
20.729136,103,272.942322
3.389148,268,275.074362
-16.033022,1,275.105764
3.286423,50,275.574332
10.521163,58,276.105916
34.96881,137,277.296793
-6.405064,23,277.551803
-8.593945,600,283.376268
-25.445536,600,289.455619
-3.085203,19,289.662059
-5.203163,18,289.839888
0.909738,38,290.198223
15.606327,182,291.805625
20.765184,102,292.80083
10.555215,471,300.182599
33.686484,260,302.311653
6.118044,185,303.831165
6.317564,205,305.592303
-56.665136,600,310.311351
-61.350673,600,315.088812
18.946625,129,316.106
18.453967,153,317.384967
13.295651,122,320.893096
9.528444,41,321.252896
8.518095,134,322.34532
67.49786,395,325.55768
8.900178,41,325.981322
10.996495,110,326.856258
0.73625,900,333.949878
22.805454,131,335.009224
11.888404,119,335.953866
26.838764,175,337.272368
