#{"t_start": 1778072424.6119764, "env_id": "None"}
r,l,t
-7.082724,37,2.732452
4.952216,287,3.73834
10.571517,165,4.967788
11.800348,166,6.159796
-6.131357,64,6.670376
4.525552,584,11.294791
13.077719,122,12.194282
4.342577,659,17.325307
-1.954765,79,17.945241
-0.299027,347,22.000652
-1.064968,196,23.521525
-4.295467,45,23.858319
-2.979249,253,25.856389
-5.332155,196,27.275455
-3.446455,533,31.382645
-17.557094,1500,48.024147
-24.303218,601,52.826591
-23.447699,569,57.084596
-88.97443,1200,69.235767
-81.661384,1200,77.996708
-43.337065,600,82.385276
-26.932837,600,90.903124
-25.164528,839,96.992527
-61.250296,900,103.494867
-57.094713,900,114.904165
13.078201,179,116.231104
-57.907875,900,122.97089
-39.723422,1377,139.457856
71.630768,901,146.09806
0.763059,130,147.071229
-37.804643,600,151.445599
114.169587,1361,170.732459
41.34881,224,172.392621
-16.012804,1,172.427693
165.450247,651,177.290393
-8.325369,900,183.886486
-24.494984,900,198.517196
51.770021,570,202.773696
44.696988,177,204.092465
62.913081,325,206.586595
-0.012959,118,207.496982
88.010091,59,207.945474
13.784058,453,211.213007
68.85083,355,218.939557
-44.914205,900,225.503522
29.310933,775,231.173738
-15.090388,600,244.585027
70.838825,591,249.078065
65.219972,272,251.158481
-16.037764,1,251.194784
46.075463,167,252.464952
10.9081,1200,261.408614
8.446868,555,271.93683
40.435301,286,274.201746
23.772996,148,275.292576
22.625755,458,278.847404
53.987752,484,282.471748
69.353641,261,284.485674
4.121921,600,293.363808
28.648492,353,296.008137
76.464239,217,297.678844
-27.227473,849,303.898779
-27.759741,600,308.408548
37.249578,76,308.978547
-15.744423,537,316.828877
65.324152,298,319.063012
74.241151,314,321.464334
59.531776,121,322.340204
18.3885,42,322.68998
-5.174726,600,327.403119
12.091515,34,327.682642
-1.459958,525,331.803425
17.826383,52,332.244904
75.632814,330,336.214157
30.94574,75,336.805578
3.123529,322,339.405003
5.608572,25,339.675773
5.316714,27,339.924642
7.320295,35,340.242094
-2.108461,587,344.715253
39.826774,262,346.749874
87.270338,245,348.582386
47.640332,211,350.179868
30.127969,56,350.643595
-16.013256,1,350.676396
49.773236,98,351.431533
48.866439,164,352.671393
-10.533564,600,360.007897
215.573464,446,363.27183
225.672453,350,365.942968
40.438907,260,367.872751
17.645798,50,368.263946
0.811434,25,368.496787
-16.029417,1,368.530306
117.864716,322,370.988415
87.638743,244,372.799093
285.673775,420,376.019606
105.024273,368,382.981283
62.753861,140,384.030694
79.048181,198,385.648903
-2.483175,15,385.871334
105.505832,317,388.26504
-7.976009,1,388.303207
183.911357,372,391.120322
70.25711,143,392.255381
41.312368,117,393.138854
127.267364,186,394.60708
120.528991,382,397.50532
36.513622,128,398.596262
37.466408,150,399.717121
23.861775,64,400.204148
77.011602,170,404.201948
4.025393,38,404.491511
38.273899,86,405.168365
3.482807,57,405.619432
16.694084,68,406.158486
260.858468,412,409.289536
49.406469,105,410.11615
109.477479,307,412.462453
78.808585,198,414.00282
61.57156,129,415.004789
122.597564,341,417.63306
74.690309,253,419.716995
76.887662,260,421.781529
151.536232,345,426.557943
53.869607,101,427.329418
-4.356153,18,427.507338
-71.796129,600,431.979115
205.849023,402,435.017529
96.480417,209,436.618088
200.792112,376,439.468484
269.457416,542,443.658761
234.810464,442,450.860657
195.267913,315,453.225303
25.489109,69,453.759611
53.614278,116,454.685168
52.375542,112,455.602376
17.564996,51,456.024182
65.902727,113,456.900441
243.43673,426,460.245447
249.049987,376,463.284537
377.050907,632,470.153927
71.846631,233,472.02969
216.483188,328,474.582289
124.559099,273,476.710128
199.618636,321,479.331336
77.033171,167,480.67582
15.60792,79,481.243493
49.131106,100,481.994447
162.961273,336,484.698521
-21.589366,128,485.768302
226.652186,381,488.784728
294.536675,499,496.368416
-4.24912,17,496.532922
254.83489,343,499.326357
273.733285,410,502.589241
89.854245,152,503.824309
37.65225,97,504.653819
221.548643,567,509.16808
16.683662,62,509.706772
259.957943,333,512.247915
312.57802,463,518.479103
55.477949,94,519.216882
27.826142,89,519.983715
25.117151,66,520.583389
53.400648,95,521.3575
208.135305,382,524.237387
238.742672,364,526.948918
124.388774,258,528.927484
127.325844,217,530.734132
682.067478,1043,540.809514
119.663829,210,542.516077
69.637785,112,543.464404
313.159629,410,546.877158
51.372268,106,547.771601
294.015072,355,550.569595
25.797728,55,551.026857
113.895791,261,553.241338
688.677263,949,564.025678
70.565007,105,564.866692
6.367413,27,565.085614
70.891255,101,565.868767
115.394007,135,566.874779
17.01754,58,567.329112
236.384426,295,569.605309
690.341525,797,575.96199
266.821086,275,578.182359
17.091552,52,578.667486
261.230257,317,584.743356
112.374528,144,585.946221
16.119997,47,586.408841
25.652661,58,586.894418
131.152235,182,588.195523
127.766447,192,589.83044
77.822148,102,590.709249
16.338254,49,591.149955
260.752672,321,593.847255
601.61332,437,597.410438
264.026263,283,599.767673
242.418626,267,601.856251
315.995983,382,607.974291
317.712204,360,610.837505
208.73401,225,612.63547
-16.038578,1,612.730747
230.255204,311,615.252347
257.307951,342,618.026154
391.2138,416,621.217595
863.172438,952,631.237201
285.848575,269,633.263836
430.468802,439,636.581981
166.363318,242,638.470795
25.908226,56,638.930213
56.5987,72,639.493619
39.715717,76,640.074413
263.58131,250,641.962334
319.34107,314,644.34241
