#{"t_start": 1780564608.6702466, "env_id": "None"}
r,l,t
-13.259105,25,0.659446
-91.447915,502,0.970916
-117.476618,584,1.32092
-217.358695,5000,18.063405
12.191668,108,18.433885
-4.592439,27,18.541085
0.369553,49,19.061525
-4.889052,27,19.166749
-2.358406,79,19.429801
-92.695254,751,22.087733
6.722415,116,22.479785
4.140029,58,22.676772
-4.111129,35,22.822224
-6.322531,23,22.921439
-11.789731,212,23.676733
-29.128799,715,26.127562
21.867442,126,26.562396
35.371108,209,27.317173
20.578176,184,27.961594
25.834615,121,28.383678
6.209019,50,28.56113
-4.14959,31,28.672756
16.570517,135,29.148077
-4.393903,24,29.25352
-8.138975,1,29.272084
-8.199477,14,29.331839
17.364847,178,29.948827
14.881865,178,30.643225
20.189558,102,31.080956
12.046915,79,31.358922
18.415833,155,31.945405
23.703457,95,32.270729
17.404819,115,32.686006
-4.582078,36,32.832991
16.739417,90,33.182927
13.47421,150,33.665582
12.836743,145,34.239084
22.151211,126,34.704541
58.35369,264,35.660878
71.68398,298,36.72363
-4.355569,25,36.816777
-8.245772,11,36.87904
-3.291653,37,37.022599
81.303719,331,38.218683
21.784482,177,38.847907
22.873999,171,39.487455
19.275554,187,40.148263
39.25374,167,40.732717
71.82599,282,41.98589
-3.632426,32,42.101039
30.487346,127,42.585184
70.975008,219,43.394897
16.853258,128,43.836607
6.90095,322,44.960813
-3.911443,674,47.275198
13.397179,105,47.656118
5.014296,52,47.84571
0.99526,35,47.99234
-3.179729,38,48.131557
19.569555,170,48.699128
48.649636,213,49.429722
13.32602,104,49.814077
-238.916375,2851,59.412875
-3.173496,26,59.522666
23.274203,168,60.080805
33.8427,194,60.778617
31.230599,171,61.394071
33.348365,145,61.949176
-5.338615,32,62.063526
21.98022,144,62.56694
16.03425,76,62.868649
21.441477,136,63.632222
61.172574,265,64.558464
17.47166,122,64.986945
69.852749,306,66.104459
17.498608,116,66.616761
-4.783968,27,66.719952
-97.774595,35,66.842675
-0.923572,45,67.02015
21.701464,122,67.498587
14.65759,99,67.829483
