#{"t_start": 1778013077.429109, "env_id": "None"}
r,l,t
41.446421,618,21.931847
10.986178,290,22.267619
-22.566839,300,22.623671
-21.322869,300,22.974092
-30.64654,300,23.357437
17.330015,158,23.574599
14.20997,90,23.703754
13.852785,96,23.850096
6.241718,256,24.151926
18.994558,135,24.347992
-22.942314,300,46.065593
-18.288322,300,46.375045
-19.252909,300,46.712565
-21.82298,300,47.044428
-19.62345,300,47.349166
-16.954337,300,47.680219
-22.604405,300,48.020261
-18.989667,300,48.346108
-22.114788,300,48.760953
-21.574987,300,49.158188
-20.614455,300,70.402557
-26.200787,300,70.70256
-19.657537,300,71.009363
-19.444942,300,71.311167
-21.190233,300,71.666773
-27.596087,300,71.994326
-19.31971,300,72.337338
-19.294022,300,72.664704
-19.59846,300,73.013753
-21.040427,300,73.341976
-21.734395,300,93.939414
-24.756103,300,94.309237
-21.117887,300,94.656558
-20.720335,300,95.00634
-30.662271,300,95.423735
-24.543319,300,95.768869
-24.599136,300,96.13097
-43.209723,600,96.845654
-21.91156,300,97.19309
-18.839936,300,97.621398
-49.302713,600,118.630224
-41.838859,600,119.260658
-48.562874,600,119.921731
-7.616896,278,120.235073
-64.779722,600,120.933705
-18.078655,364,121.370373
-18.859444,600,122.025573
8.647018,283,122.356572
-39.999588,600,123.026519
-63.101171,600,123.702761
15.379542,352,144.360358
7.669724,200,144.583668
-5.33587,140,144.735061
11.853603,376,145.148977
5.061963,252,145.468306
-40.583113,600,146.156243
8.471091,351,146.602875
-3.865349,232,146.86194
-1.499745,83,146.982846
-49.698075,1200,148.393761
7.655217,229,169.042737
-34.291935,582,169.638627
-24.21216,300,170.002611
-23.392362,300,170.323792
-33.335613,600,170.973319
-53.27001,900,171.985198
11.42606,146,172.197396
10.319429,123,172.375856
5.426634,155,172.597946
5.286778,153,172.798852
9.006654,67,194.384934
-3.734035,51,194.460819
-1.955033,185,194.656569
30.642203,199,194.864166
32.602939,180,195.072153
-20.791022,438,195.601006
32.391202,203,195.879747
-5.886965,76,195.984635
