#{"t_start": 1778013075.513124, "env_id": "None"}
r,l,t
-7.358156,39,2.813858
1.286787,308,4.093252
6.261754,360,7.274807
-6.940996,387,10.738492
-6.309695,228,12.88829
1.020622,74,13.615957
-22.487255,911,21.496564
-5.099117,33,21.778764
-16.034739,1,21.807788
-11.95362,345,28.00798
-1.787087,40,28.375754
-69.939509,1500,41.237864
-46.705121,600,46.218724
-175.112131,1194,59.323302
-18.950158,300,61.699946
-54.826108,600,66.958107
-43.93376,477,71.118918
-53.170955,600,79.218493
-69.970569,900,86.31893
-67.955696,900,93.807232
-38.138875,552,102.370486
-56.192692,956,110.116759
-34.804349,600,115.097428
-19.443537,450,118.627415
-21.858919,628,129.635288
-93.822545,409,132.954822
-51.075012,600,137.802355
-4.714133,119,138.786614
0.827067,253,140.811132
-35.6091,435,144.262707
-48.158035,600,153.633429
-3.761749,297,156.126384
-23.527662,513,160.304569
-34.8906,520,164.474724
12.521977,426,167.983884
-50.35778,600,176.955944
-49.981235,600,182.258279
-69.464059,851,189.529631
-4.23346,78,190.196625
-0.72564,135,191.344631
17.440867,291,193.67702
7.143181,249,195.792829
-10.47534,237,200.737078
14.343642,141,202.035033
-32.459453,900,210.123535
-27.466316,600,215.381425
-29.548748,600,220.32145
47.163447,516,232.256749
33.002666,900,240.17108
-30.228418,661,245.749865
50.281659,348,248.701238
7.803108,582,263.97063
-22.496036,600,269.671477
-22.331411,600,275.194231
37.747573,206,276.967163
38.744182,191,278.652025
65.530484,401,282.257035
56.633939,428,291.214864
19.282508,143,292.465816
1.543667,440,296.352253
57.730305,260,298.62304
43.05216,185,300.20581
29.756519,145,301.43064
38.895703,171,302.952878
37.157976,116,303.986387
71.702699,303,306.549419
68.324955,556,317.046645
55.035234,216,318.863396
45.203128,364,321.970419
47.923775,137,323.175654
99.677688,546,328.001209
47.064602,142,329.247101
29.217361,123,330.434767
46.547331,143,331.808775
66.379456,224,333.823272
-19.685382,600,342.401814
35.897901,341,345.489124
-6.562896,19,345.68124
-8.050363,1,345.714334
43.721184,132,346.96683
44.209978,133,348.085463
33.455426,148,349.321982
13.324409,73,350.008033
44.963147,267,352.227973
20.138405,132,353.313619
39.777137,147,354.566357
44.063267,112,355.51831
43.504865,135,356.798848
30.110116,123,358.006362
100.928863,284,360.457472
41.605207,135,361.677382
41.384751,220,365.859505
