#{"t_start": 1778007877.5104854, "env_id": "None"}
r,l,t
-2.258282,290,3.56811
-2.510099,169,5.094291
-4.800236,199,7.062061
-2.030321,39,7.501577
-4.156846,15,7.683645
0.393106,563,13.405571
-22.486954,564,18.386968
-2.520847,204,20.091268
-2.832676,161,21.423441
-7.406252,9,21.533274
-2.180488,213,23.562532
-7.855176,253,30.929278
3.774345,272,33.255903
-19.642523,472,36.929778
18.44205,64,37.513631
-27.153105,686,44.462103
-121.629237,825,51.371026
-30.251275,561,61.158705
-126.327583,1500,75.661384
-24.540461,300,78.288164
-108.546904,1500,93.523483
-26.385167,300,95.820828
-55.946586,600,101.117593
-18.988711,300,107.882975
-47.727535,600,112.752118
-28.073516,300,115.415012
-24.266766,300,118.133211
-55.044082,600,123.540337
-48.408048,600,128.791923
-25.465758,287,136.681204
-63.199691,1063,145.549132
-19.330853,305,147.950175
-35.719551,354,150.778722
-15.041154,342,153.457729
-21.237946,233,160.536163
-9.606491,163,162.238517
-16.267819,294,165.425693
-5.326376,196,167.521284
20.058176,839,174.785094
-14.837014,327,177.761256
-10.516032,391,181.34156
29.90518,707,194.178366
-4.883853,471,198.935843
9.280977,123,199.97595
-11.108756,349,202.786171
1.682677,180,204.25246
38.75227,199,205.92583
15.154552,900,218.55347
51.61397,450,223.014948
99.094661,1500,237.097131
17.512457,334,240.167802
30.273388,115,247.161036
-79.705413,1200,259.095325
31.238575,122,260.310272
1.959982,51,260.729653
-6.622379,216,262.506682
-15.596616,765,268.779615
-0.506346,54,269.28592
79.904759,305,275.550356
80.75472,1500,290.057938
3.770582,610,295.523517
15.405034,144,300.640836
14.254123,256,302.970057
61.669713,468,307.115001
168.040513,1211,317.796161
22.621539,517,322.913636
15.12586,45,328.486946
180.618965,1500,341.278345
-25.307156,840,349.629772
13.798674,602,362.82328
61.845335,478,366.846411
11.914264,600,371.470341
22.68446,444,375.151208
4.520583,32,375.534363
28.347616,426,380.020259
74.680548,380,389.82423
-16.025982,1,389.855926
32.14895,600,395.187095
37.189108,600,400.631907
35.531988,302,403.32398
-4.203231,459,407.524887
40.310338,600,417.982521
9.947802,900,425.166361
31.28196,145,426.382589
42.673383,600,431.013783
45.032302,200,432.569595
24.489239,254,439.814085
106.270511,576,445.254987
43.402637,94,446.068428
107.168205,453,449.953547
40.558532,205,451.827621
87.442498,293,454.501529
101.454214,361,457.947666
39.788656,197,459.762198
20.473692,76,460.478772
22.531923,807,474.717395
44.202991,145,476.040798
64.623932,319,478.689643
15.9869,63,479.207549
75.774849,232,481.174043
111.384453,534,485.565411
76.607341,153,486.826147
75.94199,142,488.046088
56.180457,900,500.419925
236.168851,413,504.527529
52.793339,114,505.514842
55.647197,161,506.898364
42.002012,900,514.896312
77.360881,227,517.069723
57.873408,137,521.864298
183.196282,393,525.529883
43.575028,125,526.55834
102.326235,280,529.215297
229.022391,428,533.80426
52.938509,147,535.402843
52.813897,142,536.701
548.930151,1399,550.615133
36.918525,94,551.53369
632.218178,1500,566.451264
203.03803,320,569.55463
280.394591,396,577.33635
14.671227,51,577.823126
3.180182,29,578.142413
4.154234,33,578.481211
98.642599,213,580.324048
229.747577,337,583.103413
101.832595,226,584.911429
47.17745,120,585.930749
3.448264,28,586.163531
3.227476,32,586.431917
235.901133,321,588.963776
3.264894,35,589.274168
78.213618,144,590.490869
5.000129,30,590.835617
71.07898,129,592.142022
237.418107,303,595.402391
46.865922,94,596.460947
190.454315,278,604.471812
198.332158,261,606.768863
799.627115,1500,620.892931
13.736221,69,621.553309
49.77347,90,622.393461
12.118935,112,623.555033
302.104794,505,633.578461
46.158908,82,634.283481
1055.093898,1484,646.606921
301.447497,477,650.45205
195.705109,209,652.096997
71.526276,154,654.86156
13.625244,57,655.446178
45.510348,79,656.352192
60.41989,92,657.392673
255.302657,364,661.413217
86.342214,111,662.679128
46.25577,88,663.714347
44.613891,109,664.731178
48.292863,96,665.571714
86.229837,121,666.615734
-72.210824,600,671.884068
256.319157,317,675.025403
250.338794,307,678.118507
27.92967,51,678.622069
328.950915,463,684.69292
34.518151,91,685.469855
33.336121,78,686.163769
99.318829,117,687.138132
78.389688,113,688.223837
93.05849,108,689.471584
330.092095,422,694.234713
197.793018,188,696.331026
268.287395,358,699.525541
307.870064,342,702.341199
138.481623,228,704.147277
269.092477,362,708.710991
34.884409,73,709.402744
235.981481,254,711.772212
188.527907,231,713.971333
73.442569,90,714.940675
48.070905,84,715.730581
100.686843,146,717.148953
238.019956,223,719.214741
139.261,242,721.694232
98.933168,117,723.013108
242.273028,231,725.565467
223.34201,234,728.215805
307.766911,334,734.256926
888.550514,595,739.390897
283.42717,254,741.566273
107.389905,156,743.020832
-16.060199,1,743.05253
265.995444,235,745.045561
104.988789,138,746.215498
238.624083,205,747.866396
128.613084,179,749.299947
121.935117,189,750.753552
299.939991,331,753.816785
74.881526,98,754.867977
100.922934,127,759.144947
101.079702,121,760.533086
-44.822828,121,761.789658
74.176798,103,762.66891
320.020488,326,765.527905
56.074032,91,766.313461
708.640135,474,770.470652
70.284216,103,771.439959
100.95625,123,772.581827
103.612553,109,773.61337
300.139511,306,776.585399
70.439571,95,777.499489
3.674186,31,777.794453
80.845915,104,778.735765
69.813278,88,779.576027
70.263471,99,780.522961
285.002832,223,785.020966
55.244836,82,785.964464
55.878788,92,786.962518
412.061191,356,790.716566
244.23445,218,793.069507
70.621689,91,794.078522
240.2712,205,795.843223
73.182551,113,796.780275
240.661133,178,798.279242
117.807016,146,799.513941
69.844054,85,800.186317
74.356985,102,801.016289
225.566716,282,803.531858
74.30428,100,804.407062
60.948136,70,805.073099
227.121068,307,810.979429
320.381281,321,813.720852
319.564277,317,816.758613
246.394782,204,819.076442
193.717735,201,821.328224
214.3373,202,823.616456
72.026802,100,824.775345
-16.048758,1,824.808721
1071.475029,819,832.220085
111.912291,118,833.237843
781.148389,722,841.341954
-16.019581,1,841.377001
101.865572,109,842.282015
241.447033,183,843.76045
80.995824,102,844.605956
222.397112,201,846.28883
104.856419,120,847.281546
286.576727,296,850.163622
81.012839,102,851.286535
81.918645,101,852.372974
695.220459,616,858.641607
288.830049,256,863.866803
709.828418,413,867.582803
55.38084,90,868.415284
709.562858,405,872.410174
230.862182,177,874.074463
107.827645,103,875.043688
34.618774,63,875.658609
58.205301,90,876.511888
-16.010077,1,876.539131
82.744564,98,877.435105
238.185664,189,879.167369
57.02659,75,879.876832
109.075777,131,881.177579
72.254701,105,882.356615
81.577998,98,883.447096
36.207265,57,884.100306
198.699212,165,885.960303
95.685371,109,889.570556
288.294021,260,891.943629
709.625126,418,895.48853
283.887189,273,897.730247
857.664212,776,904.683481
235.639601,188,906.175131
97.650545,105,906.990647
710.143846,397,910.109898
859.426863,750,920.932141
240.871234,190,922.634442
503.146194,371,925.759186
53.019697,73,926.428517
47.939678,75,927.134367
321.701422,252,929.507497
