#{"t_start": 1777990853.7335203, "env_id": "None"}
r,l,t
1.651492,600,23.370317
2.918809,600,24.024196
-47.991409,600,24.740843
2.5765,77,24.856131
34.078152,209,25.139499
10.115815,62,25.239327
-43.058732,600,25.898525
-1.160825,600,26.553498
-38.030071,600,27.249144
24.465606,600,27.893929
-47.288751,600,50.668864
-29.08043,600,51.294273
-32.593857,300,51.654663
-35.022258,600,52.343582
-33.849191,600,53.025579
-16.987613,300,53.373752
-26.881589,300,53.676819
-34.222573,600,54.259719
-65.230251,600,54.931371
-14.908418,300,55.259953
-20.071351,300,78.097578
-20.129706,300,78.398976
-46.498132,600,78.976051
-60.529493,600,79.560943
-22.509623,300,79.910338
-36.989618,600,80.526181
-15.6505,300,80.849683
-17.15994,300,81.140992
-21.769719,300,81.493126
-49.703829,600,82.124061
-23.495421,600,104.61374
-24.738323,300,104.912785
-16.357597,600,105.494434
-46.108368,600,106.097658
-26.441586,600,106.748877
-22.640549,300,107.119297
-16.051815,1,107.143911
-7.988504,300,107.4752
-37.584377,600,108.078586
-14.606999,600,108.68822
-1.561488,383,131.666149
7.122102,265,131.985125
-5.043155,498,132.556802
-11.199362,300,132.957934
-32.138422,600,133.684376
-27.186711,300,134.005998
-40.052919,600,134.615297
-49.034385,600,135.240867
-39.801459,600,135.835223
-20.860786,300,136.150367
18.348986,270,157.337941
13.528621,247,157.638452
-22.86946,900,158.652925
17.97456,317,159.036949
-30.50462,300,159.401055
-39.685014,600,160.046445
1.803626,693,160.876685
-18.347271,300,161.196745
-14.243083,600,161.806481
-39.122868,600,162.490247
-49.344578,600,185.142736
-62.019442,600,185.787345
4.142991,106,185.908087
1.709947,83,186.028717
-46.395083,600,186.727316
-52.13571,600,187.437853
-58.35583,600,188.138232
-62.435497,600,188.876416
-54.30059,600,189.619989
-53.865927,600,190.398707
-41.957219,600,211.441656
-67.814448,600,212.050995
1.950289,900,212.916363
-33.608428,600,213.529251
-0.670751,155,213.713288
-33.397889,600,214.32422
-23.324471,600,214.9266
-35.3126,1200,216.133423
-69.361242,600,216.723741
-47.979055,600,217.338429
-17.033495,528,237.272755
-35.601009,600,237.849231
-41.652874,600,238.43783
13.285448,93,238.545342
-43.330663,600,239.184043
-63.955316,600,239.854605
12.385268,91,239.983654
-22.408104,1500,241.528892
3.51066,60,241.609584
11.279941,34,241.674229
-57.699467,600,263.216196
-36.667266,600,263.764885
41.691134,900,264.638664
36.759431,900,265.591807
83.893526,1500,267.161997
14.213635,45,267.236197
-55.230747,600,267.845278
20.465541,600,268.590394
17.126604,109,268.746765
19.989154,173,268.986108
59.697303,517,292.905503
44.796603,600,293.468897
3.748086,600,294.026124
-16.046194,1,294.050748
-41.348738,600,294.622104
6.859488,600,295.221938
96.445597,1200,296.497105
-37.833223,600,297.095562
53.098297,560,297.69154
-16.060606,1,297.716691
0.332345,21,320.607548
25.197366,600,321.284154
7.050177,600,321.916448
44.987191,600,322.51182
-4.82848,11,322.545243
