#{"t_start": 1777990851.7061656, "env_id": "None"}
r,l,t
0.146841,235,3.130098
-2.183522,154,4.613519
-11.401738,274,7.19096
-4.352426,478,12.242096
-16.031307,1,12.283728
-8.801443,365,16.095352
-21.921632,618,21.230413
3.025227,87,22.00197
-23.020378,640,32.791077
-57.664515,900,40.907416
-76.197625,1500,59.383924
-90.66979,1500,73.079111
-23.948721,300,76.155829
-38.5151,600,85.548155
-44.337792,600,90.707679
-35.768871,600,95.322441
-53.719096,600,100.623783
-26.163313,300,103.749828
-83.968567,900,116.160126
-27.838904,1364,128.519646
-25.602109,300,131.314094
0.268935,265,138.885383
8.177822,128,139.994268
-0.754987,22,140.222728
7.082997,49,140.642222
-27.176308,1500,152.695534
-3.022438,395,155.73789
-12.65866,198,157.674145
13.582303,444,167.120603
-19.373724,300,169.631629
-25.919989,600,174.99475
7.895991,200,176.837429
-5.613566,351,180.05337
-43.895043,600,185.366877
-57.614377,600,196.720914
2.410671,301,199.277966
-30.54772,600,204.00735
1.758735,270,206.121846
0.037857,173,207.515265
-26.743167,434,210.832399
-53.013468,600,222.107792
7.637109,208,223.682122
-23.184477,449,227.177349
-40.437938,600,231.904135
-3.161869,298,234.232946
-58.670618,600,243.735579
-19.417873,900,251.47373
26.519097,900,258.90453
30.139294,900,273.147933
89.817357,1500,287.143919
-49.485229,1200,303.869851
39.600723,149,305.512812
-43.970763,600,311.302304
0.083769,600,316.281501
30.796489,184,317.817945
-41.447599,600,327.277406
-44.719988,600,332.547292
-16.049732,1,332.580308
13.229163,49,333.117948
194.445783,652,339.945125
17.732809,118,340.920563
0.410111,20,341.119146
-7.522348,454,344.970344
13.732507,42,345.35035
34.768316,900,355.601667
5.222272,32,355.913384
12.91536,56,356.46613
145.19287,1500,370.933977
3.872672,33,371.301211
3.627336,37,371.705393
13.64013,45,372.13595
31.926224,85,372.857985
21.923123,60,373.408836
-3.846623,143,374.663948
13.539445,48,375.106854
14.257085,41,375.480207
-0.268882,19,375.679515
27.552662,600,382.128004
24.385195,81,382.803071
29.342293,152,384.061516
23.470147,112,385.160854
9.653948,36,385.535076
36.06673,85,386.474861
-22.618299,600,391.822604
17.484942,59,392.398528
-35.616894,600,398.194357
26.966511,71,398.955277
75.235892,124,400.306242
57.627652,123,405.409388
3.282639,22,405.685283
43.972786,136,406.874667
22.117102,600,412.13401
74.261592,130,413.28427
29.593045,62,413.845952
-16.069592,1,413.876864
84.673586,180,415.42872
38.953214,71,416.0163
79.242636,129,417.121849
27.378402,128,418.210115
76.872314,174,419.618168
61.643741,96,420.409732
110.802224,187,421.990403
95.885245,191,423.641655
65.896622,100,424.604656
125.80144,185,428.908325
65.590418,125,430.282119
32.727921,71,431.058833
74.546506,116,432.335063
27.587934,63,433.101769
57.392147,157,434.647261
240.657924,504,438.918334
7.189676,659,444.94372
79.296954,104,445.931013
105.471503,180,447.735817
42.998982,72,448.414343
41.840756,84,449.219416
228.023375,463,457.023211
24.236355,53,457.582778
236.917803,447,462.237765
235.809162,307,465.559883
235.410087,298,468.228835
2.25756,52,468.70834
24.16604,88,469.535789
47.980326,239,471.589551
100.639693,133,472.70077
101.742403,149,473.975496
79.406128,98,474.778016
46.271841,76,475.426983
13.163387,72,476.025881
-21.823667,357,478.999211
103.11352,139,481.335032
50.985596,154,482.608869
78.426355,103,483.539108
-18.204033,600,488.923218
34.281468,73,489.713372
37.309607,72,490.494893
34.478349,69,491.210176
36.524142,79,491.974001
65.604115,104,493.007003
50.64928,87,493.927546
4.580678,600,499.848483
49.058275,77,500.530503
-1.394428,600,506.902129
26.889369,57,507.444781
48.925951,69,508.123134
57.180025,104,509.14928
34.223055,60,509.719136
37.198804,66,510.396439
67.218779,90,511.249756
51.575557,158,512.75504
48.565509,84,513.563825
45.732863,85,514.267832
57.178098,87,514.962633
72.196234,110,515.993173
5.484189,31,516.259959
52.579564,125,517.290696
-9.723439,600,522.801873
96.840505,138,524.180972
14.989143,38,524.579011
103.510269,174,526.305485
50.650499,78,527.190844
68.409439,95,528.250144
50.676755,82,530.309566
52.95195,117,531.42047
52.592135,108,532.390396
106.341833,133,533.624438
100.082519,115,534.656159
192.961577,201,536.516095
51.173764,76,537.258382
193.760609,195,539.233633
51.48654,85,540.115406
27.519515,48,540.640201
24.903975,169,542.394074
46.375582,65,543.094938
-26.142096,600,548.719036
44.62659,82,549.511179
50.800162,85,550.476856
25.531403,52,550.994852
32.3289,293,553.742938
97.859537,98,555.806142
37.452535,66,556.503247
20.320686,71,557.299766
27.28518,51,557.800048
22.52255,42,558.286985
47.474445,75,559.143172
93.184272,123,560.610649
38.936112,64,561.361599
37.605469,58,562.071285
13.763978,49,562.64233
-8.046516,1,562.675788
102.745909,117,563.977075
97.193008,115,565.00402
220.044621,203,566.793937
13.9557,47,567.216409
12.531268,51,567.67855
27.409771,53,568.187976
68.021986,86,568.944983
97.980985,103,569.905257
97.066339,95,570.763352
15.343841,42,571.146196
59.980493,70,571.758543
101.485732,121,572.797604
3.684622,28,573.06242
96.112395,113,574.080143
49.106509,71,574.706781
101.208421,106,575.624365
84.673082,113,576.621891
215.123473,205,578.326309
50.043704,68,578.916968
14.973354,40,582.41054
69.381896,83,583.119303
69.450845,93,583.980363
56.163587,78,584.617169
230.835996,222,586.523893
15.17418,39,587.01132
52.806906,167,588.804294
72.925788,88,589.690727
61.871955,89,590.517407
68.202232,86,591.368301
106.900002,130,592.856661
79.403633,145,594.520113
220.435431,202,596.593443
98.05226,108,597.636923
59.31154,77,598.342932
55.14846,78,599.028506
101.885466,116,600.145335
69.870272,82,600.886743
96.526394,119,602.003317
101.269015,123,603.151203
92.809811,114,604.249655
100.683786,126,605.483161
99.284166,117,607.715433
100.442981,113,608.894497
99.876994,121,610.11005
20.995846,67,610.787628
21.511125,69,611.48814
51.397429,77,612.283376
70.061376,88,613.100581
58.142273,88,613.930709
-16.075689,1,613.963782
80.508433,103,614.808009
228.93174,230,616.696223
62.627058,80,617.393512
101.887681,128,618.464499
101.476517,132,619.583518
49.795453,67,620.359414
