#{"t_start": 1777940032.9950325, "env_id": "None"}
r,l,t
-7.829651,214,2.99569
1.764562,139,4.052377
-11.991475,100,4.85492
8.345051,134,5.853246
-7.403218,150,7.032514
1.052919,660,11.989332
-4.74097,969,19.431268
2.434339,352,23.831035
-16.040447,1,23.862869
-3.528713,696,29.144453
-35.594643,999,36.895339
-31.195104,622,46.216238
-8.812025,107,47.034072
-18.648882,300,49.264152
-13.947531,891,55.92871
-77.237601,1200,68.221534
-49.352975,745,73.854305
-76.324121,1500,85.063576
-18.05994,300,90.820416
-72.371258,1200,99.736411
-26.398977,300,102.020655
-67.658544,815,108.034237
38.685094,281,115.45737
-2.136003,139,116.487959
-8.786989,700,121.816593
0.36651,81,122.484394
-20.500238,300,124.769398
-6.590542,509,128.678142
7.991304,126,129.708009
5.089695,44,130.087111
-45.325236,600,140.667103
2.846467,236,142.474581
8.67379,133,143.583782
-16.086998,1,143.615472
-5.567735,38,143.928645
18.335983,136,144.967876
-22.63128,600,149.560975
8.022817,43,149.955414
8.979483,150,151.148262
12.408517,183,152.605339
-0.170722,116,153.507809
-45.596138,600,158.09355
-28.963388,300,161.922069
32.393809,316,164.486797
27.634444,224,166.22519
18.595962,113,167.087195
41.762024,105,167.898898
19.226458,254,169.894408
17.718721,90,170.619996
15.928446,100,171.40639
43.350532,157,172.605868
34.535736,161,173.932294
48.932392,119,174.837647
39.223945,339,177.449779
42.227272,223,179.168204
39.836601,207,184.842408
54.437114,319,187.253658
26.372798,73,187.831012
-16.056486,1,187.86484
19.074635,172,189.152429
30.042134,533,193.118942
13.720889,87,193.806408
-1.918827,282,195.960879
-12.928959,600,200.590516
22.023111,85,201.226497
32.143661,86,201.916902
25.791871,77,202.527021
59.333444,139,206.682831
12.104677,116,207.58364
44.554652,137,208.687148
59.136554,242,210.521852
45.793261,114,211.450206
86.545339,149,212.605056
-26.06639,300,215.002344
113.05504,255,216.965926
-57.105382,600,221.509717
-86.590273,330,224.134215
4.025342,58,224.599194
-31.567308,300,230.02337
16.968321,431,233.345098
20.979018,378,236.22665
-30.078228,1200,245.187404
21.205304,97,246.035128
-3.640559,202,247.653581
14.230185,74,250.762332
79.685683,127,251.7637
45.350926,114,252.656323
48.352655,125,253.624778
22.538495,69,254.176867
30.391304,73,254.761384
46.049711,126,255.730441
-6.592342,24,255.923011
79.019293,148,257.085483
13.233138,78,257.751957
53.3521,600,262.21749
41.538031,111,263.080316
63.818694,171,264.390044
77.411653,177,265.805453
23.389844,61,266.271904
25.43855,600,273.647258
61.227625,600,278.393524
56.842196,600,283.012304
13.37204,59,283.495781
102.272566,191,285.055688
96.04298,147,286.214283
22.711548,600,290.787326
-26.816853,900,302.302033
13.44731,70,302.867718
-34.479168,600,307.439831
44.384444,120,308.40178
-13.044801,600,312.96695
159.436271,900,321.589657
-6.596986,230,323.346524
167.269268,531,327.373315
3.100002,39,327.688943
-0.671559,317,330.129475
148.393337,900,341.614381
94.847225,159,342.871229
78.174486,211,344.482474
138.520717,900,351.257914
95.565327,173,352.555317
-49.134765,600,357.118824
47.739789,106,357.929317
48.583848,128,358.915774
-52.240385,591,367.240178
46.058836,95,367.973275
4.22126,49,368.348978
-7.46964,27,368.574432
112.18573,900,375.335179
1.498863,600,379.913875
150.784285,600,388.445941
48.413771,119,389.383631
159.686964,790,395.315298
50.630337,102,396.149368
-48.635442,600,400.732938
45.848573,100,401.494028
2.314911,335,404.075691
-5.942932,13,404.18817
-1.538151,600,412.575042
100.635238,163,413.87722
215.908428,282,416.055059
41.088654,600,420.814219
-1.06428,600,425.38506
217.005873,270,427.437478
21.068812,101,428.281113
142.892947,600,436.071687
46.224099,88,436.759209
-6.356269,18,436.909303
135.640643,600,441.433947
104.758511,887,448.125227
2.664064,47,448.516483
117.035044,175,449.903579
261.975054,618,458.395413
-8.062799,1,458.422513
166.228127,900,465.341584
368.464985,993,472.861816
4.799148,600,482.729922
2.552626,50,483.11774
99.094489,212,484.830905
-6.348204,16,484.982142
72.211902,107,485.814061
399.062676,792,491.772744
46.075405,95,492.488117
-4.935493,22,492.665913
49.992451,100,493.440659
119.587754,329,495.957521
161.550171,307,498.331339
324.970123,671,509.454211
97.646132,176,510.818549
143.509205,353,513.499413
637.820334,1500,527.483087
144.071841,354,530.206697
69.453118,101,530.973683
284.541515,508,535.02572
147.223754,298,537.306115
280.414411,516,541.24244
136.759031,900,553.543241
133.832328,1200,562.819638
246.844819,705,568.393071
182.48831,211,570.009976
14.382256,65,570.540614
181.893802,215,576.572851
198.06463,216,578.303244
12.820698,89,579.011871
116.012351,149,580.198914
341.392139,555,584.492326
197.609143,216,586.234406
13.365177,88,586.909606
186.185349,224,588.671412
388.745227,726,594.267103
73.979354,112,597.182921
74.511804,110,598.091748
102.318662,132,599.148482
117.954011,188,600.613214
108.13482,170,601.91218
15.702988,40,602.235178
252.621768,348,604.958156
242.754488,383,607.888478
198.396521,214,609.508737
220.010048,245,611.475943
209.462038,237,613.349123
260.090795,340,615.952295
178.51507,202,619.597292
-8.057117,1,619.629039
213.485361,382,622.697123
102.514198,137,623.834212
44.420498,79,624.530818
340.77751,537,628.746567
234.741095,313,631.114254
387.911085,634,635.971735
83.161047,113,636.869079
231.660417,745,648.076715
250.94174,409,651.197209
14.642134,60,651.65615
709.457208,637,656.437482
210.897315,244,658.327603
389.777776,490,662.082111
210.02298,245,666.362432
559.61599,487,670.136168
107.984752,142,671.219343
322.375693,500,675.131966
708.722958,614,679.822867
114.977244,182,681.185582
286.035652,410,687.218134
215.430829,321,689.670312
143.967236,200,691.240417
397.537572,581,695.787081
560.041423,507,699.605079
112.798893,186,701.077479
107.526395,184,702.497564
559.750586,510,711.00094
282.430194,354,713.681637
-8.045721,1,713.71402
263.716437,339,716.345606
236.583336,312,718.653503
376.023938,556,722.998827
99.509919,161,724.231344
224.867728,296,726.513364
235.941116,306,728.793274
379.191831,565,739.051183
17.474811,535,743.076884
242.596524,340,745.670779
429.429885,641,750.569907
-16.087779,1,750.601527
559.00917,538,754.654729
119.507992,179,759.719169
60.671042,79,760.315439
688.824395,1077,768.714536
528.503819,810,774.952453
117.938264,166,776.254647
223.122839,275,782.434673
-8.03855,1,782.467821
60.718556,80,783.112783
195.310609,215,784.852825
189.775764,267,786.921571
887.623851,766,792.746616
98.530572,152,793.876269
745.231138,855,800.314263
287.804604,323,806.270588
502.551677,418,809.435717
163.142418,188,810.887209
45.678511,64,811.377456
225.897314,246,813.280306
752.721455,714,818.725353
709.381255,591,823.201211
200.553973,271,829.741969
14.747556,32,830.0032
747.615981,794,836.029736
100.567055,148,837.143686
74.433492,84,837.862001
409.709482,570,842.145121
58.20476,146,843.226255
893.145781,660,854.376506
217.723554,266,856.423841
14.865462,35,856.728508
1068.71937,1202,865.836012
409.490693,572,870.16896
247.231229,301,876.173875
501.996905,386,879.082932
894.533991,642,884.092298
233.617726,212,885.690957
408.961208,565,890.060842
256.248654,309,892.385754
436.601874,650,903.171257
754.26257,705,908.514492
1075.7846,1050,916.501997
556.229862,556,924.721894
504.893778,341,927.321906
245.233066,295,929.622317
97.91036,109,930.468666
1075.303934,1049,938.409144
410.288379,542,942.479259
1074.815843,1084,955.791309
714.695122,504,959.574155
334.7898,502,963.430836
565.269489,401,966.367497
193.985891,174,971.860632
412.521783,534,975.824131
-12.573879,600,980.336547
-35.622234,600,984.914258
753.280862,704,996.304727
50.675998,100,997.095756
-26.178422,600,1001.644705
715.466846,471,1005.306939
-25.105365,600,1009.875202
49.486027,68,1010.448791
189.512869,174,1011.799396
458.322285,627,1022.098208
411.809412,508,1025.973909
791.156144,855,1032.552001
190.335394,166,1033.884178
1076.957425,1010,1045.270305
894.64745,614,1049.938054
564.587675,398,1052.948199
387.203589,380,1055.842791
525.9928,478,1059.597837
505.352488,325,1062.126464
168.599733,159,1066.780312
504.018938,356,1069.560093
197.304339,184,1070.967607
504.906413,336,1073.567576
-71.810259,600,1078.14522
247.16695,228,1079.892485
564.61386,377,1082.843991
71.038058,82,1083.465414
167.10958,151,1084.631007
59.843519,105,1085.48777
196.260738,192,1088.981611
166.893525,168,1090.258494
199.030509,185,1091.69279
412.831372,429,1095.112027
566.022855,368,1097.90439
58.949779,110,1098.741617
6.044829,26,1098.968907
160.960391,152,1100.112288
246.129806,222,1101.848177
