#{"t_start": 1777940032.9950325, "env_id": "None"}
r,l,t
-14.130485,623,6.140714
2.210432,261,8.122252
-13.827826,76,8.74186
-9.401855,286,10.840934
6.881167,287,13.056497
-14.599159,344,15.666321
-0.7815,43,16.003845
-6.83271,506,19.90099
-4.787654,225,23.28582
-2.618148,865,29.914905
-4.175932,32,30.187659
7.302065,119,31.12685
-2.246184,101,32.004181
16.452625,168,33.301424
-6.471045,708,38.607529
7.956311,983,50.637329
-54.175906,1022,58.322898
-78.973957,1500,72.858406
-89.905073,1500,84.0955
-52.288567,600,92.093541
-73.393548,1200,101.013715
-19.645929,996,108.425941
-58.182067,676,118.786328
-12.389936,368,121.595779
-58.932792,577,126.130707
11.797935,236,127.889781
1.554384,244,129.85918
-10.246479,577,140.254767
6.737693,178,141.634664
34.104345,135,142.684681
12.567996,76,143.283685
30.816274,123,144.335924
-28.784545,300,146.659489
-9.703282,403,149.759434
28.255176,70,150.342647
1.713903,114,151.263025
-33.029982,300,153.61915
-11.736252,208,155.185855
8.661251,57,155.663989
-40.553392,487,160.901845
1.821258,482,164.728422
33.997223,171,166.03464
-20.390221,600,170.760621
9.268714,255,172.754741
57.027834,484,176.451798
1.139877,83,177.072868
2.330496,56,177.589332
43.446652,501,185.519495
190.164855,1258,195.054244
63.964144,289,197.226227
53.749215,219,198.903411
54.977045,186,200.345358
55.72564,177,201.738906
54.9909,529,209.012384
-69.071417,600,213.686671
22.457309,483,217.461415
-37.368786,600,222.000371
79.058003,152,223.206718
-8.692294,537,230.503112
-21.772057,300,232.797218
30.545679,366,235.610758
193.715151,333,238.120857
-46.379155,1020,245.824935
33.032252,88,246.568262
59.562836,114,247.460215
20.381523,94,250.683254
37.77207,67,251.249139
33.300808,67,251.795736
16.306449,248,253.730395
-91.760168,1138,262.474806
195.746825,288,264.723049
45.002249,126,265.664042
44.307406,145,266.838019
86.077396,175,268.228851
13.311329,78,268.843251
95.098087,193,272.924768
45.70754,168,274.366429
-6.094911,17,274.529796
4.964662,600,279.189595
70.630541,146,280.377098
28.33299,514,284.28741
-5.012112,16,284.48552
84.638847,152,285.689541
206.021484,299,287.964587
5.305313,600,297.255896
57.981323,129,298.208384
89.198366,149,299.337249
43.769453,150,300.537134
-13.534163,284,302.642699
106.892114,204,304.203226
96.230644,155,305.396021
92.590704,289,307.63249
13.535549,59,308.091646
62.479589,236,309.849728
55.404671,600,314.517173
61.697595,232,317.975638
45.426088,117,318.853345
15.153066,54,319.312485
67.80377,153,320.477191
13.87812,86,321.123742
44.770528,118,322.030677
13.759186,62,322.515202
47.863956,131,323.513519
191.192478,604,328.104567
77.915786,203,329.63486
202.651813,527,333.694058
48.171932,102,334.459018
117.845352,900,345.964918
121.3257,900,352.77463
6.007048,600,357.322626
10.59344,283,359.490942
52.373341,600,367.867844
-8.456859,600,372.43087
43.291769,89,373.097805
129.138588,900,379.943904
-56.107095,600,388.479327
48.180418,119,389.426471
1.370694,600,393.879505
216.174268,332,396.479527
78.835516,166,397.72593
46.556605,103,398.513583
45.82897,91,399.229176
135.408808,600,403.786871
47.627875,600,412.208706
209.09352,458,415.786346
48.530686,90,416.568718
-6.091565,16,416.765213
210.064199,373,419.631991
216.10534,303,421.935226
64.303005,96,422.655959
36.328145,584,427.105615
19.309125,121,428.10795
3.256407,33,428.390681
15.411586,195,433.047212
201.630951,600,437.668988
283.828146,566,441.948893
-6.226388,18,442.100859
253.492721,722,447.515792
215.402261,288,449.772961
2.549302,44,450.15893
2.673315,46,450.52513
289.752107,577,458.724998
15.122042,600,463.311801
173.76461,221,464.982472
163.84368,900,471.765193
206.601342,258,473.824484
138.596894,280,481.197524
278.263294,591,485.890103
401.048102,780,491.702417
115.613891,172,493.048843
136.066127,289,495.255281
283.211369,526,505.388277
634.88717,1500,516.811011
59.551627,254,518.744472
311.417163,730,526.779259
