#{"t_start": 1781035007.6980026, "env_id": "None"}
r,l,t
-6.864563,327,2.112768
-3.786398,141,2.738286
-4.081294,276,3.868129
-7.043667,110,4.327314
-5.470418,98,4.718621
6.894056,353,6.175331
-6.756836,53,6.403946
-13.090533,134,6.971734
11.066504,319,8.267036
-17.657585,324,9.661305
-12.031163,344,11.137644
0.14017,242,14.967147
-2.019413,125,15.472121
-5.756124,195,16.298515
-30.332361,538,18.420448
-22.496518,417,20.116886
-88.817415,1200,26.652717
-63.809438,900,30.166339
-68.467075,900,33.747647
-24.595977,300,34.931596
-64.146996,600,39.27772
-22.681187,300,40.495894
-76.924514,900,44.191978
-21.868919,300,45.402793
-28.244169,300,46.609103
-27.689244,300,47.813199
-23.415453,300,50.686716
-31.019448,300,51.903665
-19.906325,300,53.211595
-22.815144,300,54.524676
-16.027199,1,54.547903
-22.998435,300,55.839049
-93.282718,1200,62.646791
-22.986989,300,63.901397
-66.510906,1234,68.767066
-49.160008,1006,74.60523
-13.296111,1099,78.917885
-4.824235,49,79.127094
12.6333,281,80.2233
-1.041154,306,81.434898
3.342724,572,86.12386
35.737355,720,88.947466
-13.897959,1101,93.3893
5.977513,402,94.942683
2.2301,62,95.214934
6.359311,109,95.669431
9.184507,159,99.566505
-16.039955,1,99.588056
1.897348,50,99.800546
-16.006966,607,102.291902
43.498129,353,103.789221
17.413888,175,104.55535
-35.14022,900,108.190856
-63.629482,600,112.372211
3.266709,304,113.580096
-3.244133,366,115.063545
16.132026,135,115.625011
13.191511,96,116.005582
3.189347,241,116.954543
9.181278,708,119.748387
-29.679341,900,126.213228
-24.97585,900,129.754236
31.501325,305,130.947068
42.026741,900,138.371607
16.291223,193,139.184858
18.615617,282,140.334743
20.332342,125,140.895542
12.165917,82,141.267155
-73.830822,900,144.883843
-23.029852,418,146.491978
41.12954,600,151.683366
-5.766031,591,154.058854
14.175605,78,154.384047
82.950519,313,155.635626
68.215723,257,156.694177
80.892254,302,157.911186
223.865004,825,164.02218
32.195444,93,164.437003
102.56663,314,165.708989
21.19581,78,166.038078
14.473367,71,166.352386
25.829634,444,168.116503
-4.888942,600,170.5974
-8.041626,1,170.620773
44.242016,170,171.326953
-0.171138,600,173.765915
38.007977,152,175.646239
78.239039,176,176.476654
-43.754636,600,178.89186
-3.958998,13,178.960118
-14.0751,600,181.404001
43.886835,156,182.074231
2.999818,40,182.247655
171.210526,317,183.600126
48.010845,123,184.115314
56.994899,121,184.662372
14.298411,58,184.905512
0.322459,24,185.022695
36.78697,600,188.643326
57.377598,130,189.203885
127.663529,1200,194.028942
37.898909,107,194.458307
102.118207,220,195.381085
356.454041,879,200.575201
49.6125,94,200.976905
103.735908,195,201.799794
366.265677,806,205.191383
366.535784,699,208.134305
103.460445,182,208.887002
5.136656,43,211.387781
5.997049,35,211.541263
73.045542,176,212.2561
166.309659,332,213.573715
99.918481,169,214.278723
72.832343,159,214.934803
214.86317,325,216.265583
230.345061,403,217.999722
69.110156,148,218.595627
245.216475,465,220.458739
189.818737,289,222.57637
72.381685,149,223.19734
102.347606,175,223.953093
71.983121,152,224.568205
203.4748,299,225.813999
37.574457,73,226.126956
45.96367,84,226.480004
4.606568,52,226.700836
13.483027,58,226.968178
84.957405,130,227.525384
5.392696,36,227.708575
48.601222,95,228.092409
199.910258,307,229.371352
72.211727,149,229.990607
176.405358,264,231.066043
94.814574,151,231.692873
191.71075,300,232.934312
-61.667097,600,236.531659
54.704755,187,237.336837
79.98998,119,237.834855
19.67532,93,238.234245
229.008403,299,239.557081
233.812316,336,241.029639
44.981687,73,241.354882
191.263784,258,242.461231
14.851614,57,242.732777
84.713156,140,243.345183
3.075193,30,243.481989
14.16622,600,247.407729
72.797174,135,248.00036
24.755318,70,248.300491
0.103511,21,248.403047
70.193917,123,249.022072
195.514681,233,249.988754
233.182019,339,251.446034
100.213681,137,252.009567
49.656538,86,252.408382
191.418926,302,253.665281
191.478539,223,254.639862
72.608495,140,255.216266
78.069535,117,255.773389
197.024541,253,256.822273
195.977043,223,258.766667
45.875681,76,259.115091
184.671492,276,260.312402
49.08664,96,260.752649
-8.058578,1,260.773297
80.16565,106,261.238741
-43.89249,600,263.774787
170.054059,249,264.786142
45.376414,89,265.175389
34.149155,77,265.484668
188.459089,233,266.555052
100.634465,136,267.153505
49.558066,86,267.558401
195.616637,224,268.5267
-6.332235,18,268.617073
72.172307,141,270.418907
231.818764,330,271.811692
195.375463,217,272.728751
260.000347,332,274.199714
183.378565,278,275.428718
-16.069249,1,275.451012
220.517722,720,278.472581
71.671361,94,278.872128
227.023751,259,280.02515
99.721421,152,280.673786
45.062467,87,281.850623
9.027586,491,283.95014
54.635767,97,284.409871
196.849819,201,285.266591
173.441719,207,286.144453
57.571158,92,286.553684
229.789615,240,287.57884
92.677642,117,288.101787
51.111291,82,288.461034
64.045186,125,288.983091
302.208215,378,290.587552
67.991366,109,291.05347
31.295663,63,291.3474
35.134729,66,291.690625
100.024503,152,292.318759
16.401583,39,293.386222
100.70061,143,294.021308
72.985505,113,294.516281
284.961991,373,296.123829
69.498998,126,296.661545
188.800066,217,297.611714
68.571333,115,298.115683
30.461533,83,298.514086
224.919576,278,299.698399
92.207794,151,300.325285
176.923048,275,301.552622
44.651102,64,301.845778
348.034424,517,304.202668
50.994578,80,305.852948
67.708351,108,306.303859
69.059477,115,306.804407
100.17358,150,307.440217
171.840317,255,308.548679
49.220645,79,308.870774
110.642993,165,309.585583
