#{"t_start": 1780570473.5471032, "env_id": "None"}
r,l,t
-8.018431,1,0.05986
-6.077416,450,0.368845
6.172372,403,0.650721
-2.03786,446,1.112173
-3.217375,16,1.212334
-0.676102,17,1.302073
-3.926574,15,1.420074
-3.706659,13,1.511515
14.584644,33,1.685481
32.16117,61,1.947657
-1.576623,14,2.028793
-3.711697,13,2.123805
1.423321,18,2.259192
4.291719,38,2.444118
-5.929879,23,2.587965
-1.629086,15,2.688631
-16.018599,1,2.707735
5.959027,24,2.829019
0.0985,22,2.917203
-1.565278,15,3.000942
-5.106722,10,3.048278
-2.601637,7,3.090162
-2.945335,17,3.183577
0.490929,21,3.290473
-6.024379,15,3.35097
-2.179166,21,3.48943
-3.952514,13,3.633301
-1.431247,16,3.753975
-3.261132,18,3.85304
-7.685338,18,3.956974
-2.449755,16,4.050663
1.295937,20,4.154971
-3.663375,13,4.236977
-2.565193,8,4.423179
-4.855649,14,4.512438
-2.384119,16,4.582737
-0.620597,17,4.693882
5.504372,25,4.820293
-2.475236,13,4.916057
4.62018,28,5.063862
1.339127,22,5.185213
1.135295,18,5.287162
3.678182,24,5.425999
6.546419,31,5.553202
1.356949,19,5.653207
-12.425566,98,6.082141
-6.268264,23,6.203145
4.803098,22,6.345917
89.225643,45,6.532896
7.815776,28,6.660156
28.418613,41,6.831375
5.694648,24,6.945305
19.153821,33,7.101139
31.156445,41,7.249212
27.860806,42,7.42438
33.143841,45,7.593169
10.828524,30,7.736538
15.602898,36,7.88394
33.199009,47,8.090991
19.271502,35,8.258297
33.369381,46,8.464468
-2.80355,24,8.564818
-4.680111,25,8.686601
29.133004,46,8.910957
30.68358,45,9.113983
-16.025806,1,9.13267
22.670417,36,9.299016
27.918149,42,9.485092
29.729,45,9.712268
6.492772,24,9.850677
15.898624,33,10.00728
14.921351,35,10.165522
25.534031,37,10.312242
4.497435,26,10.439982
14.804309,31,10.582437
14.620684,31,10.725843
-8.039855,1,10.744518
3.502237,28,10.865069
23.031736,42,11.053351
15.562169,51,11.268608
-2.058787,18,11.364647
30.518162,42,11.511475
-8.00862,1,11.530188
35.666153,45,11.726603
50.980989,59,12.018447
21.798647,35,12.185003
33.090451,47,12.373001
93.57177,84,12.707376
3.037463,22,12.811924
-25.370879,57,13.074981
27.728313,41,13.260275
20.236798,36,13.428767
-8.059202,1,13.4478
9.062037,30,13.586527
11.957377,32,13.724146
3.458643,23,13.829134
20.261706,43,14.017979
86.624377,81,14.357067
37.850537,50,14.552164
20.366573,40,14.714726
13.028439,38,14.884907
20.590309,34,15.044682
28.436315,40,15.210639
4.520129,25,15.365406
44.569317,56,15.61011
6.263957,23,15.710556
25.740127,40,15.901723
46.573928,60,16.145335
27.815461,41,16.333932
27.961884,40,16.505862
25.446771,37,16.667297
16.231716,41,16.825836
9.722991,30,16.94902
24.597275,38,17.128058
28.65682,38,17.295915
28.466458,42,17.473766
6.473813,25,17.628931
15.568574,43,17.784275
54.189674,61,18.044126
25.569148,51,18.260181
30.468061,41,18.429596
20.69228,40,18.599387
28.166248,42,18.792438
36.860337,48,18.992942
29.473887,41,19.157823
28.254146,43,19.338284
55.662104,60,19.574908
28.4942,45,19.75686
12.190146,29,19.896849
6.195395,25,19.99346
15.943865,32,20.14603
21.771548,38,20.318648
25.255015,59,20.552077
28.961816,45,20.751834
52.058766,58,20.987749
28.865626,41,21.167916
35.344929,46,21.356616
28.452418,39,21.511726
3.597921,30,21.651175
45.115683,54,21.872298
54.894564,60,22.123798
31.308214,46,22.306388
14.615954,34,22.441226
36.190413,46,22.638996
34.568655,46,22.849086
28.249286,41,23.012369
44.767374,52,23.232544
29.074739,45,23.402884
4.819893,28,23.507203
56.306509,60,23.735916
28.119998,44,24.042039
94.303482,82,24.346998
25.708078,38,24.498617
11.953121,33,24.628308
49.652685,52,24.841436
53.006697,57,25.0854
31.306708,46,25.321391
-14.868638,123,25.800565
21.762126,34,25.96699
27.756057,42,26.148938
-334.250312,5000,43.264457
-12.373403,137,43.742724
95.745759,82,44.02188
23.9633,42,44.196303
44.309298,53,44.375117
103.135608,82,44.673581
