#{"t_start": 1780570473.5353055, "env_id": "None"}
r,l,t
-4.499463,86,0.116661
-6.10908,35,0.149117
-1.827937,34,0.19393
-7.961291,73,0.249318
-3.222282,793,0.780887
4.404919,288,1.165978
-2.429615,14,1.263219
-4.015274,14,1.346955
-66.319702,31,1.564565
-3.429222,18,1.636953
-3.781893,15,1.732561
37.270247,65,2.018437
14.990491,33,2.249984
-2.483912,11,2.32311
-22.224919,32,2.490075
-3.72487,12,2.566255
-2.545113,21,2.683812
1.851246,91,3.162825
-3.977977,16,3.255541
2.157259,27,3.378228
-3.573801,14,3.464906
-2.524401,7,3.575505
-1.156197,14,3.673307
-4.83821,13,3.744814
9.088705,29,3.926317
-4.81904,15,4.00464
-2.29439,15,4.095871
0.315925,20,4.204053
-1.650882,13,4.359357
-3.846881,11,4.479551
-0.409485,29,4.647881
-3.596388,16,4.740406
1.327496,19,4.853466
5.740321,25,4.98845
12.900091,31,5.159916
1.978449,20,5.27121
1.267881,16,5.363981
14.982416,35,5.525385
3.360893,31,5.692707
38.203916,50,5.914047
10.400171,28,6.016814
27.886835,44,6.24952
-3.808534,13,6.329048
-9.619952,57,6.586097
25.341918,40,6.750964
3.399314,27,6.876526
-4.794737,23,6.985151
6.82687,24,7.085507
38.221654,46,7.276484
25.393921,38,7.408259
13.738047,33,7.543038
29.436432,40,7.709967
30.725047,42,7.909493
18.361013,40,8.07018
15.590891,34,8.227138
4.684019,24,8.333524
44.386038,53,8.576803
21.487778,36,8.750962
-8.055384,1,8.770351
20.13307,35,8.941086
30.172069,42,9.100932
3.32927,24,9.249208
36.440541,47,9.446844
3.579951,26,9.586682
-6.025756,11,9.635486
14.207686,36,9.822792
20.75439,37,9.992002
27.857806,42,10.205622
24.340529,40,10.38175
35.454327,48,10.577248
5.557779,24,10.701437
29.340567,41,10.903407
32.077354,44,11.100345
50.792097,58,11.334197
15.964039,56,11.595316
27.624147,44,11.783001
4.769478,22,11.896177
29.549161,39,12.077453
50.469277,61,12.334287
-5.953412,12,12.384765
24.895843,42,12.542644
30.385607,45,12.749645
28.328105,39,12.917636
20.007173,36,13.064643
20.194358,39,13.249782
-6.003344,15,13.333623
27.859753,45,13.536815
46.952936,59,13.801919
11.952337,30,13.955138
33.658639,43,14.134665
34.622648,43,14.31175
-79.899444,121,14.814421
16.0415,50,15.029218
28.412027,46,15.244244
0.408534,18,15.335636
11.836536,31,15.497394
25.688908,39,15.6634
15.270481,48,15.873397
29.484095,39,16.04844
29.269121,42,16.235508
30.608759,51,16.453663
15.63356,39,16.620851
26.008306,56,16.852303
24.756648,42,17.031424
25.425369,37,17.212384
15.69057,36,17.370001
40.034584,52,17.584318
-179.824305,80,17.926039
21.134434,35,18.087933
35.882738,56,18.32048
30.348245,40,18.495188
28.080403,45,18.700082
53.39267,59,18.93856
60.462192,64,19.210571
28.007179,42,19.396355
52.028458,69,19.658792
55.274615,59,19.908652
24.871849,42,20.094661
6.095539,27,20.214187
28.185457,42,20.397696
49.411621,53,20.609185
52.647431,55,20.84894
26.114374,40,21.016128
15.518071,37,21.159772
15.661283,39,21.318337
47.454779,49,21.541693
56.12651,57,21.765692
36.137892,45,21.95922
14.414004,35,22.104587
56.223119,59,22.35585
28.619617,42,22.525069
28.461678,42,22.705153
6.086341,24,22.798174
28.61834,45,22.982796
29.360733,42,23.17281
-273.639057,5000,40.867318
68.235363,68,41.109457
102.312736,87,41.410345
15.684987,33,41.53463
68.51589,70,41.768996
-10.462191,131,42.198102
63.889069,68,42.433784
65.741203,66,42.670295
75.18453,70,42.911934
234.969493,180,43.521154
14.529456,34,43.64328
-1.066759,138,44.130973
107.584893,93,44.479456
51.49652,91,44.805197
33.544241,44,44.952957
68.516666,71,45.237299
59.591696,60,45.456062
135.692689,104,45.817993
59.59108,60,46.222799
81.370775,59,46.425004
69.218208,67,46.675813
107.760802,98,47.023675
73.894828,71,47.299903
68.795181,70,47.565668
71.711667,69,47.826603
107.029842,89,48.166873
64.846476,63,48.457716
80.584688,75,48.753505
103.069911,92,49.115464
15.107657,40,49.285909
95.039102,79,49.612813
12.72511,68,49.892055
104.006488,81,50.235411
108.637857,97,50.604607
107.464002,95,50.984662
102.419708,82,51.325207
41.700369,103,51.739355
107.28474,85,52.091964
8.668434,136,52.615916
11.03674,130,53.135688
59.131854,57,53.403057
-90.751724,229,54.260524
69.6765,72,54.551822
62.880691,60,54.803838
103.845977,86,55.135745
73.872979,70,55.413164
14.560336,36,55.558124
102.367801,89,55.895533
5.874863,220,56.72233
50.598815,61,56.9488
107.7094,83,57.274783
109.85896,90,57.61738
82.087904,76,57.901067
71.619681,74,58.217644
65.841828,64,58.462723
76.998846,72,58.733555
48.062807,58,58.94718
69.286561,69,59.219045
