#{"t_start": 1778002848.4525552, "env_id": "None"}
r,l,t
-9.51454,691,7.769227
6.696195,238,10.270952
-19.694929,374,14.303587
-3.87704,83,15.179747
-32.306378,851,22.325931
20.260309,302,27.61947
-17.897531,631,33.073552
-0.152178,193,34.617489
-2.344815,268,36.753108
-4.071511,165,38.493243
11.41882,88,39.43113
-5.647772,208,41.62324
-3.671778,197,43.66443
-8.117072,198,45.769193
0.203135,562,55.183482
-0.737264,710,61.175087
-5.309144,359,64.401157
-0.012883,34,64.718639
-55.738237,1224,77.07062
-63.592508,845,87.906993
-64.028553,1200,97.174599
-103.747218,1500,114.013906
-79.186125,900,122.117129
-22.004056,300,124.660212
-65.968439,600,133.994305
-72.998464,900,141.988351
-73.734652,900,149.202679
-21.493044,300,151.623907
-27.035911,300,157.038587
-76.931943,900,166.174754
-21.624812,300,168.775521
-23.300494,300,171.343835
-55.648911,600,176.646014
-23.772211,300,182.613778
-41.908445,600,187.702263
-19.970803,300,190.533867
-21.988981,300,193.258248
-22.096724,300,196.311328
-29.705777,300,199.004745
-22.248024,300,201.489601
-25.981202,300,203.951251
-18.662715,300,209.610626
-48.421108,600,214.981718
-77.327356,900,223.748686
-71.083137,900,235.479452
-24.311502,300,238.163086
-21.964473,300,240.595561
-42.128155,600,245.501629
-61.752596,600,250.728337
-38.21558,600,260.396636
-42.058142,600,265.666932
-63.810838,600,271.220767
-62.661936,600,276.714213
-40.605699,600,282.336086
-24.030547,300,289.492225
-72.584622,900,296.76605
-17.035436,300,299.124901
-28.563743,300,301.484627
-100.097205,1439,318.563035
-23.553644,300,321.279071
-122.413991,1200,331.724591
-45.532548,900,342.911447
-18.784081,300,346.046414
-48.196476,761,353.22361
-58.472264,900,368.397485
-16.074335,1,368.432971
-43.279533,832,376.201047
-62.843755,900,383.0343
-12.183365,553,387.290973
-5.053677,386,395.403775
-12.696854,841,401.766795
-24.706336,511,405.641869
-37.884063,446,409.087781
-14.897336,296,411.343468
-50.103126,801,421.572861
-5.443433,311,423.981133
-47.806167,777,429.913799
-6.102492,379,432.851737
-33.261015,836,444.017721
13.801559,145,445.222186
-42.286751,600,449.89332
-8.045646,1,449.926358
5.754493,183,451.38302
8.406557,392,454.402247
-79.760323,600,459.205935
-48.728133,600,467.919183
-46.218086,600,472.606731
-4.554221,95,473.35339
9.966212,150,474.550517
-50.054591,600,479.201247
-1.056195,144,480.298652
-0.517365,36,480.605763
-17.677096,600,488.998832
-51.356094,600,493.571862
0.148713,28,493.818556
-49.730437,600,498.447912
-3.771927,51,498.851832
-8.016763,1,498.885046
-88.273337,900,505.841867
-4.473521,285,512.919229
-1.691918,35,513.196369
10.324213,134,514.282485
-12.695887,295,516.657034
41.204442,379,519.621296
-62.147204,600,524.316573
28.52924,651,529.309092
-41.205492,600,539.325511
39.705667,600,543.986368
51.173807,600,548.536294
-32.667835,600,553.495922
11.701344,117,554.558029
80.480291,1500,571.870911
14.4156,70,572.483461
-33.57076,600,577.425173
68.406673,161,578.763808
-16.931876,600,586.74077
12.103461,65,587.24998
-39.001933,600,591.86839
72.641909,219,593.583736
11.736341,39,593.909629
-24.197922,600,598.665078
-23.055321,600,603.297262
-19.861119,600,613.467476
9.244264,35,613.799295
12.068366,600,618.364599
-49.754587,600,623.127429
2.92634,42,623.467079
75.421636,116,624.386211
66.577449,145,625.651359
49.902043,80,626.297678
61.986326,111,627.224218
-0.288152,22,627.426454
32.774576,85,628.099397
12.861201,42,628.441725
21.355024,600,636.388511
50.654617,88,637.141386
3.295156,29,637.383326
9.949393,27,637.683184
25.259321,600,642.433575
3.516688,27,642.669154
3.485436,30,642.917456
70.053548,94,643.674701
-54.766948,600,648.567091
30.88715,600,653.295802
55.276923,399,657.808861
46.370887,438,661.251313
26.361148,47,661.635857
43.218139,600,666.54379
85.546276,107,667.386049
76.834841,101,668.250792
32.709524,52,668.67195
83.625815,108,669.686826
46.95093,600,674.496145
-17.45957,448,680.430644
112.653728,169,681.754352
28.02389,310,684.287408
109.50275,173,685.734073
109.371187,900,693.061174
51.271859,143,694.195877
40.272937,600,703.347601
-4.170878,15,703.498346
297.659214,551,707.887355
283.137647,503,711.943414
275.180956,458,715.671712
37.539687,600,720.464194
133.91544,600,729.304194
47.952096,95,730.127682
277.48362,407,733.284324
5.148261,38,733.601844
76.468215,173,734.931207
123.182408,600,739.616783
-16.05114,1,739.650399
44.488683,93,740.394682
71.451819,152,741.616401
96.968508,175,743.03797
191.515762,256,745.098227
47.954284,97,745.861167
121.316015,600,754.628096
135.430498,600,759.314804
24.744353,79,759.92181
130.211,600,764.595501
111.672893,148,765.748205
27.206801,591,772.527274
202.916379,232,774.423212
284.242035,406,777.627685
3.209099,33,777.919824
191.426286,232,779.767668
94.198348,123,780.714887
131.693974,600,785.585505
95.415073,208,787.20824
95.003644,124,788.276658
14.531146,45,788.648229
202.723814,235,790.654708
34.266105,480,798.581174
191.978761,226,800.408748
14.54312,49,800.832321
290.391904,392,803.959901
186.571673,240,805.899019
71.658318,137,807.043469
37.659536,600,811.72455
191.378545,224,813.602722
333.596514,446,819.756465
200.399867,900,826.797482
98.927546,147,827.968461
335.716582,432,831.376699
44.544826,78,832.02624
244.07372,301,834.360385
191.79751,219,836.147339
278.972073,340,841.970052
102.165629,157,843.325092
13.458899,67,843.956492
47.30161,81,844.59513
203.775392,249,846.622719
49.464614,87,847.30049
186.076871,228,849.071944
1044.365409,1149,858.452955
76.389515,113,859.479614
46.443638,79,860.147702
192.166205,211,862.007954
93.211556,147,866.553725
92.546442,172,867.893252
48.662283,84,868.571332
14.604249,57,869.042025
45.456178,81,869.682621
14.308734,59,870.173118
278.707105,349,873.095556
192.241361,211,874.800395
279.93885,336,877.414598
14.626639,52,877.829737
233.63491,234,879.74838
1050.162148,1031,890.293532
63.078416,103,891.08204
1046.150745,1058,899.70754
95.095522,154,900.967135
148.15009,837,907.460311
196.980431,900,919.521809
204.365186,480,923.759921
336.828441,369,927.013596
764.130454,846,933.758982
59.730982,85,935.71535
194.54127,180,937.31379
194.404214,188,938.867047
78.489942,98,939.686794
193.867181,178,941.132858
98.427796,120,942.086257
195.558845,168,943.440025
194.062222,181,944.927208
48.279628,81,945.560707
191.10294,190,947.101532
93.726151,137,948.293698
78.475475,105,949.133505
80.031475,109,949.966789
177.030019,193,951.671648
77.50569,92,952.425232
54.479587,78,953.08956
193.892255,181,954.613835
175.809413,200,957.780318
195.007775,176,959.211174
49.711811,71,959.784503
72.432255,86,960.444567
78.403447,93,961.277611
13.705338,42,961.615564
113.473506,118,962.647665
282.066612,269,964.971642
202.833755,187,966.475054
59.365254,78,967.093465
-42.896121,92,967.858685
60.919548,88,968.556921
95.207693,104,969.452986
182.04628,207,971.116176
384.18327,512,975.302197
338.722576,336,979.383219
72.141514,108,980.342617
283.336114,265,982.538019
80.736564,102,983.371881
80.261813,107,984.23644
222.235846,176,985.70793
110.308507,121,986.776178
14.992362,46,987.140618
24.971596,62,987.666176
100.520446,111,988.589669
178.70316,182,990.216221
49.371124,75,990.848724
285.412887,293,993.460803
49.606788,70,994.118962
196.862244,178,995.726197
263.37787,226,997.806514
245.513887,196,999.575181
-8.048944,1,999.611425
73.699452,106,1000.592929
100.927047,101,1002.859124
100.62672,102,1003.776827
279.253672,248,1006.109791
223.276461,181,1007.750066
110.823333,122,1008.970018
69.936444,87,1009.816514
111.192294,122,1010.915488
49.566291,73,1011.576327
194.315009,174,1013.070347
168.142547,600,1018.080345
104.352891,102,1018.927585
14.950659,52,1019.359137
50.083484,69,1019.950612
102.773533,107,1020.862936
14.372769,56,1021.459019
222.342267,199,1023.096511
34.196758,71,1023.742327
99.781249,102,1026.060387
13.439104,41,1026.401128
