#{"t_start": 1778002848.5116544, "env_id": "None"}
r,l,t
-5.643722,355,4.457194
-1.756122,850,13.18763
-0.708441,93,14.169234
-7.426192,627,19.56275
8.331702,427,23.325761
8.083172,370,29.294465
-1.699007,38,29.677862
-7.322834,574,34.28041
-0.411329,202,35.924613
-13.243069,440,40.373451
-15.668538,557,46.1668
-22.652125,564,55.522226
-27.369977,584,60.411254
-34.457625,823,67.849688
-80.675932,1040,82.211235
-48.646042,628,87.437897
-57.144396,1500,99.464502
-84.16641,1200,113.506692
-106.443535,1500,126.594776
-88.371671,1200,141.491617
-21.934946,300,143.960112
-25.268808,300,146.355473
-45.61968,600,151.161415
-25.630502,300,156.584032
-20.853773,300,159.222602
-23.161215,300,162.376086
-21.441233,300,165.579206
-18.932607,300,168.283532
-23.100809,300,170.852151
-23.370356,300,173.449203
-27.884538,300,176.125032
-20.908718,300,178.907677
-22.672345,300,184.849516
-21.352564,300,187.225305
-34.415326,300,189.994551
-53.75947,600,195.736276
-20.509343,300,198.521466
-55.16338,600,203.499355
-22.693412,300,209.137115
-20.416094,300,211.807884
-24.979266,300,214.478004
-24.531881,300,217.137321
-8.053706,1,217.173304
-21.449226,300,220.178896
-19.300584,300,223.266581
-44.727757,600,228.889617
-45.098579,600,237.69536
-23.084374,300,240.133536
-24.963234,300,242.593235
-8.043804,1,242.636391
-26.3689,300,245.059915
-37.817509,600,250.152226
-52.937694,600,256.323311
-60.257202,600,265.158428
-20.132867,300,267.960092
-18.442243,300,270.703554
-39.711371,600,276.207326
-73.751599,900,288.940185
-16.046709,1,288.981164
-71.122551,900,296.320636
-80.871294,1500,312.340076
-89.538022,1200,323.775647
-51.283947,900,331.832708
-91.883873,1500,349.296006
-21.910199,300,351.969508
-36.162041,600,356.718678
-19.019812,402,359.991641
-66.674503,1232,378.821382
-25.421143,654,383.814987
-49.043436,900,395.888927
-57.607088,853,402.376903
-46.933808,702,407.705025
-22.812124,659,412.763635
-56.807961,900,423.723235
-0.554497,108,424.604089
-31.110624,600,429.151198
0.952023,270,431.237707
-7.318691,384,434.244717
-14.953577,456,442.404155
-27.892512,600,447.196314
-4.021579,84,447.833923
-76.12314,900,454.919302
-12.962173,423,458.265124
2.932231,259,460.26639
-47.235545,900,471.326897
-0.243574,151,472.547632
-37.119421,600,477.231545
-65.895775,600,481.985302
8.265897,151,483.141591
31.084747,523,490.86107
-27.332625,380,493.78436
8.626783,147,494.917705
1.542058,113,495.790705
-3.313195,285,497.960301
-75.54131,900,504.958
-48.199813,600,514.534796
15.216345,159,515.751127
-65.239767,600,520.532183
-4.500289,18,520.692216
-41.674773,600,525.387608
-67.019493,600,529.95472
1.769058,277,537.505788
-16.003248,1,537.539756
41.445408,600,542.180198
6.086806,600,546.741881
-24.488869,600,551.437451
68.250186,1500,568.75819
28.440373,277,571.168516
-16.287986,422,574.706581
13.229178,240,576.660219
20.236215,95,577.532363
68.479174,152,578.792459
13.905236,70,579.380233
39.351604,252,581.429255
14.02744,73,582.040136
31.526344,124,586.104836
38.029316,600,590.73868
-25.268393,600,595.449834
13.782583,48,595.872732
65.152084,115,596.805484
-10.990059,600,601.349748
36.387523,118,602.283554
-44.825992,600,612.500018
17.631037,148,613.685055
41.150325,107,614.540851
-19.594193,600,619.13723
32.696951,94,619.909587
-7.951979,600,624.741396
-19.653608,600,629.572985
22.290939,51,629.972707
50.941268,86,633.791549
25.466514,86,634.500534
76.111123,105,635.349115
57.092669,1200,645.176424
5.393482,34,645.473345
32.627877,70,646.022839
-16.027203,1,646.056277
32.887278,71,646.648715
-56.57001,600,651.356161
68.788415,91,652.087564
25.245893,600,658.23124
39.29064,600,662.940944
22.741136,91,663.788226
27.957265,600,668.668624
5.52318,32,668.971644
57.588755,90,669.821979
36.633353,71,670.423845
-55.296287,525,674.561915
57.984496,92,675.315331
-8.024559,1,675.35051
1.901752,48,678.062416
82.888591,122,679.026601
88.854563,900,686.374015
20.950631,66,686.958552
37.886333,600,691.689475
240.726149,718,697.364332
65.546095,252,703.8833
3.075512,32,704.150523
37.534436,600,708.940893
-6.319139,319,711.467692
60.49077,102,712.319582
268.622268,442,715.967629
5.145884,600,720.741305
-6.221202,15,720.877321
5.474782,38,721.187402
17.675436,600,729.986892
95.986464,204,731.613267
275.574268,419,734.872108
95.500623,212,736.530908
5.678202,30,736.781827
124.024307,600,741.497285
13.243347,47,741.915932
45.287579,378,744.934915
260.007419,531,753.139448
13.18505,48,753.549923
217.25162,365,756.37472
5.830012,30,756.66623
96.467381,170,757.960974
122.656249,600,762.621206
290.635953,380,765.594019
10.438061,108,766.445689
94.767927,125,767.41953
198.871217,243,769.328184
32.518326,85,772.097776
303.48548,390,775.269066
332.595637,480,779.122476
190.853666,230,780.947888
-65.497039,600,785.80306
290.729673,376,788.890113
78.234894,117,789.874344
14.396529,51,790.296067
13.58171,47,790.705746
100.312206,178,792.143194
97.501715,162,797.4781
44.815164,89,798.16817
-16.050182,1,798.202058
202.440726,248,800.214354
45.548747,80,800.912137
200.800738,239,802.833436
190.488418,225,804.648745
276.667813,368,807.601231
111.419875,150,808.803698
291.530157,386,811.82725
21.540528,59,812.321107
76.464825,122,813.304571
101.47784,158,814.609687
1041.816903,1156,826.201959
333.287247,434,829.708809
191.430444,221,831.461398
335.788066,441,834.945436
13.096428,56,835.397043
14.90656,43,835.746843
48.599818,87,836.462029
24.825883,70,837.074747
291.294315,359,843.055347
277.892426,354,846.034344
694.873311,591,850.792998
278.384646,355,853.671111
49.453584,78,854.306814
198.417772,230,856.150616
272.499292,346,859.040501
185.017737,206,860.802394
145.483192,849,871.19387
316.916506,397,874.41075
186.657776,900,881.612991
45.527186,86,882.320952
337.923425,395,885.541459
49.624074,76,888.326625
239.740579,650,893.504262
21.934727,55,893.94109
45.461887,76,894.5863
224.775629,243,896.610107
-16.026371,1,896.640616
192.314027,200,898.226024
282.790033,323,900.841581
676.591658,808,907.10124
63.985856,86,907.80823
280.640478,309,914.950738
202.020918,201,916.592701
765.732188,831,923.871758
13.803807,58,924.428827
189.585597,196,926.143384
1052.495355,954,935.026438
21.792095,52,935.447631
48.952813,77,936.098604
77.926777,98,936.97592
48.269842,77,937.6435
277.845385,334,940.377338
222.611632,311,942.891329
78.67043,96,943.672736
114.666979,122,944.646716
105.166059,164,946.020625
61.983431,89,946.705569
702.395927,457,950.501537
-8.038745,1,950.533052
194.976768,176,951.997956
60.128275,80,952.648628
103.427304,126,953.756341
279.32011,260,957.380949
58.96015,79,958.054362
221.871636,192,959.606863
96.000756,105,960.457664
193.000392,169,961.916454
78.109705,93,962.839987
60.975176,77,963.458746
58.996583,81,964.113285
194.093333,185,965.640987
103.452033,120,966.582735
59.330459,80,967.28443
232.314519,233,969.162135
191.459316,171,970.51731
14.145697,52,970.922916
192.91398,189,972.497013
58.813853,88,973.194922
78.912109,89,973.9363
338.381912,341,976.791685
113.201428,112,977.700659
13.90283,37,979.276219
59.651746,76,979.973053
193.479782,179,981.455581
235.578854,215,983.219143
101.954312,102,984.036418
70.586927,88,984.799481
77.294878,106,985.715591
100.359854,113,986.653137
259.79419,256,988.85605
49.314647,77,989.565665
58.884241,75,990.213741
49.326099,75,990.856259
305.40183,278,993.270359
111.402091,116,994.377633
222.283512,208,996.242483
111.189079,117,997.310186
74.795047,90,998.182955
107.264482,142,999.42754
80.849289,113,1000.492451
59.40744,73,1002.529842
100.679094,102,1003.436271
14.630227,55,1003.958436
14.618497,47,1004.465746
99.996968,109,1005.470605
15.574884,45,1005.853931
14.417189,51,1006.329494
195.264668,166,1007.863609
15.057013,47,1008.245476
49.463561,64,1008.956243
61.606127,78,1009.67915
81.518575,104,1010.589174
102.427281,99,1011.557455
184.76816,194,1013.237047
210.090904,179,1014.647341
109.895783,128,1015.735431
104.948899,105,1016.597802
55.125292,85,1017.340768
109.907006,121,1018.367581
102.928046,97,1019.1574
59.862247,80,1019.827992
63.442122,79,1020.532532
73.529655,89,1021.297325
102.639238,105,1022.244269
74.332235,98,1023.091409
14.6712,48,1023.506526
255.915358,219,1026.828185
73.692184,107,1027.677952
60.024433,74,1028.29053
57.521138,75,1028.968705
15.010479,40,1029.394675
136.693183,129,1030.518917
46.766363,62,1031.097392
262.137976,233,1033.050379
193.318187,157,1034.386442
49.906948,67,1034.993845
