#{"t_start": 1778048476.4622617, "env_id": "None"}
r,l,t
10.866936,71,21.68369
38.671066,255,21.946708
22.1238,136,22.11373
27.848233,188,22.341113
17.297511,142,22.528338
9.083961,164,22.735626
-68.13297,600,23.385214
-21.19844,300,23.713274
4.846218,77,23.825397
19.818049,106,23.958936
-29.862003,300,45.786754
-20.450474,300,46.10607
-48.778426,600,46.771526
-22.7471,300,47.119227
-24.387803,300,47.425665
-20.387839,300,47.761322
-15.733995,300,48.105328
-16.932463,300,48.438024
-41.198265,600,49.125664
-19.098403,300,49.467159
-18.750975,300,69.719816
-28.299965,300,70.134253
-24.286005,300,70.453522
-22.544832,300,70.747817
-22.801449,300,71.099059
-26.60129,300,71.403444
-20.762543,300,71.756382
-20.285355,300,72.068472
-19.678421,300,72.414644
-19.769655,300,72.776303
-23.410534,300,93.268755
-25.348678,300,93.60266
-19.06356,300,93.94299
-17.60903,300,94.312406
-27.831262,300,94.687503
-26.890434,300,95.104785
-18.04514,300,95.476961
-23.767245,300,95.855997
-17.030349,300,96.262237
-16.242207,300,96.594475
-28.593473,300,119.282455
-21.798623,300,119.636615
37.371563,1228,121.002422
-13.928156,300,121.381962
-62.972412,600,122.170926
-49.484029,1500,123.971352
-19.05205,300,124.329118
-23.147548,300,124.729307
-19.659684,300,125.068832
-17.043066,300,125.438237
172.018611,1388,146.439313
124.600625,1500,148.133368
11.634875,876,149.170479
85.155521,774,150.101065
72.568459,1178,151.508706
7.41689,992,152.713608
104.68464,1500,154.530846
1.843972,66,154.618462
12.535941,864,155.66087
42.569421,667,156.392433
73.03635,629,176.756857
-33.103943,600,177.429262
-29.724496,1200,178.85697
-22.22609,300,179.185558
41.102309,409,179.690262
-44.779721,600,180.403597
34.550064,350,180.839546
105.610082,1500,182.588691
73.13869,1142,183.910001
72.990563,1150,185.201555
3.88308,1500,207.336512
-33.031198,600,207.998917
56.152891,450,208.562073
-35.759598,1200,209.847776
-5.547476,900,210.86338
-9.70156,1200,212.217162
11.270446,796,213.014189
54.043701,472,213.539052
-42.922899,600,214.176064
86.495056,546,214.741591
2.856141,175,235.420469
-4.249052,219,235.684419
7.629585,207,235.924759
10.359663,131,236.109193
-0.637766,57,236.202258
-67.892579,600,236.927427
13.776745,141,237.140856
-2.827213,26,237.199019
-6.488424,14,237.2419
16.185716,133,237.411887
-16.057426,1,259.620023
-13.975729,900,260.616844
59.58941,388,261.118467
-5.665928,38,261.202096
-12.107426,900,262.227147
4.481491,60,262.33179
2.716437,89,262.441377
12.724321,516,262.99833
28.586666,234,263.245816
29.127199,238,263.525824
157.029943,1200,287.003971
83.098012,315,287.377459
43.399853,215,287.621012
9.867012,147,287.795192
26.773986,600,288.45384
49.563725,208,288.698853
-4.977203,30,288.827413
26.680852,600,289.460359
159.776809,660,290.205022
10.035716,115,290.338257
-38.777137,600,313.019814
-7.529219,574,313.643735
