#{"t_start": 1778048474.5135858, "env_id": "None"}
r,l,t
7.172567,96,2.927037
-2.53085,265,4.26509
-0.468261,136,5.477219
-2.84787,191,7.257059
-5.228305,15,7.421423
7.748656,568,12.698912
-16.388983,518,17.307902
-6.967322,233,19.35962
-2.073012,181,20.93113
-5.351559,9,21.039687
0.367163,227,23.004139
-15.743765,223,27.372449
-5.208278,205,29.224977
-26.243781,582,34.070021
12.86647,157,35.378044
-32.548383,612,40.708503
-86.918441,1500,57.07612
-54.457881,600,61.671899
-80.130698,1200,74.920726
-80.640726,1500,86.849361
-79.820625,1500,103.234877
-8.650678,1500,117.20336
-0.181117,1500,135.497113
-72.600695,900,142.519864
76.77404,1500,165.434529
42.067001,747,171.472947
-1.571907,882,187.590343
32.12215,403,190.880366
23.384506,331,193.476119
3.027421,190,195.051028
51.081781,494,199.292008
19.282135,290,201.497729
18.194883,262,203.558998
0.046077,38,203.894736
8.286287,179,205.283407
18.820608,560,219.075423
-8.832257,900,226.18632
15.895008,583,230.66854
15.303131,186,232.207164
-5.028173,35,232.547384
2.664487,394,236.093404
15.00364,128,239.602503
-16.055601,1,239.631066
34.830382,274,242.353777
24.507522,196,243.954077
43.224616,245,245.960766
24.68336,228,247.872485
21.699292,158,249.205192
-17.35056,332,252.298844
-24.910581,600,257.804841
7.424456,600,267.014962
30.482941,315,269.831023
-4.140821,102,270.670192
33.728287,260,272.893764
17.800747,600,278.0975
43.921433,308,280.866466
44.293177,327,283.71412
-81.2645,307,286.508807
83.417851,321,293.957029
-8.514455,59,294.477963
8.755456,134,295.687581
5.271927,404,299.645554
28.200516,560,304.519795
100.68932,368,307.588117
2.464211,900,319.528662
4.932274,58,320.028021
19.45197,138,321.265172
16.058164,117,322.25799
0.774685,600,327.426638
29.548389,160,328.759233
43.079541,185,330.506111
77.192673,457,334.580403
82.72262,348,337.547935
29.98162,170,339.022118
90.966694,340,345.832497
13.304779,61,346.405621
20.292145,111,347.456054
47.935362,258,349.746177
96.056808,313,352.508094
30.454932,330,355.270226
37.20364,313,358.198072
190.604212,501,362.809069
168.795446,343,365.852926
44.648612,128,369.920142
68.341159,188,371.675392
48.906023,124,372.791331
65.200561,158,374.299327
92.479595,255,376.42386
30.556164,100,377.308385
48.916326,600,382.542433
48.580159,131,383.672104
191.956365,376,386.819542
54.48156,600,395.040472
48.919313,140,396.310279
-16.061928,1,396.420342
154.463828,900,404.291893
45.849707,119,405.361879
78.267313,181,407.038756
22.556884,77,407.79891
77.911771,195,409.525716
78.435564,179,411.002093
63.567678,148,412.344085
169.45448,303,414.951922
93.263162,260,420.154648
184.648364,900,428.096654
39.342052,96,428.928886
8.459893,600,434.173922
75.022977,146,435.525444
13.180594,600,440.75948
128.987441,900,453.163246
50.998016,600,458.175116
33.060509,104,459.040912
16.967741,570,463.857374
196.679911,900,473.944696
45.841372,118,474.943268
45.641547,111,476.014017
98.753643,315,478.94405
48.745729,121,480.050696
41.704161,116,481.091963
136.951273,900,489.151454
215.321639,370,497.740315
30.312845,160,499.128474
38.218515,161,500.440201
42.988732,217,502.2384
12.838138,600,507.508104
230.421992,788,514.557676
11.922591,600,522.089784
46.107189,103,523.055922
25.010294,105,523.951552
16.874195,82,524.658028
127.901835,1500,537.801634
24.484362,125,538.963298
78.199406,147,540.334981
14.397247,82,541.085685
395.021118,833,553.764565
211.810512,342,556.818928
66.242845,163,558.294177
178.261714,373,561.388059
147.766687,900,569.3419
53.749158,600,578.194058
-4.250824,600,583.491521
66.595559,222,585.576713
54.268222,204,587.464164
225.081356,572,592.404073
56.380615,297,595.067089
122.876623,900,609.313718
232.23367,586,614.723604
123.805881,900,622.399862
101.649371,255,624.53132
-60.472707,564,635.404895
46.02459,79,636.122966
153.064046,600,641.45871
141.241272,761,648.226115
102.148873,158,649.591918
14.397365,46,650.036766
44.669385,149,651.352104
42.319272,189,656.222605
117.577047,424,660.235875
-28.900403,335,663.433402
757.800111,1500,676.299101
629.619495,1248,691.432849
103.006855,208,693.267563
177.858551,293,695.764314
46.556393,138,696.947574
48.308047,127,698.112275
38.865419,59,698.61161
185.52491,332,701.369714
274.639435,456,710.15283
47.631396,72,710.739719
880.383562,820,717.760207
50.29997,77,718.418653
235.3906,373,721.972829
94.026385,146,723.2319
267.834413,435,727.01384
46.195654,125,727.995043
190.305506,214,729.820057
50.246589,75,730.429377
103.029913,131,734.596546
44.485466,135,735.707031
101.772549,146,736.984043
235.058499,292,739.356014
100.345257,134,740.484324
319.139675,508,744.7007
883.645058,789,751.405997
61.385683,80,752.137059
298.030902,398,757.549482
193.331193,390,760.858459
881.392756,820,767.872391
108.902399,124,768.8761
109.599275,126,769.986584
211.67087,199,771.660322
191.924635,283,774.039744
880.40919,789,784.520072
30.835337,63,785.121998
115.896557,145,786.281713
71.474253,89,786.98551
97.954138,134,788.369438
399.257164,571,793.778782
227.436717,335,796.550499
48.029228,130,797.601681
242.315958,304,800.007556
99.299396,104,801.053003
34.935574,78,801.826548
242.62095,270,808.994953
275.58456,364,812.35648
96.120041,144,813.755272
285.788779,375,816.851161
288.299839,343,820.097444
560.145057,441,823.94946
-26.479217,600,829.163489
99.070911,125,830.162656
95.621783,124,834.823358
245.244118,274,837.18861
226.347345,230,839.229097
33.95295,80,840.116871
-31.823848,600,845.291819
60.482815,78,845.952507
46.886542,65,846.558693
324.4086,339,849.597163
105.316639,105,850.550071
115.129534,135,851.795413
56.614155,74,852.411205
104.915544,128,853.533757
100.768031,134,854.686929
82.030075,104,855.567272
102.176503,123,861.716156
82.395801,100,862.580763
114.22615,120,863.599686
106.761855,124,864.749938
319.060324,341,867.950146
102.897459,119,869.01557
101.45348,120,870.058207
106.587374,127,871.280103
289.466273,303,874.045828
115.063171,142,875.327708
-8.062141,1,875.365449
265.082864,275,877.775248
81.823246,101,878.675578
1066.505443,956,890.811559
-16.067081,1,890.845707
106.703247,139,892.07048
283.25458,303,894.851445
81.659816,98,895.749252
325.665345,328,898.811687
110.857903,129,900.060806
81.920772,105,901.053045
82.081339,99,902.005849
76.351451,98,902.867419
690.302256,693,908.850833
339.681497,331,915.460769
710.096407,462,919.523083
15.147983,40,919.87185
242.232438,234,921.997179
283.864934,296,924.698587
198.740065,175,926.374341
-15.055296,600,931.68259
19.767414,373,934.909483
-8.063758,1,934.940542
75.940905,96,935.718915
282.780785,282,941.635012
44.738487,106,942.610128
-8.047347,1,942.637234
109.69174,121,943.756399
110.56213,134,944.866313
-17.666799,600,950.016061
242.061079,240,952.01304
-16.072474,1,952.045333
139.566517,151,953.343543
236.166189,229,955.379362
72.091124,91,956.239097
694.250433,663,966.675975
710.741761,453,970.608565
106.174985,143,971.934304
711.217407,436,975.578002
1071.112433,810,982.570619
285.31815,250,984.851884
289.611998,260,987.177058
209.809738,202,993.219401
39.432648,80,993.929152
324.166796,282,996.38542
71.600232,89,997.194956
-7.510782,600,1002.309911
327.989371,288,1004.962777
419.719074,351,1008.057321
116.720501,124,1009.176211
243.675286,218,1010.979464
106.508721,114,1011.973264
287.132813,231,1017.998822
287.943718,224,1020.032792
221.832009,223,1022.122127
295.904001,267,1024.40367
106.612201,118,1025.324805
896.248959,494,1029.078773
322.812399,256,1031.037728
108.285618,118,1031.890604
228.894856,240,1033.779532
215.282987,197,1035.351154
225.3,200,1036.871741
700.640126,526,1042.958597
324.168857,286,1045.089862
71.033825,93,1045.767861
264.710982,241,1047.558728
311.833914,257,1049.486893
99.844553,106,1050.293516
264.586869,192,1051.759013
198.062942,154,1052.93024
-8.049867,1,1052.961732
14.988666,41,1053.279704
44.150667,122,1054.242956
294.569141,248,1056.114525
239.308267,210,1057.635049
-23.074812,600,1065.051562
703.631953,491,1068.745981
-15.355746,214,1070.438065
58.052988,93,1071.175012
286.209882,210,1072.791407
866.956925,576,1077.109969
274.066795,230,1078.82034
146.278485,136,1079.863251
713.56355,371,1085.47383
267.004984,238,1087.286076
335.176762,278,1089.424721
59.262455,87,1090.079592
267.11427,227,1091.778543
153.39956,140,1092.940241
57.917934,111,1093.775932
62.81701,74,1094.339597
714.666633,342,1096.95402
295.518079,242,1098.817445
117.197018,118,1099.730792
