#{"t_start": 1778053451.005252, "env_id": "None"}
r,l,t
-12.37263,107,2.707187
-3.626992,959,11.346174
-22.105591,216,13.732999
0.824257,232,16.174521
-35.474724,823,23.144665
-34.536309,713,33.221889
1.280771,122,34.141637
-33.073436,791,41.118867
-31.177436,537,46.950968
-79.128226,1500,65.905717
-101.850106,1500,80.918597
-59.78379,900,91.579656
-61.183257,900,98.474941
-52.603076,900,110.770399
-42.635778,597,115.640464
-31.109241,521,120.523209
-35.42354,1201,136.325318
-34.561817,600,142.52989
-66.346022,600,147.346716
-41.201317,728,153.244112
-36.258032,612,164.35185
-11.552148,588,171.086741
-21.676265,619,176.342093
-6.028885,313,179.120883
-60.245634,600,184.86676
-2.832427,510,195.043144
16.570557,872,203.974159
-32.01458,636,209.020804
-6.809938,900,221.991991
-30.187555,600,228.0548
1.76748,900,236.614772
-24.650115,600,241.873896
2.423754,283,244.544715
8.601334,668,257.831451
-26.026222,558,263.549867
20.632138,320,266.146904
-17.581209,900,273.156341
-33.828635,900,288.327265
-54.404885,600,294.72488
10.582571,138,295.886083
7.066416,1200,312.811969
64.297864,451,316.719509
-8.699425,584,322.65642
-0.381027,882,330.128157
33.491085,567,339.851197
30.564178,361,343.068613
12.701574,109,344.056639
46.226578,494,349.179877
102.725492,1200,360.589478
90.379938,382,370.17212
60.278931,1500,383.551529
29.027897,900,401.095404
35.67467,900,409.697459
165.531498,900,418.686527
49.146288,268,420.909042
20.514623,900,437.068011
11.851792,600,442.98967
150.091664,900,450.678985
43.588501,234,452.530936
24.348726,567,461.62878
32.990231,900,470.400268
159.139336,1155,487.927177
23.133752,600,493.103509
53.879975,600,497.748418
228.793567,1227,509.411744
122.611125,537,519.883591
196.564896,1500,534.568937
279.094102,616,546.263847
329.026413,693,551.95785
2.834922,36,552.245629
142.64643,900,559.077608
45.339186,113,560.294044
45.21415,115,561.522021
392.21056,781,572.513782
45.789547,108,573.419953
374.434285,888,581.562617
45.083245,116,582.659612
14.227664,55,583.181178
801.956632,1500,605.695913
327.340443,1200,615.175506
84.540715,545,619.289868
141.243826,367,631.132904
696.997036,771,637.697482
230.84172,346,640.990232
1031.827805,1425,663.041107
489.785219,613,668.213877
185.807144,293,670.5581
67.841647,146,671.803587
55.56833,106,672.695319
396.186448,666,678.098647
478.578996,701,689.269029
98.30377,174,691.293707
-16.03825,1,691.326961
66.669909,145,693.043242
100.021001,143,694.553637
109.759407,186,696.158196
279.806331,476,700.118917
46.227857,77,700.784625
100.61953,207,702.770875
53.935922,141,704.141532
549.876065,570,709.568787
138.353123,262,712.022233
553.230276,535,720.800162
280.690787,365,724.619624
99.468221,151,726.070992
328.861405,487,730.090806
495.502637,478,733.854197
193.485382,250,735.818885
193.831299,243,737.754517
494.666876,482,744.948184
57.537896,123,746.108257
369.455213,514,751.557329
56.643737,126,753.031671
211.748176,334,756.794072
115.573721,128,758.087161
263.670097,536,762.733409
49.703336,75,763.349636
497.658127,420,770.29014
279.028651,382,773.265285
499.9338,838,780.224861
46.030009,76,780.994332
48.632439,83,781.818899
702.966808,609,787.824114
1050.479697,1095,801.693049
174.926525,600,807.231332
233.416666,399,811.095572
53.983383,155,812.824811
280.48067,317,816.307775
292.01198,328,825.217252
704.84184,563,829.671721
99.804577,144,830.792084
260.561789,443,834.241508
-51.412635,193,835.731999
266.255081,489,839.486494
884.054405,716,853.327307
706.137731,559,858.331386
56.613357,136,859.6792
1054.695729,1076,869.726301
884.551205,621,878.730093
43.570286,124,880.02483
55.630759,116,881.2378
289.35772,313,883.810584
501.751144,384,886.916201
884.571131,648,892.035307
884.484725,650,897.425181
285.205675,284,905.321958
100.626204,124,906.696303
1057.654231,971,916.063181
292.797022,300,918.723409
293.153138,304,921.569446
99.728491,140,922.904239
293.361453,308,925.600727
1059.432531,922,935.965338
69.755667,88,936.891753
216.120296,188,938.841961
67.357518,91,939.804141
208.040595,195,941.979575
309.478147,279,944.472874
-16.620547,176,945.899461
889.30384,579,950.92246
153.541642,182,952.74682
294.125694,285,958.952769
198.423596,172,960.569973
215.683396,186,962.249168
96.675737,109,963.208635
348.271496,398,967.115629
67.373856,92,968.244159
404.742192,456,973.46659
149.255488,218,975.889026
69.958709,85,976.600103
354.146811,378,979.77284
151.271518,189,981.335948
70.693498,93,984.817549
69.590383,107,985.667808
101.290219,119,986.606562
223.986627,201,988.230885
70.608552,96,988.978637
56.877813,71,989.548396
1052.323831,972,997.346622
6.208437,600,1003.755514
1055.900942,1016,1018.577437
406.6419,427,1022.583959
500.111772,391,1026.043059
336.48938,386,1029.605293
707.595985,502,1034.822654
13.735769,600,1046.345729
889.551572,615,1051.202036
707.617194,497,1055.045365
1058.344665,1015,1071.155584
742.783911,691,1077.261864
708.564844,484,1081.842386
-16.068185,1,1081.87896
280.7194,296,1084.578329
501.789983,355,1087.428838
888.714786,637,1099.355162
186.801372,900,1106.46414
708.102247,489,1110.306928
288.688969,269,1112.685285
500.45605,345,1115.866969
745.318909,676,1128.487555
888.911907,565,1133.378417
1059.856429,948,1141.691052
501.6111,312,1144.123658
14.511036,32,1144.425492
844.357273,919,1158.43195
561.440307,377,1161.721043
341.261435,341,1164.534606
890.023758,527,1169.098621
930.117726,637,1175.162437
100.997737,114,1180.177247
15.063041,600,1186.540796
203.080382,793,1194.329851
891.605569,523,1198.582229
563.919771,373,1201.564974
709.693108,444,1210.436582
848.962814,818,1218.33337
447.656055,540,1223.227791
198.137502,900,1238.203704
892.174008,489,1242.727105
503.622946,277,1245.694422
503.360729,301,1249.002598
70.988144,80,1250.005625
1.661157,600,1255.531092
563.283514,348,1258.380644
0.684554,600,1268.617191
408.815998,378,1271.566927
894.80243,472,1275.966014
932.80461,599,1282.20933
3.752602,600,1287.207668
892.636783,497,1297.333067
1070.580172,678,1303.601351
503.325477,266,1306.436429
1066.312011,739,1314.450609
242.948067,229,1316.33398
750.42561,573,1324.342064
504.95183,267,1326.508379
749.124126,591,1331.131799
1069.531213,717,1337.910444
1071.766115,709,1349.722293
504.784931,258,1351.942866
895.465139,455,1356.251735
891.695745,485,1360.779592
104.43719,109,1361.79557
893.545145,479,1365.67657
211.35956,187,1367.198272
242.316954,170,1369.008372
894.00528,464,1377.573827
244.374419,204,1379.216199
937.71787,471,1383.124607
506.191367,261,1385.246947
446.713096,397,1388.698571
505.194102,275,1391.282514
1077.002111,588,1396.839157
455.884696,351,1404.348789
505.710703,246,1407.390242
897.397362,434,1411.256597
1077.09244,584,1416.400522
897.611458,430,1419.836802
59.792717,72,1420.500304
713.861017,346,1423.179382
102.24007,104,1424.013689
450.628012,420,1430.873269
937.203522,504,1436.386603
343.012964,241,1438.985239
895.933965,436,1442.571607
505.803813,242,1444.599847
59.458596,71,1445.204929
505.425468,238,1447.483874
715.238119,345,1450.721884
1081.447776,558,1459.354759
236.370134,200,1461.236092
787.090578,503,1466.709032
-8.08452,1,1466.74107
405.305339,290,1470.105113
292.209159,217,1472.415059
504.493299,242,1474.36151
938.035444,459,1478.093519
1077.589031,561,1486.218055
59.403923,64,1486.758993
60.101015,73,1487.353638
754.383759,422,1490.640015
1075.472104,570,1496.064185
344.349818,252,1498.937148
1077.215372,560,1504.850042
247.808877,188,1508.825676
714.580718,327,1511.907136
898.507049,421,1515.915622
899.584522,405,1519.745255
211.264892,179,1521.341148
281.122428,212,1522.965758
537.178608,381,1525.938487
455.814495,337,1529.577267
897.38225,421,1537.796737
938.86902,437,1541.374096
1079.707025,544,1545.770058
565.605966,266,1548.269375
1079.171574,525,1553.260505
246.075139,209,1555.246269
900.508974,409,1562.685305
58.869633,64,1563.48418
315.68098,200,1565.734071
56.988206,89,1566.811612
567.123504,270,1569.390725
898.28271,433,1573.074386
58.220719,80,1573.746782
344.597113,240,1575.784035
144.18356,130,1576.821143
939.443498,436,1580.323217
476.60393,373,1586.501641
715.595783,323,1589.034004
250.635722,198,1590.666728
566.662797,269,1593.281026
1081.837806,498,1598.406129
464.917266,356,1601.454605
476.80442,359,1604.673906
56.727435,81,1605.449922
716.556101,321,1608.549277
757.354473,386,1615.661052
475.080725,335,1618.790002
344.549717,236,1621.124818
898.275832,429,1625.842957
196.634657,132,1627.155429
492.749927,323,1630.151391
565.865002,270,1632.379591
1081.084248,518,1639.478561
505.549268,244,1641.368142
60.023586,73,1641.955844
938.112766,461,1645.465906
506.474769,237,1647.256591
567.662748,258,1649.386266
939.260626,446,1652.769416
566.567054,258,1654.744146
35.71822,51,1655.168918
757.342569,393,1658.213334
1082.846199,483,1664.652039
51.18078,81,1665.315681
754.22935,397,1668.398197
715.16032,336,1670.960008
506.88744,227,1672.695558
506.284284,225,1674.439866
113.138666,106,1675.25148
757.732957,384,1678.241136
