#{"t_start": 1778053451.005252, "env_id": "None"}
r,l,t
-4.185585,164,2.775976
-6.041142,670,8.820251
-4.79068,22,9.071735
-4.420795,100,10.183651
3.006892,313,13.568086
5.945603,234,16.056072
1.547233,113,16.995665
-17.192464,178,18.468126
-2.532382,74,19.091699
-7.52224,113,20.030661
-16.686229,460,24.124833
-2.759941,164,29.431373
-62.454177,1500,42.68746
-36.864621,600,48.614048
-10.252367,249,50.569845
-16.058266,1,50.606838
-77.945546,1200,67.339292
-51.992271,900,76.599922
-85.301157,1500,92.841347
-42.770136,600,97.355645
-102.719931,1500,114.478096
-57.370086,900,122.78286
-59.854568,860,130.562414
-51.596786,900,144.134514
-58.756264,788,150.453214
-29.033542,600,155.321295
-25.594478,300,163.644132
-4.860998,21,163.911288
-4.101766,394,168.337158
-6.458228,24,168.64332
-11.728641,563,174.168422
-13.626667,495,178.328455
-59.706235,600,184.104044
8.506659,242,186.43535
-52.48327,900,200.949664
30.068639,900,208.567071
-3.677191,900,221.56102
28.65855,240,223.497787
-21.626235,600,230.079036
-4.994256,900,238.129961
-5.848455,302,240.815969
150.118731,1500,262.312911
-25.169602,600,267.409588
-2.642128,355,270.219691
33.302762,1500,290.650503
28.665668,745,297.694632
6.306777,177,299.187292
9.2161,141,300.438551
6.257648,282,303.098242
-57.950747,600,314.620219
74.047219,472,319.186669
-16.043552,1,319.219748
11.602216,88,320.091535
36.739991,261,322.743044
79.069627,635,328.173749
77.316588,430,331.595238
25.783961,1200,347.600565
8.845894,197,349.872128
-15.25275,900,358.561503
3.421268,900,372.391914
-16.057798,1,372.422008
97.756333,950,380.643548
-16.083462,1,380.675841
132.879544,1200,401.331848
41.556668,244,403.450466
34.10662,474,407.971964
23.886553,900,417.353815
46.917708,900,433.586074
22.502319,600,438.802888
26.210119,600,444.740121
155.177384,900,452.079653
20.655632,600,461.38426
35.574086,380,464.863098
61.644055,600,471.026342
141.674175,900,479.612958
159.47159,1200,496.155823
65.70328,1370,508.936467
50.039135,600,519.979404
244.562631,1500,534.649653
45.558886,125,536.028553
2.992947,34,536.429095
156.87931,1500,554.64922
280.708291,555,558.828356
46.075328,114,560.017196
62.091071,900,572.332439
220.552345,900,580.417842
45.309534,109,581.472211
99.673784,539,586.50632
45.11641,117,587.571082
130.62021,418,591.403817
99.218869,451,604.4019
-16.036457,1,604.432168
14.146053,61,604.939166
218.695058,900,612.131253
545.930199,766,617.99051
77.14224,600,631.749995
54.686809,159,633.093345
86.42945,600,638.172686
223.936604,324,641.29524
493.516664,587,646.795542
88.609356,600,652.393213
151.380053,442,665.091542
133.536093,305,667.579866
1038.04137,1333,678.542042
549.948429,628,688.963417
389.626817,746,696.756932
753.475385,1164,707.326235
754.541547,1167,722.234898
100.116641,134,723.62812
149.410807,275,726.333335
213.230621,988,734.248549
551.332393,544,741.385121
273.519479,384,744.997122
191.329395,205,746.921646
69.632067,97,747.871398
185.718567,212,750.221646
1048.695354,1119,761.518039
45.756084,69,762.135827
323.15983,446,769.413837
107.179218,122,770.447938
207.902175,346,773.096206
494.83148,823,779.8772
268.909066,419,784.101065
276.532169,345,787.501267
702.415177,593,796.688015
559.217039,511,801.400119
47.084261,78,802.163672
-31.89846,198,803.953388
404.961415,497,808.569644
152.092336,256,811.12712
557.981667,492,816.555932
427.881957,461,826.43408
233.029244,354,829.232026
704.595627,588,833.819819
705.602583,549,838.022145
1054.516482,1100,854.961263
19.861822,158,856.38831
38.441979,164,857.915778
95.37095,129,859.1707
-8.042233,1,859.206551
106.957296,126,860.462988
282.757429,341,863.657923
703.694352,520,868.448943
107.44523,114,869.514872
