#{"t_start": 1777998169.765264, "env_id": "None"}
r,l,t
-0.021086,391,4.523443
-6.626598,101,5.424465
-9.609556,163,7.065063
-0.54531,290,10.196201
-7.444219,193,12.212147
-15.649201,512,17.104132
-11.052121,260,19.282953
2.78274,289,21.610983
-4.58485,28,21.854356
-14.142468,562,28.874171
-15.15508,131,29.903378
-3.101782,134,30.970848
-2.620929,336,33.599888
28.874166,123,34.564984
-17.521115,705,40.02779
-6.671251,169,41.342423
-74.51742,1500,56.899716
-99.27053,1245,66.742689
-1.284545,268,68.886819
-54.914771,1096,80.139638
-9.568305,79,80.754837
-53.771462,600,85.41963
-111.65822,1500,100.656526
-105.087848,1200,109.812982
-39.335955,600,114.267927
-59.811598,600,122.686287
-46.97194,600,127.209621
-2.459148,63,127.723519
-41.601667,600,132.36899
-7.149332,35,132.672613
-42.099767,452,136.281248
-23.15558,651,145.433735
-57.517398,600,150.254999
0.703444,106,151.148818
-1.047445,43,151.501345
-54.823172,600,156.370978
-63.834864,600,161.296791
-1.169525,125,166.324461
-3.487665,28,166.565729
-16.048384,1,166.598505
-27.231488,385,169.81666
-1.880422,22,170.01328
-3.45039,27,170.253756
1.648147,22,170.449821
-59.708858,600,175.244314
-56.529727,600,179.901152
-23.475092,300,182.373354
-59.446794,600,188.855196
-62.495613,600,193.823565
-8.03335,51,194.233811
13.377377,100,195.05953
-26.806915,300,197.436134
-26.149329,300,199.92083
-23.055094,300,202.29151
-6.368623,26,202.509506
-87.675095,900,213.766579
-52.38612,600,218.39999
-6.362286,56,218.850617
-48.770571,600,223.500295
-52.505245,600,228.155511
-16.034052,1,228.192137
49.82474,662,242.602819
26.514598,352,245.372842
-57.034918,1346,256.957738
67.859243,513,261.089997
-6.13273,48,261.487641
-11.087473,900,275.82494
23.615561,900,282.848155
12.999318,600,287.401239
-21.441985,900,301.422603
11.342978,900,308.520485
105.772238,1200,326.391183
109.850742,1200,336.204534
-35.720396,446,339.722239
132.615545,900,354.887282
196.931985,492,358.528998
-16.044009,1,358.560699
195.285954,505,362.330242
179.292702,900,369.367685
44.33793,132,370.405658
36.351691,99,376.352182
194.470324,939,383.492019
201.027326,388,386.4724
43.444936,135,387.540447
172.59672,900,394.326806
40.703734,109,400.425152
30.664903,94,401.199549
49.844213,600,405.926262
65.403529,138,406.985035
46.30203,600,411.627247
43.333376,113,412.49566
24.117869,600,417.167408
77.393929,164,418.467685
