#{"t_start": 1777998169.8385582, "env_id": "None"}
r,l,t
-13.815359,637,6.782553
1.904199,454,11.642229
-15.736811,394,15.657848
1.316878,326,18.386254
-2.327661,825,27.540395
-20.446913,414,30.835099
-12.966852,280,33.0648
-4.429613,504,36.967733
1.722498,79,37.589301
-15.188981,264,39.620698
-13.555072,326,42.201759
-4.076395,181,43.576359
-17.251412,380,50.344935
-52.873795,1008,58.240746
-98.493953,1500,72.829459
-7.183392,84,73.495614
-77.288579,1500,85.146892
-8.05349,1,85.180842
-35.022996,300,87.496486
-45.120656,900,98.198363
-60.824257,900,104.986995
-47.202029,600,109.585242
-42.534606,805,119.449454
-54.547363,600,124.030989
-107.742765,1200,133.310085
1.931844,30,133.595601
-32.027629,424,136.925256
-31.635707,426,144.354315
-1.055742,198,145.945745
1.183077,33,146.270215
-59.658526,600,150.993013
-35.99248,411,154.287201
-5.178447,23,154.490173
-6.970097,224,156.365561
-0.631394,44,156.757404
12.488285,122,157.74029
-8.013914,1,157.773772
-62.015742,600,166.696643
-7.501884,77,167.340674
2.10317,59,167.840149
-2.907557,137,168.967716
-50.51715,527,173.222773
-59.081579,600,177.951215
-58.838167,600,182.808187
0.051251,31,183.072469
-6.568795,22,183.290381
-12.369977,157,184.641131
1.952189,19,184.816295
-6.69524,61,185.319005
-72.89377,600,191.630372
-5.858367,37,192.000932
-14.859674,163,193.356182
-10.202569,118,194.344684
-55.267607,600,199.159425
-18.590574,501,203.237651
2.433855,30,203.493943
-64.798332,600,212.291432
-26.418568,300,214.639125
11.80021,111,215.515583
-56.399784,600,220.132314
-63.99541,600,224.827856
-5.198966,1200,243.425891
13.778459,260,245.507922
-5.149631,546,250.085472
-8.133409,96,251.081953
1.778469,276,253.473794
-28.852318,289,255.900254
32.246625,497,259.997977
61.255766,528,271.373281
-7.140606,27,271.59061
22.998241,900,278.821136
21.453502,414,281.932374
-7.069876,600,286.499627
149.756577,1200,302.868701
4.410234,62,303.349612
107.642352,368,306.191789
45.337876,128,307.200839
11.49334,125,308.18349
20.378811,900,323.627724
192.884197,638,329.05618
30.627028,112,329.949529
-8.049059,1,329.987541
62.38634,234,331.897158
0.257805,900,338.879901
29.979813,900,354.121907
19.401028,600,358.671144
166.131182,514,362.498552
43.955908,135,363.510632
-38.017218,458,367.121754
150.774414,1200,381.558962
167.180957,347,384.179608
76.384808,211,385.790896
-8.049289,1,385.819617
31.125789,90,386.509191
51.06272,600,391.101232
21.531696,600,400.91603
43.193094,130,401.953512
45.165679,122,402.909428
31.066265,97,403.618397
3.183498,43,403.984273
40.623867,112,404.854501
110.728384,263,406.967691
41.222793,100,407.742114
197.458493,430,411.011348
47.290242,600,415.712888
201.356523,533,424.262941
26.975467,68,424.831473
22.354132,600,429.427757
53.591502,430,432.858705
29.166554,95,433.643172
-6.155759,16,433.790967
119.679195,900,440.907895
-0.183054,123,441.910712
31.968886,75,442.484601
211.004534,320,447.734007
44.717566,106,448.619736
-26.163512,551,452.987245
-59.797339,600,457.649304
336.078969,704,463.01665
98.62307,212,464.644128
250.422872,559,475.124478
196.699569,900,482.242668
213.899557,900,489.260649
763.739907,1121,501.936801
232.842036,290,504.132028
92.934375,177,505.527873
-9.297585,222,507.250109
220.287078,269,509.356571
357.201372,499,513.27641
229.386302,300,521.656458
124.844847,384,524.620142
141.562335,327,527.122869
13.303342,81,527.741469
128.804983,515,531.672627
220.155848,363,534.478611
186.749888,253,536.420989
11.277316,122,537.377892
