#{"t_start": 1777998171.7737083, "env_id": "None"}
r,l,t
47.227645,318,22.301158
51.946015,241,22.54864
13.747965,84,22.655356
14.644439,87,22.763414
-16.488758,600,23.402645
18.865053,129,23.560049
20.519968,114,23.699739
50.668722,334,24.056623
13.577289,81,24.183061
55.883133,243,24.485062
-18.603886,300,44.334306
-48.786411,600,44.919636
-30.414341,300,45.256739
-19.341048,300,45.567965
-46.306456,600,46.182369
-4.86593,20,46.225545
-22.341411,300,46.562089
-51.624409,600,47.200296
-28.50285,300,47.558511
-21.713642,300,47.887956
-0.977974,21,67.719196
-22.082928,300,68.021022
0.451293,43,68.080858
-20.978748,300,68.384327
-58.316341,600,69.023211
-20.209057,300,69.32735
-0.969399,23,69.369235
-16.669696,300,69.67733
-20.130522,300,70.004243
-22.967663,300,70.306881
-18.042474,300,89.931679
-20.241024,390,90.323394
-20.338178,300,90.640689
-8.038177,1,90.667535
-46.47546,600,91.273309
-49.735608,600,91.874131
-17.916249,300,92.183584
-20.040212,300,92.576385
-18.771008,300,92.890943
-48.347049,600,93.522882
-22.193547,300,112.76973
-19.222183,300,113.075828
-24.709629,300,113.379367
-22.843471,300,113.695857
-57.685089,600,114.327852
-17.645607,300,114.662316
-53.054541,600,115.269425
-16.058573,1,115.296321
-25.825315,300,115.613539
-54.499463,600,116.220109
-48.169578,600,136.282285
-17.683597,300,136.595208
-18.937621,300,136.893087
-52.42166,600,137.50981
-27.868817,300,137.85626
-21.460544,300,138.165902
-29.722088,300,138.510197
-20.601882,300,138.825439
-18.843841,300,139.146751
-45.208586,600,139.724248
-60.582714,600,160.493933
-3.971416,15,160.53422
-12.452499,300,160.84699
-8.911364,95,160.962383
-59.485281,600,161.570828
-4.851616,19,161.618566
-24.610461,300,161.947913
-58.978951,600,162.592804
-50.742619,600,163.239999
-63.546867,600,163.902138
-6.623512,30,184.315236
-2.984838,16,184.354959
-3.861183,31,184.407344
4.857122,36,184.458411
-6.671928,32,184.509918
0.41237,24,184.561452
-63.241937,600,185.144531
-46.608906,391,185.547387
-4.159833,19,185.591245
0.714166,30,185.656653
-4.904272,19,205.992257
-19.902987,300,206.373874
-51.034097,600,206.990655
-4.960619,30,207.044118
-49.853433,600,207.648595
-26.159446,300,207.989019
-59.011795,600,208.627505
-23.703871,300,208.961874
-22.36112,300,209.281354
-55.884215,600,209.983856
-4.745722,42,229.455843
-46.412386,600,230.013257
-40.72781,1500,231.455276
-20.689214,1500,233.035007
-75.54945,1500,234.584641
-30.92336,732,235.332676
8.476697,457,235.798441
-52.956501,1500,237.298411
-19.947986,600,237.885997
-46.092788,900,238.782035
13.553302,229,259.830404
5.102082,1200,261.000906
-29.477443,900,261.926967
24.660604,272,262.207688
-35.189926,600,262.824614
-27.203812,900,263.761765
10.922288,1200,265.032605
-35.318922,600,265.659935
7.340326,900,266.639587
-5.03863,27,266.684413
28.501053,900,287.130499
74.109411,361,287.496021
-17.338863,900,288.390052
15.774344,900,289.299692
4.388048,235,289.561236
-8.726439,356,290.004799
11.602306,900,290.918714
-57.703861,900,291.793155
-3.966485,600,292.40267
8.073307,900,293.32422
12.891651,78,313.113878
8.013249,900,314.007496
110.109604,1200,315.185288
111.999881,1200,316.40873
19.925321,100,316.527786
29.125926,900,317.519403
110.489217,1200,318.78895
93.07911,378,319.220796
5.861707,600,319.860983
104.968094,1200,321.124196
58.074563,600,341.828917
190.538792,900,342.700454
10.253238,600,343.300921
-69.855181,900,344.189865
109.795098,1200,345.359966
56.415033,600,345.99361
147.160033,1200,347.192245
44.051349,157,347.392671
136.94086,900,348.290401
105.309016,1200,349.474256
51.17929,600,369.270605
-16.05818,1,369.295432
15.943094,600,369.85712
-8.596561,59,369.933002
125.327213,900,370.792086
51.191471,600,371.42395
120.500364,900,372.334904
9.18848,600,372.973569
-22.985057,402,373.37524
210.744269,402,373.791713
31.355917,79,392.985743
141.176914,1200,394.128133
55.793312,600,394.797699
90.531034,1200,396.021495
47.948542,115,396.163211
46.595983,600,396.889413
210.897236,358,397.27991
-57.614679,600,397.881255
36.929081,88,397.979993
44.443382,107,398.101229
42.245106,600,418.302499
-6.144728,14,418.334904
53.045868,1200,419.547169
195.235376,452,420.037038
77.850821,164,420.232922
60.994992,1200,421.493515
2.463612,53,421.566996
41.311755,101,421.685667
52.945093,90,421.797043
76.984785,159,421.993336
33.751744,600,442.403661
27.385137,67,442.483064
84.282947,135,442.642357
-42.618447,600,443.214896
52.46492,90,443.324531
77.031073,143,443.503621
78.636813,143,443.675526
-42.84103,600,444.289718
39.081585,102,444.42656
40.88859,101,444.54258
68.602139,176,464.141388
79.3648,186,464.317282
757.99819,1180,465.579898
69.377714,175,465.760391
76.192541,600,466.369925
220.009884,900,467.326998
112.585148,600,467.941694
36.229933,600,468.574848
225.958882,871,469.505085
45.826372,600,470.139399
238.485647,292,490.088625
113.497791,600,490.717348
-8.0541,1,490.745055
-6.11,18,490.787239
-6.068527,17,490.823669
201.384642,900,491.684249
-13.898555,175,491.869164
103.070089,202,492.072007
-83.267054,900,492.951135
361.213426,482,493.495617
-8.027507,1,513.117114
695.739103,610,513.708035
199.119876,900,514.551717
-56.622755,600,515.139182
497.190692,483,515.618748
332.767271,430,516.077497
457.382562,596,516.707111
761.331724,1047,517.854503
394.084846,739,518.630195
219.364206,447,519.127652
3.033032,61,538.564528
335.631612,521,539.106049
88.787946,195,539.31208
-8.272717,5,539.343845
12.835055,117,539.469393
359.0122,556,540.106247
62.096714,142,540.264789
200.905933,385,540.670553
333.578186,562,541.294249
209.694438,282,541.60117
554.053718,482,561.680948
46.104715,87,561.788114
113.564987,177,561.970829
49.248171,85,562.056816
102.954186,159,562.233814
671.59024,858,563.215548
33.527863,95,563.329178
674.748929,864,564.252366
102.363146,172,564.442615
194.206922,190,564.654751
216.612872,263,584.689488
105.454265,170,584.882582
192.877885,200,585.088891
174.778756,247,585.358557
15.360917,48,585.421183
283.097601,351,585.799845
697.98724,567,586.386454
43.82027,104,586.571188
317.783587,409,587.018692
497.103047,427,587.464167
56.490459,79,607.215949
193.471551,199,607.425077
193.908271,227,607.652059
-8.040305,1,607.676132
1047.577529,1078,608.808105
40.089121,94,608.923459
39.472355,112,609.055948
49.901451,78,609.149179
49.202259,84,609.254297
219.914226,249,609.533657
281.681021,332,629.734004
741.507982,759,630.486824
214.364887,283,630.767962
499.1148,391,631.158627
96.259731,107,631.275021
95.952394,111,631.410893
500.34703,395,631.81562
274.012278,348,632.181734
498.218801,393,632.597338
193.131604,196,632.82638
42.06887,110,652.486342
700.332246,522,652.992939
193.427738,197,653.213579
193.069531,192,653.428466
701.181409,517,653.946198
385.963755,418,654.378722
151.565215,199,654.60673
191.675554,203,654.829755
188.691503,214,655.093202
205.621641,285,655.425528
407.429269,386,675.405396
26.602051,45,675.465917
115.425637,123,675.631004
682.845284,779,676.460196
282.795576,291,676.806119
322.145523,345,677.165834
115.403748,126,677.387155
215.23869,238,677.637312
128.34371,140,677.827602
260.206106,341,678.225882
297.435149,299,698.128413
101.048694,116,698.258841
81.750479,107,698.39203
116.349803,144,698.558491
56.497056,113,698.675025
57.376331,72,698.787539
101.312399,111,698.919814
74.537031,88,699.007318
68.583777,86,699.102027
213.913287,200,699.350008
74.892295,89,719.031098
343.635713,338,719.373674
340.867637,350,719.705855
880.748925,607,720.299569
60.077179,75,720.400069
231.002983,279,720.730077
99.946486,109,720.872257
141.088373,170,721.062174
58.925923,79,721.164637
115.40751,145,721.341527
-12.210162,600,741.756417
264.477487,229,742.022733
75.520853,87,742.122805
205.890248,174,742.315774
106.200812,102,742.464936
264.508218,222,742.718088
283.645958,240,742.968414
-86.5098,195,743.197343
75.650092,83,743.301616
58.354333,75,743.402717
680.490646,734,763.693888
426.034641,360,764.043012
747.336571,536,764.592491
283.491163,250,764.872357
682.691142,729,765.716496
325.565044,314,766.071885
76.779032,86,766.172211
425.86843,361,766.556574
-32.39457,600,767.178898
312.071786,280,767.493994
52.110935,117,787.153916
683.566347,731,787.930452
57.860477,104,788.050796
61.028082,75,788.142508
75.881463,89,788.241884
71.77621,87,788.341163
1056.35731,899,789.31667
705.775122,448,789.790629
283.546449,267,790.071493
75.027463,92,790.172539
561.723675,379,810.264996
747.479891,557,810.850146
281.917558,267,811.119796
1053.763774,933,812.128249
-31.362614,128,812.279121
562.603559,373,812.655905
561.370363,358,813.026024
282.545148,277,813.318843
414.942982,367,813.723744
561.572915,367,814.090959
103.458082,91,833.713583
76.698341,80,833.795155
53.288146,93,833.90608
260.459401,184,834.114958
81.754719,90,834.211447
139.246756,125,834.345473
94.951065,80,834.449424
72.579426,72,834.545365
267.477114,179,834.749038
267.152521,181,834.957723
692.345936,637,855.352505
60.213276,71,855.452767
116.600177,114,855.585553
60.229225,124,855.718547
116.076829,113,855.851317
116.551652,109,855.984293
502.51285,350,856.349858
100.876071,93,856.469908
504.752545,263,856.736656
256.15566,222,856.982105
123.440993,123,876.577872
564.527826,304,876.944977
1067.213454,730,877.751066
1065.524661,750,878.553404
64.319473,123,878.693245
504.136769,265,878.981763
1066.375765,754,879.862235
889.838292,480,880.387129
266.502642,195,880.624274
434.548614,343,881.029112
247.902687,230,901.528924
696.202662,619,902.179441
112.844288,117,902.306355
563.275629,306,902.604685
52.187934,136,902.750225
117.042711,111,902.883846
562.843953,320,903.206195
149.737458,147,903.379627
503.99067,262,903.638839
59.768377,141,903.80426
890.702186,460,924.073498
637.724808,484,924.602129
113.888569,95,924.728501
506.306755,253,924.973479
57.432344,118,925.101935
505.91397,235,925.342271
154.446811,140,925.512979
199.814521,154,925.686651
258.948255,215,925.911296
779.07494,605,926.587043
711.158129,339,946.40468
27.414384,46,946.465612
895.755603,419,946.879233
505.954598,236,947.1042
310.637464,250,947.352275
254.483136,205,947.565665
370.21896,246,947.844907
110.716703,95,947.96568
83.593836,87,948.06408
713.028704,322,948.419941
1075.57643,664,968.833849
240.13891,174,969.023305
567.137169,269,969.294405
758.312742,380,969.706861
505.731145,241,969.953819
330.541124,253,970.222997
58.9443,89,970.324243
415.867822,310,970.676471
444.713976,306,971.030247
894.152794,453,971.511483
712.171376,358,991.728668
155.159446,144,991.890671
142.674878,132,992.037641
506.609356,244,992.313032
757.214961,416,992.736293
321.938352,235,993.015876
894.433265,457,993.520408
506.014156,249,993.799229
457.029342,349,994.193092
411.939442,304,994.563997
265.07242,206,1014.349307
322.181265,220,1014.586367
1073.549303,596,1015.200634
1072.058505,628,1015.903179
895.924574,422,1016.356543
370.154494,244,1016.636044
114.4023,99,1016.762211
113.63009,95,1016.886935
894.942672,434,1017.397964
232.587409,190,1017.634063
