#{"t_start": 1780568668.408084, "env_id": "None"}
r,l,t
-8.61529,25,0.081695
-12.617483,502,0.357503
-22.320569,584,0.715247
-30.815638,649,2.924573
-3.695771,60,3.183154
-6.407742,18,3.29235
-5.558587,17,3.360763
-6.822214,27,3.513082
-6.748567,21,3.59388
-5.966426,26,3.731253
-2.656286,37,3.90608
-2.712963,32,4.062577
-6.438435,16,4.131552
5.89711,76,4.527558
-5.350377,50,4.773717
-0.961749,42,5.035271
4.560789,64,5.370409
-29.804113,394,6.858433
-91.412471,2770,16.055608
-25.251344,386,17.350589
27.161528,111,17.727751
12.45959,72,17.969786
-76.406759,2077,26.271672
-3.353334,25,26.382768
-18.265925,179,27.039735
-2.633083,26,27.167881
16.178662,168,27.739832
0.90313,67,28.021727
13.62049,62,28.26464
20.295617,84,28.6205
-52.685393,1267,33.140148
17.585651,59,33.390356
1.730992,38,33.542387
1.296197,36,33.684616
16.8881,66,33.958275
1.390911,40,34.123706
2.145874,37,34.267365
4.509637,42,34.444673
14.188523,57,34.671699
29.734812,84,35.037071
-3.732259,43,35.186684
-3.36833,29,35.351959
-8.087831,1,35.370976
27.210051,80,35.718655
15.290954,93,36.1039
6.321704,58,36.346824
1.03342,143,36.90382
0.584118,31,37.035734
32.708006,96,37.484189
-16.06798,1,37.502918
15.889602,61,37.75569
39.84238,96,38.149966
-0.265068,33,38.315488
3.702079,40,38.466798
0.5534,34,38.604301
0.04718,36,38.76885
2.453574,33,38.927866
1.832269,37,39.080692
2.675987,40,39.250041
3.200133,47,39.45416
8.628773,43,39.651266
0.082803,33,39.811304
18.471765,103,40.224164
16.017756,59,40.506462
20.41376,107,40.923078
0.483099,33,41.058301
2.300217,38,41.22796
19.382159,62,41.500068
-3.117366,41,41.686734
2.080752,35,41.827048
21.265809,64,42.116239
0.304605,35,42.272257
10.124242,50,42.515027
19.210655,102,42.981584
41.244726,118,43.489884
20.986062,105,43.950056
2.131186,37,44.132142
1.857903,40,44.593009
1.994855,37,44.749166
19.679037,97,45.214713
17.019078,90,45.635477
21.144256,94,46.028422
1.184004,39,46.237946
-6.759444,16,46.30139
0.957164,45,46.481443
37.006078,106,46.901792
26.726464,107,47.349995
15.217074,81,47.706804
