#{"t_start": 1780571401.5024624, "env_id": "None"}
r,l,t
9.475299,70,0.1407
-5.845946,255,0.283651
-6.82608,249,0.471839
-46.339872,779,1.25961
-5.556425,31,1.422998
0.881343,24,1.536989
15.38923,118,2.023804
0.545838,24,2.155307
-8.016142,119,2.696355
-3.969204,14,2.786802
-1.71127,16,2.906157
2.20508,65,3.236087
-5.724013,11,3.350212
9.065911,48,3.59687
-6.423516,27,3.721905
-8.07392,1,3.740502
-4.006934,15,3.817024
16.137252,53,4.106117
9.024942,42,4.252861
18.696779,56,4.468689
26.255793,63,4.754677
-3.293474,21,4.835465
0.579772,26,4.97134
34.218271,57,5.210315
15.63232,39,5.461555
-3.958774,15,5.556697
35.039026,61,5.900802
-3.15575,22,6.039586
14.437781,43,6.27905
26.008302,59,6.636302
13.546306,40,6.817377
0.853382,29,6.959774
13.81918,44,7.187492
0.003702,37,7.385748
-0.647597,43,7.595735
4.779372,45,7.821622
1.683958,25,7.94896
8.644167,39,8.134548
-3.914483,21,8.25503
-5.086058,20,8.381433
0.783194,29,8.533279
1.696885,21,8.670765
14.439694,53,8.909705
15.03357,41,9.122694
3.833348,36,9.311917
9.391505,41,9.49725
-3.620079,21,9.581875
4.251354,29,9.748775
3.373832,31,9.920346
-2.050032,21,10.02721
-5.857228,10,10.094934
-3.806272,22,10.224012
9.917801,36,10.421813
5.097784,52,10.683767
-5.896662,11,10.744227
8.841325,38,10.913127
28.925963,48,11.116976
4.295079,27,11.262443
14.306291,42,11.458531
-5.923594,93,11.852427
6.328319,27,11.976799
28.041657,46,12.171669
24.955597,53,12.406642
15.034048,44,12.622183
-3.873387,19,12.721989
5.950579,30,12.846669
24.368885,49,13.064908
-6.658133,27,13.211622
14.878,38,13.367389
3.958022,37,13.516552
31.378425,48,13.698108
25.882793,44,13.852524
15.769258,44,14.040738
3.640218,28,14.156416
34.084411,64,14.387736
38.787391,56,14.60674
6.015351,31,14.736483
18.982267,54,14.932303
38.794872,57,15.176543
31.338616,48,15.392259
29.341419,53,15.620841
21.235992,43,15.800533
16.527907,34,15.945029
44.671922,57,16.178421
22.783332,36,16.365066
47.889469,62,16.640482
50.422487,64,16.929447
29.294629,48,17.129204
34.449784,46,17.335098
74.428751,78,17.649951
47.783816,59,17.897098
39.077059,53,18.187273
78.483923,76,18.477184
72.682684,78,18.781246
17.171446,35,18.918648
199.318423,132,19.523829
47.980597,62,19.769761
