#{"t_start": 1777981220.4460325, "env_id": "None"}
r,l,t
-6.26442,184,2.977875
-13.539457,609,8.304692
-3.34127,142,9.558412
-2.119056,280,12.155224
4.539916,140,13.633431
-0.208683,198,15.477533
3.03122,76,16.128758
-15.57193,180,17.671962
-27.586873,706,25.849412
-7.593014,96,26.688025
-1.139257,366,29.740977
-21.076676,446,33.391048
-23.451691,396,36.401386
-9.383588,319,38.896174
-75.075778,962,50.552601
-1.622706,171,51.91542
-63.523557,900,58.787723
-65.228958,900,65.679299
-91.918726,1200,78.329762
-65.996809,900,85.419625
-40.21455,600,90.199855
-21.332486,300,95.886949
-84.595696,900,102.893796
-19.330744,300,105.199645
-18.968399,300,107.511883
-63.488572,900,114.367025
-27.189969,300,120.509431
-56.976108,600,125.294417
-69.815371,1482,137.165409
-65.607718,900,153.973257
-2.54652,87,154.869313
-31.589844,600,164.10273
3.384106,180,167.304667
-13.977882,476,175.924406
-21.128871,900,202.307796
4.770741,620,215.095771
8.734818,138,217.886617
11.959392,128,220.775221
5.440949,92,222.733211
11.479594,107,224.88664
23.297697,424,233.505299
23.108459,355,240.956825
10.574076,141,253.422541
-30.743131,600,261.396305
15.60998,240,265.608027
-31.099712,600,274.211684
4.009668,99,275.016094
1.861876,112,275.988252
13.974335,75,276.569102
5.269227,1500,294.134731
-15.60196,1500,305.534695
-53.679851,600,317.247127
-8.749403,900,324.251246
24.872822,668,331.135869
14.23733,900,346.63927
33.836021,900,353.677437
106.725301,1500,373.648798
0.982574,600,378.246569
32.280269,364,381.007482
53.837513,516,384.99231
99.105929,900,399.49965
58.954222,1200,409.007812
92.520955,900,416.02295
83.09944,357,424.731882
44.894456,186,426.209818
1.55241,75,426.842078
89.637736,900,433.764196
135.674287,409,436.965943
65.658175,198,438.481975
65.840996,192,439.998461
188.262576,325,442.420481
44.66856,99,443.208298
2.606727,219,447.38235
92.541696,462,450.878646
138.714742,900,457.494069
233.968936,647,462.369589
596.587509,1500,478.301818
95.635857,210,479.859364
380.070314,829,486.17888
45.359387,99,486.958231
4.833811,223,496.272913
272.017089,551,500.38769
274.888274,594,504.79742
45.484963,94,505.527986
45.306149,103,506.341102
270.630996,603,510.963221
43.811984,100,511.711687
95.288306,231,513.513126
43.609144,107,514.318473
45.678652,103,515.160002
197.934831,541,522.28565
45.709711,110,523.100925
-19.534317,756,528.788395
211.762112,900,535.531148
246.941875,589,544.11306
197.096256,519,548.076823
17.628007,335,550.634549
100.738073,215,552.314674
191.707348,288,554.418448
77.82384,163,555.653836
100.87936,205,557.293969
120.151473,470,564.250012
80.481579,600,569.487526
604.898405,1500,581.968712
241.774937,570,593.835868
197.656367,621,598.620009
792.64968,1500,610.007992
335.214359,591,623.247369
214.38577,472,627.027111
146.656534,258,629.08338
137.67364,350,631.769728
543.976809,782,637.784633
743.452095,1500,653.165294
327.897055,638,658.192202
223.6021,405,661.3283
694.908922,772,672.341926
1048.137165,1390,682.868858
550.794702,626,693.302479
825.448764,1186,702.382376
402.187123,614,707.238456
493.95613,548,717.695403
737.162176,924,724.758828
270.780937,460,728.230725
404.132157,584,732.617168
702.310928,624,742.220849
555.43127,524,746.234069
152.314728,238,748.081405
-38.649102,600,752.654408
325.136879,381,755.597197
141.958191,195,757.132229
69.883853,109,757.993084
102.802132,125,759.032986
103.581757,152,760.201205
705.128351,526,767.652066
707.783235,524,772.0081
833.442713,982,779.861521
25.635074,63,780.382939
25.976437,62,781.013757
113.688373,185,782.601166
251.212308,337,788.616907
400.453182,417,792.015706
293.492581,308,794.32246
95.96075,100,795.165722
293.855703,297,797.596289
-84.028616,600,802.55607
324.894525,337,805.295717
57.683276,111,806.283095
225.777498,270,814.049888
227.681222,258,816.732809
56.567433,122,817.907588
141.631787,166,819.291151
64.057704,87,820.021158
893.83015,540,824.483475
711.097786,443,828.159416
228.300524,271,830.481767
567.538612,329,833.265826
895.27687,506,841.041864
411.372095,369,844.989507
106.844954,117,845.992252
94.623549,106,846.967473
713.864579,396,850.187201
895.734397,496,854.07868
564.993034,339,856.6883
1074.343016,710,865.584413
564.646043,331,868.233732
274.102465,361,871.051214
751.890823,539,875.478757
-43.158803,309,877.986904
895.898366,488,882.108724
564.727805,310,888.48699
36.924839,61,889.090736
713.073897,384,892.16122
230.970698,237,893.962473
67.740862,86,894.723305
295.608243,232,896.862942
59.393553,95,897.703084
185.869524,200,899.342097
713.356228,371,902.370541
896.268808,480,905.996582
897.12757,459,913.328602
1076.227453,678,918.60101
278.528703,293,920.979792
896.694028,465,924.496902
413.891836,320,927.038261
896.10691,457,930.612921
80.573035,91,934.670804
712.947118,368,937.580334
713.6159,366,940.553717
567.061839,284,942.818334
296.164664,219,944.591907
896.235796,456,948.164608
46.064187,84,948.884991
896.183266,471,952.477677
413.122742,322,957.613467
599.6849,408,960.988555
273.579574,269,963.162184
292.69483,224,964.924345
237.270241,227,966.748737
274.201242,275,968.907986
568.618766,280,971.083406
456.637304,386,974.135019
58.837376,91,974.88283
450.029508,405,982.970164
504.013157,267,985.199797
715.453656,342,988.074704
567.282686,269,990.571477
74.759716,78,991.325653
505.167034,255,993.786113
274.572643,251,996.176115
287.876623,203,997.920579
505.112955,270,1000.279005
1082.822837,536,1009.318606
1080.832696,575,1015.009475
1082.228956,551,1019.553516
1083.274269,516,1023.850078
566.114442,302,1026.418245
286.670722,227,1028.227397
754.89959,461,1035.560503
1083.455331,513,1041.067313
566.966193,273,1043.92824
1085.649084,523,1048.319118
274.661529,255,1050.516748
565.68449,284,1053.159667
897.635217,432,1059.579833
566.095805,282,1061.792922
899.368005,412,1064.941773
713.781587,324,1068.305209
272.999734,268,1071.142258
406.379726,299,1074.26727
897.334046,414,1077.732964
53.069475,102,1078.556308
58.513136,92,1079.382912
565.988778,279,1085.526787
1081.439252,537,1090.813728
274.022768,257,1093.238143
290.297973,203,1094.950686
713.890049,327,1097.783633
637.958702,413,1102.204186
460.281363,328,1105.76107
942.810099,434,1112.063998
1083.460091,500,1116.190024
1084.730638,494,1120.268854
56.988125,94,1121.028899
273.374886,262,1123.090271
273.483495,268,1125.186823
274.404058,244,1127.176308
756.891676,423,1131.297564
1083.421217,490,1139.951692
567.081786,280,1142.23533
940.162349,459,1145.871038
755.077246,420,1149.230295
504.930124,239,1151.083171
58.631242,88,1151.885437
291.538381,205,1153.489461
713.235996,336,1156.119154
504.026285,254,1161.817466
757.551385,404,1165.07934
567.316207,267,1167.371927
714.272128,318,1169.880772
260.755443,227,1171.736097
565.972159,277,1173.858194
1084.096194,500,1177.785344
70.871138,81,1178.419632
715.214051,331,1180.967714
898.582707,405,1187.049548
1082.422942,507,1191.012857
275.014445,228,1192.856068
1084.10161,503,1196.771451
900.418268,399,1199.864612
567.30934,274,1202.007851
1083.722983,490,1208.729757
716.527356,311,1211.359313
269.455472,222,1213.16195
1083.357169,486,1217.177532
755.991482,408,1220.487938
408.836505,265,1222.606409
55.433917,86,1223.287621
1083.444163,502,1229.84993
714.599192,317,1232.332556
756.280426,401,1235.585052
713.746746,323,1238.073173
567.496182,253,1240.088216
566.806395,258,1242.121374
900.910139,421,1245.38378
714.323234,316,1247.852197
898.586703,413,1253.866771
82.169071,93,1254.617384
75.719919,80,1255.276467
939.997594,449,1258.795261
714.310514,333,1261.417484
565.996026,254,1263.360346
58.154064,98,1264.122791
757.328433,388,1267.175444
900.36183,427,1270.503894
714.784724,330,1276.258974
715.825225,316,1278.687839
57.202601,103,1279.496622
76.091594,82,1280.184105
506.269788,227,1281.918707
1084.62899,495,1286.016138
901.714362,402,1289.256844
58.821418,85,1289.988439
273.920304,222,1291.995342
567.490994,261,1294.05315
407.758647,261,1298.717836
273.691811,201,1300.260044
234.016258,179,1301.675739
25.793759,52,1302.127909
942.224084,432,1305.483816
568.07527,250,1307.379899
941.91976,426,1310.69059
59.219538,77,1311.283988
1084.183278,499,1315.109213
1083.634145,496,1322.066533
567.130881,256,1324.02234
715.279918,308,1326.393113
275.694631,216,1328.017564
899.625339,412,1331.120993
567.292366,262,1333.110385
506.136726,230,1334.84548
1084.486775,501,1338.668554
567.835268,246,1343.543529
1086.755508,485,1347.235687
506.354704,227,1348.957488
1084.826395,499,1352.802451
716.72035,317,1355.132316
119.737974,105,1356.004453
941.356841,429,1359.310475
716.405438,312,1364.789507
1084.52756,502,1368.66538
233.290508,176,1370.040545
757.937611,368,1372.791551
143.527436,125,1373.744079
942.180411,431,1377.040925
566.950027,243,1378.980261
145.722571,124,1379.927426
56.836432,89,1380.640663
58.218926,85,1381.266475
57.948942,81,1381.888063
568.070376,250,1386.242565
275.33252,220,1387.918638
231.948233,182,1389.310856
567.108328,250,1391.205597
276.094639,204,1392.759734
506.628186,226,1394.485698
507.615497,221,1396.129689
345.256278,234,1397.985438
505.98902,221,1399.713263
943.920146,426,1402.892989
1084.456598,489,1410.282508
715.472935,321,1412.717721
60.237873,81,1413.377284
263.77151,192,1414.896517
432.235829,278,1417.010619
507.061414,225,1418.722073
55.306639,92,1419.404289
567.870918,240,1421.233226
942.195172,420,1424.39224
901.10602,409,1429.967407
567.281659,241,1431.819851
715.663392,311,1434.140027
59.823873,76,1434.764138
1084.45937,493,1438.485657
232.917307,177,1439.875604
718.489722,316,1442.281376
900.408147,406,1445.320095
543.122926,363,1448.202286
568.087228,242,1453.102343
567.76907,242,1454.962542
715.809393,316,1457.349809
758.374225,355,1459.974869
942.418813,421,1463.184044
569.064366,240,1465.011983
568.41962,240,1466.842924
900.626003,395,1469.828752
59.335366,82,1470.473667
942.041673,426,1476.651938
288.446021,196,1478.131284
507.165917,220,1479.828327
718.246117,314,1482.17784
276.044733,203,1483.774868
899.969093,403,1486.845985
759.292835,355,1489.518787
758.713238,345,1492.16335
14.399532,36,1492.473219
1085.378713,472,1498.319041
1083.917526,483,1501.96955
568.735575,241,1503.795596
507.299127,223,1505.443078
942.605933,418,1508.693907
862.612008,469,1512.353536
942.172147,419,1517.904198
57.539679,86,1518.569398
59.110254,81,1519.170511
944.750919,423,1522.380806
943.299326,416,1525.572006
282.839457,197,1527.100218
407.833984,262,1529.032216
506.137283,224,1530.771278
900.360537,398,1533.799463
900.103253,393,1539.535684
900.535223,391,1542.492913
288.693812,188,1543.912688
1084.285363,475,1547.577869
506.599153,226,1549.269719
901.142786,399,1552.259627
568.475382,247,1554.117546
613.991411,361,1556.861913
568.904671,242,1561.589497
624.692774,366,1564.421109
107.494077,100,1565.175627
281.976576,196,1566.601975
798.388844,446,1570.008545
718.194966,306,1572.382818
569.072179,250,1574.263392
758.864093,362,1576.990614
716.437613,309,1579.342009
59.379119,83,1582.926734
276.681825,194,1584.387499
1086.211893,486,1588.044726
295.608423,210,1589.629358
282.266076,198,1591.149693
508.312263,214,1592.79237
474.032373,307,1595.134762
154.387201,126,1596.095924
900.360381,403,1599.10468
58.205857,83,1599.740854
900.249977,404,1605.826993
568.094817,243,1607.600277
1087.205278,484,1611.280161
902.155468,394,1614.254547
568.376118,247,1616.120069
1085.304668,476,1619.7147
943.373173,419,1622.895669
1086.781807,479,1629.575911
717.70325,310,1631.900861
1084.927418,475,1635.489064
1085.27603,468,1639.142733
757.965213,353,1641.831261
760.017291,348,1644.469394
717.451246,314,1649.919997
506.892135,214,1651.537537
759.916239,337,1654.086128
900.403038,404,1657.166558
901.400145,392,1660.099283
1088.112613,481,1663.828673
154.28416,123,1664.774127
568.843682,249,1666.640639
900.49147,398,1671.987202
900.256806,396,1674.94384
1086.184169,479,1678.558447
58.093337,76,1679.181429
1084.809037,483,1682.818712
942.80018,420,1685.998063
507.594919,212,1687.61637
901.050533,397,1694.35816
759.924609,343,1696.966119
1084.72586,484,1700.692135
899.230149,405,1703.764816
1084.994198,478,1707.384491
478.458956,316,1709.74673
760.940699,349,1715.395573
61.03858,81,1716.041971
567.986792,241,1717.872771
506.568976,219,1719.49742
57.695152,77,1720.06647
1086.12645,484,1723.775251
568.753646,241,1725.562794
