#{"t_start": 1777986009.460679, "env_id": "None"}
r,l,t
-5.352905,286,3.692479
-6.005835,172,5.230946
-5.34279,220,7.441877
-7.877332,441,12.002623
-16.059434,1,12.042087
-23.124904,954,20.47106
0.580119,160,21.874683
0.531271,198,23.723979
-3.770628,1072,35.625471
-4.479465,181,37.075187
-78.75612,1500,54.491949
-62.112874,900,62.657927
-105.408317,1137,73.626259
-44.573766,600,82.403208
-54.417081,600,87.209896
-21.678253,300,89.574005
-5.639202,220,91.315039
-23.418831,300,93.63974
-25.608272,300,96.030681
-23.425148,300,98.583277
-21.222141,300,105.536664
-62.841448,1377,117.317727
-34.977689,1442,134.458297
-61.47631,1412,146.410204
33.173612,358,149.303283
14.795265,264,151.452615
15.57959,533,161.187936
12.174931,900,170.065292
27.069763,162,171.463214
-45.117044,900,179.568868
-40.648632,901,190.210358
20.162277,190,192.102502
51.591513,360,194.935742
28.507261,109,195.767961
-55.681981,600,200.565364
8.687877,483,208.577524
-40.421305,900,215.428617
-26.803001,945,222.622435
28.4696,407,225.819551
-57.213674,1200,240.576133
57.973717,253,242.555048
3.259053,847,249.315975
-16.075227,1,249.34778
35.462833,643,259.396303
29.818844,223,261.196361
-9.820025,600,265.824242
34.913405,163,267.057226
27.079413,100,267.830842
49.583596,167,269.218534
6.112526,46,269.612473
16.105452,269,271.667945
33.872813,116,272.576376
19.022094,154,273.841647
-60.156426,420,283.909838
-2.231988,620,288.865578
-29.136173,600,293.794842
-29.32617,619,298.661912
-8.043208,1,298.687932
50.073723,205,300.257054
-9.147947,40,300.627597
6.943127,124,301.584779
67.395862,567,311.009231
-7.787166,600,315.767585
7.069324,249,317.717821
67.693251,243,319.60183
-4.681098,21,319.804104
1.50607,38,320.13879
-5.967437,39,320.46753
133.695361,957,334.172326
43.837443,109,335.025914
61.139055,197,336.573306
10.014968,44,336.921821
47.123804,118,337.937279
13.203989,306,340.426642
144.753127,799,346.628233
71.530359,252,348.555623
-8.039477,1,348.591904
55.26465,201,350.24471
66.655067,249,352.179895
