#{"t_start": 1777986011.531507, "env_id": "None"}
r,l,t
-46.726623,600,23.083619
15.740807,166,23.27731
-16.044565,1,23.301191
10.031118,144,23.478883
-28.295956,300,23.865969
6.773077,86,23.981201
8.129782,74,24.09673
14.915975,211,24.360558
1.708004,97,24.497928
-29.399762,600,25.231998
-24.617995,300,47.572939
-19.299398,300,47.878768
-28.358788,300,48.206595
-17.883122,300,48.520069
-16.37216,300,48.819014
-18.367828,300,49.136472
-17.28179,300,49.44906
-20.947755,300,49.771086
-49.722387,600,50.422787
-21.498105,300,50.828025
-20.637422,300,74.775476
-17.918682,300,75.072568
-22.454449,300,75.361186
-17.978793,300,75.648164
-30.971456,300,75.991582
-27.223417,300,76.2938
-20.26869,300,76.594132
-24.378437,300,76.903877
-24.500063,300,77.237097
-24.250795,300,77.562781
-18.744165,300,98.501548
-29.318022,300,98.835163
-18.086861,300,99.190756
-20.288587,300,99.562498
-24.930068,300,99.957607
-24.731978,300,100.381226
-24.481728,300,100.749843
-26.503627,300,101.148131
-22.936682,300,101.537023
-17.958662,300,101.897309
-42.174202,600,124.53668
-16.977768,300,124.836036
-27.731035,300,125.137732
-24.125873,300,125.445241
-30.279786,300,125.776476
-22.915484,300,126.108176
-23.036284,300,126.425576
-18.966123,300,126.842867
-18.129323,300,127.20875
-18.22686,300,127.570885
52.288786,242,149.726193
-22.493162,300,150.068711
-42.048314,600,150.675399
61.450166,279,150.975709
-22.598109,300,151.307381
-168.576119,349,151.659986
-36.945834,600,152.315922
-28.420047,300,152.623373
-48.877035,600,153.217273
-42.933264,600,153.809692
59.750612,201,177.812129
-58.163462,600,178.369984
-20.301773,300,178.666779
-27.446955,300,178.956597
15.754362,316,179.304023
-60.589389,600,179.909732
24.105681,99,180.029364
53.73682,242,180.318163
22.884506,93,180.452551
46.953802,233,180.728456
22.78381,88,201.455434
-60.761355,600,202.047836
33.454429,120,202.18417
-24.636638,706,202.859112
-19.779191,300,203.183525
58.342137,297,203.518787
-10.176933,600,204.126729
26.168622,104,204.260536
-56.260146,600,204.896517
30.65479,504,205.422337
1.498362,120,224.785627
39.89192,324,225.113158
19.733201,347,225.473659
-12.197928,204,225.697971
21.741144,396,226.113808
78.581167,1200,227.436988
49.620889,565,228.045323
70.721257,532,228.636407
5.669855,161,228.807238
7.304757,1200,230.087648
17.48972,419,250.168312
-28.261193,600,250.734596
72.666629,264,251.034002
-8.308745,30,251.100938
62.646051,1200,252.391922
41.3322,578,253.017821
19.623343,382,253.428808
-6.380863,44,253.495709
-10.873499,597,254.09936
-10.248318,583,254.694741
19.956727,1052,275.516025
70.603093,434,275.978987
37.375203,364,276.37884
-8.854744,600,277.029439
7.064221,283,277.321593
34.90416,369,277.712154
70.322924,1500,279.353691
7.829522,255,279.62224
39.645009,834,280.499387
-12.672029,600,281.130938
24.302577,900,302.06958
25.191644,900,303.086388
-4.567945,20,303.142261
14.375178,325,303.503046
-22.176322,300,303.851945
-12.089236,600,304.496022
17.949552,287,304.806928
-17.322931,300,305.117918
-1.216986,600,305.7255
9.645286,296,306.058004
8.201111,215,326.093656
4.835426,1200,327.332821
49.00162,124,327.463947
47.890148,107,327.59941
9.84057,182,327.814981
89.088859,900,328.818359
105.292335,1200,330.068159
181.578963,821,330.969081
7.473518,900,331.869948
34.937558,86,331.976395
28.020776,900,352.71978
60.881925,434,353.1764
-16.770543,900,354.080848
9.775949,88,354.198938
141.685246,1298,355.541935
20.963342,900,356.512753
44.870765,600,357.173996
-2.879562,171,357.373304
142.319381,1282,358.70123
132.256359,1375,360.133657
28.83073,900,380.343639
1.462831,228,380.591906
11.600949,600,381.186697
1.026175,38,381.243999
215.686573,1500,382.824597
30.58591,900,383.790541
222.694596,1500,385.326203
15.451133,600,385.937148
10.275314,57,386.018636
123.281421,1200,387.301639
7.827256,600,408.131167
237.375892,1139,409.317847
206.325919,859,410.286653
-11.804168,1200,411.523858
14.125374,133,411.748494
21.115722,900,412.730681
40.941489,900,413.709427
19.522012,75,413.804603
11.538184,600,414.422082
22.147885,443,414.88239
198.26922,831,435.606345
