#{"t_start": 1778098264.3766387, "env_id": "None"}
r,l,t
-6.266756,319,3.942487
-10.441351,242,6.199086
0.944566,68,6.897661
-13.081238,207,9.173281
-1.628247,30,9.511289
-4.766492,146,11.014806
-3.658593,177,12.861012
15.509169,312,15.980517
2.891971,105,16.907669
-3.590926,216,18.70437
-5.63065,100,19.58065
-24.606847,634,26.06477
-6.652565,54,26.497576
-8.901997,134,27.623746
-41.202244,1127,36.633054
-7.674113,414,39.801143
-55.680753,900,50.692696
-67.15154,900,58.721267
-8.065378,1,58.756606
-49.343684,600,64.101061
-29.365097,300,67.308287
-56.024692,600,77.599644
-117.951224,1500,89.598192
-20.944267,300,91.926919
-51.798242,600,97.329915
-25.463691,300,103.962976
-27.035823,300,106.475975
-20.990593,300,108.924623
-56.617812,900,117.270991
-27.108152,300,119.971483
-47.502192,600,129.181511
-23.209279,300,132.345057
-17.715078,205,134.507018
-64.050565,1080,143.140633
-17.113589,402,146.330979
2.748836,157,147.746502
-40.303083,900,161.044206
-23.963827,242,163.540245
-45.741896,600,168.886002
17.179118,179,170.379261
-58.090796,600,175.818519
-8.045142,900,190.275432
-30.531528,574,195.94512
-56.336644,900,203.33683
8.70313,600,210.285134
19.116977,77,210.987873
11.647171,86,211.771299
-16.029791,1,211.80892
11.123715,106,212.816368
-28.48412,851,221.0705
33.831239,139,222.619197
19.982689,291,225.758503
11.7774,103,226.808142
38.174514,146,228.019219
28.349703,600,239.692269
62.7582,193,241.348661
79.095815,369,244.244583
-23.597073,300,246.576607
7.585511,64,247.063146
3.124166,900,256.084757
-8.006753,1,256.114513
10.754789,121,257.398375
4.254469,63,257.994118
62.126232,179,259.455355
3.152693,54,259.960615
-31.086227,300,267.568825
-8.310667,600,273.1903
10.193708,113,274.193661
-37.123602,600,279.513842
-5.639431,600,285.920275
82.415402,246,288.530955
-48.131997,600,298.257718
-31.417545,300,300.77919
54.10115,166,302.252777
-1.425526,600,307.077163
37.229557,600,312.082715
57.997349,600,321.199507
54.768517,276,323.406186
39.801577,600,328.975672
-35.789458,600,334.596688
1.681505,92,335.398481
40.895851,301,338.083412
-3.450511,571,348.153615
41.901163,208,350.218417
17.627633,158,351.530885
144.761559,307,354.044977
41.519031,158,355.419754
45.199088,338,358.22296
40.938399,152,359.448714
-51.636603,574,364.077885
45.303122,138,365.20687
21.029098,86,365.914943
13.267577,87,366.571013
-0.487952,600,378.63776
19.813662,107,379.846848
-56.49977,600,384.894008
13.946887,80,385.616162
28.084405,600,391.14987
-4.859403,900,402.603489
29.399806,104,403.638207
14.320386,37,404.070762
9.893566,109,405.176178
61.102255,292,408.202177
100.107466,209,410.306198
41.949948,135,411.752043
26.09441,67,412.389115
106.231843,225,414.279288
127.06624,600,419.257479
14.18638,42,419.596877
42.137171,92,420.38811
-60.516824,600,427.962159
15.585426,379,431.205056
173.776974,294,433.862307
54.712431,98,434.959453
37.287276,449,439.426581
113.526746,900,447.390761
203.12098,701,458.448335
-0.733669,600,463.193906
162.204096,900,472.332172
68.65639,126,473.589058
56.683668,134,474.688453
64.101915,115,478.567275
23.694072,600,483.623353
82.038887,181,485.399157
52.605899,97,486.331465
46.95514,132,487.535578
-8.043079,1,487.567379
14.254823,60,488.120434
91.824871,368,491.330063
20.548606,89,492.129399
-1.543076,600,497.944679
28.053877,600,509.344031
-29.857074,600,514.094158
49.182399,149,515.301213
74.215458,133,516.336801
57.058406,92,517.068663
3.908448,21,517.255344
-59.51379,600,521.968734
89.392432,298,524.339955
-16.022327,1,524.372153
108.372576,256,526.764789
224.09757,521,535.306346
52.955184,84,535.988371
157.601634,900,543.575
2.196448,52,544.070548
217.891404,356,547.372395
25.687919,53,547.901
-6.959911,483,552.219131
-1.867455,598,563.405783
-64.342035,600,568.829711
-16.067686,1,568.859781
231.014797,739,574.850812
190.599023,258,576.867422
52.132444,81,577.650243
14.045941,34,578.012923
47.485623,109,578.927117
97.98266,126,579.976103
201.736013,299,585.052057
76.780989,186,586.648436
94.276488,289,589.725829
71.830751,151,591.387938
190.724164,251,594.265767
44.273504,111,595.430448
175.43675,273,598.05462
41.916564,142,599.246981
21.897444,54,599.714161
77.110099,143,600.938975
22.480113,113,601.930633
95.838124,128,603.073413
47.738288,104,603.950308
33.356724,62,604.544064
372.224295,631,612.692121
196.642173,773,618.931595
42.287955,133,620.211513
98.155582,132,621.621688
3.308577,29,621.939431
56.663684,143,623.534359
59.344731,88,624.472298
97.103558,123,625.764306
89.04827,118,626.956524
238.383281,391,630.745107
125.544004,217,632.500375
189.028278,281,637.226196
75.700564,150,638.535151
97.021469,121,639.713209
162.18413,643,645.700954
177.358011,268,648.067203
171.440841,350,651.263613
47.198729,100,652.29213
97.427612,120,653.569875
202.882358,273,656.498616
14.971346,53,657.117141
98.326901,124,658.514881
173.267867,259,664.056801
177.063697,252,666.139048
22.842712,56,666.6226
101.152121,158,667.963457
60.429925,131,669.06986
45.367225,105,669.945995
47.059227,116,670.849292
106.843608,301,673.353792
13.897703,65,674.010755
89.793765,184,675.476942
90.417469,258,677.580042
58.563039,92,678.30468
36.289197,115,679.263196
276.777309,469,686.262878
103.576026,279,689.352355
120.874282,198,691.532218
276.349639,392,695.056367
107.30925,247,697.163237
309.428972,528,702.004606
250.938298,376,705.726937
262.388743,437,709.824007
368.353193,671,717.763322
41.019915,142,719.14849
238.06615,479,724.375253
90.219166,195,726.133253
1046.065457,1334,741.907778
45.900977,136,743.179173
237.779547,339,746.292418
-8.020702,1,746.33231
42.874044,119,747.444476
277.274958,385,751.479225
41.942154,128,752.899139
275.329227,393,757.330196
42.703048,69,757.991318
13.955806,44,758.376935
282.959627,437,762.100941
28.624779,132,763.227463
14.582442,53,766.724493
34.60018,69,767.387999
140.954099,311,770.277757
419.751768,636,775.459729
62.747647,143,776.599425
280.819555,400,779.750829
699.37512,677,786.970681
70.582133,112,788.22488
111.319268,203,794.725213
86.488477,131,795.781046
238.124009,344,798.956996
678.209576,1032,808.407487
3.272845,31,808.679521
136.133054,224,810.689699
63.321906,124,811.826432
-16.024942,1,811.865879
110.980508,185,813.720126
335.119114,533,822.195158
253.331646,449,825.811894
277.526693,437,829.346744
113.31576,208,831.161917
209.881828,377,834.368862
34.023329,68,834.951557
281.755597,391,838.065928
239.800526,311,840.454496
79.725064,137,848.086004
132.745773,243,850.830413
54.028001,111,852.057193
287.249414,404,855.436985
130.228382,206,857.22813
47.65384,109,858.119954
309.890991,441,862.29904
114.177068,201,864.155552
697.368532,645,869.982999
279.31688,337,877.713841
1049.152753,1126,888.288101
-16.028463,1,888.322975
680.300418,919,896.099728
281.317353,349,901.238733
48.077541,89,901.941982
344.927044,408,905.485324
294.53468,360,908.949571
137.132968,187,911.023865
338.980212,424,915.209829
107.575655,165,916.633312
280.54232,381,919.817048
54.81162,109,920.747705
1052.33501,1107,933.924952
700.31484,589,939.170083
111.388988,179,941.01681
700.869878,586,946.960761
47.912511,92,947.758407
556.0754,475,955.037437
279.244774,313,957.936637
76.482475,108,959.041609
278.191764,316,961.959266
63.249607,101,962.897413
115.153635,167,964.460387
314.932353,388,968.033692
700.634012,557,973.812033
555.245736,495,983.350858
2.926003,36,983.666189
88.939393,140,985.001576
279.674203,323,987.69419
699.350569,581,992.264583
238.950389,287,994.628328
55.136343,121,995.554514
113.601885,163,996.862145
78.497166,131,997.889335
338.09674,411,1001.476382
870.6346,797,1012.157011
24.775115,65,1012.810157
137.38849,203,1014.552436
322.3332,468,1018.846902
283.160472,331,1021.984067
78.480924,117,1023.081757
112.035731,159,1024.595371
15.010451,41,1024.993986
203.159682,246,1027.241695
48.740436,81,1027.969192
322.337105,364,1035.939565
40.719038,133,1037.302047
1057.247006,937,1045.876766
1058.943261,932,1053.470873
249.225065,311,1060.749079
700.80065,541,1066.294202
121.512058,169,1068.159418
279.64574,304,1071.504044
557.751131,426,1075.052818
108.84589,148,1076.306418
