#{"t_start": 1778067956.3103964, "env_id": "None"}
r,l,t
-6.364765,671,6.20706
12.837642,294,8.603679
-17.594912,368,11.637989
4.850884,207,13.233253
-3.903584,186,14.722659
-20.202985,630,19.570712
3.236532,77,20.178142
-1.942863,453,25.344806
-10.732347,356,27.924042
13.384472,416,31.242728
-14.053733,400,34.554516
-29.53499,1500,49.896805
-12.557645,426,52.983686
-54.379582,1200,61.632702
-75.996333,1500,76.684886
-101.465158,1500,91.411159
-45.044518,1200,100.081707
3.476612,102,100.827713
4.058474,1230,111.984099
4.054955,127,112.957817
10.990985,104,113.729935
16.383461,263,115.814954
0.507049,103,116.565011
9.805555,141,117.644899
-7.837039,47,118.036733
17.659628,133,119.105842
-1.340077,42,119.451819
7.394558,161,120.725963
14.279219,245,122.562126
8.147649,82,123.230814
8.880864,152,124.403792
45.550101,414,127.621528
-15.156216,286,131.176341
-47.128847,525,135.01135
38.334199,160,136.356589
34.252342,334,138.75414
4.486925,48,139.15375
59.58236,278,141.363376
14.11416,181,142.737413
-23.742119,300,145.002253
38.187848,166,146.367696
33.120984,136,147.357159
17.0261,434,154.573714
39.772056,218,156.364763
41.797623,131,157.382563
-22.480732,300,159.574373
-23.984311,300,161.854532
-44.938932,900,168.52116
-74.286586,1500,186.454107
32.41717,543,190.648198
147.725849,1500,206.234353
-33.492878,477,209.906391
217.375684,1200,218.872642
77.543976,449,228.432481
-41.482409,434,231.713217
77.59245,205,233.306102
-8.589849,562,237.500977
18.35643,600,241.938551
2.085678,54,242.344855
25.186018,111,243.189308
-8.460507,13,243.316288
107.003142,347,245.910485
26.458917,91,249.911794
97.275275,273,251.976202
2.235168,600,256.57629
-16.07462,1,256.606598
168.621648,1500,267.722827
40.052042,467,274.665468
1.689256,51,275.098056
0.611275,82,275.694646
49.461534,600,280.083008
-2.484851,600,284.55979
7.544052,446,287.911445
65.309949,221,289.549051
-55.265547,701,300.152281
244.663343,510,304.104669
44.536448,133,305.077469
13.575869,67,305.621624
102.757112,223,307.437833
99.233294,227,309.224198
28.133954,600,313.676836
-76.918418,900,325.659105
45.624514,473,329.113004
52.446553,600,333.633109
427.632807,911,344.661079
71.845479,186,346.063411
191.858485,412,349.162128
68.989565,162,350.407887
14.89694,55,350.840563
304.480332,644,355.827652
276.970165,718,361.294288
92.730386,600,369.18329
5.647592,36,369.499851
80.042551,469,372.991446
108.85623,450,376.345469
103.10384,175,377.654023
233.042348,790,383.352711
-16.048334,1,383.392459
212.342015,900,394.496542
54.206194,134,395.517335
48.925915,94,396.205606
5.759612,30,396.483173
45.200535,87,397.210943
97.644588,159,398.432167
80.077149,600,403.025417
100.17691,155,404.254503
80.144142,121,405.256007
879.692612,910,414.891428
880.419003,898,421.489036
80.418855,142,422.541538
-6.161586,15,422.666351
261.689823,329,425.236868
56.240265,104,426.06365
75.074489,105,426.841813
91.627645,144,428.032697
11.662334,232,432.974682
67.63136,97,433.845084
113.131314,159,435.062267
92.352827,132,436.107705
118.729835,188,437.480872
49.281845,82,438.112248
49.614893,79,438.832626
298.494743,367,441.838109
1068.84115,948,449.420685
194.458934,246,451.373072
500.288912,382,455.447643
54.291628,104,456.305742
278.706998,295,458.601753
189.746741,234,460.535897
294.206964,332,463.162187
101.646283,118,464.113225
-16.018562,1,464.14648
35.289869,61,464.629415
135.360326,244,466.510344
194.658785,219,468.307581
292.539461,319,470.754475
55.906068,95,471.647804
283.920057,292,476.123303
268.130339,286,478.3296
56.036986,85,478.993562
55.946948,94,479.73406
108.753783,116,480.70544
104.928574,122,481.653334
268.351058,282,483.913391
100.114603,109,484.730383
100.095909,113,485.637678
230.834528,236,487.585938
380.31826,356,490.534664
106.437214,128,491.641849
85.78656,101,492.451131
185.274178,206,494.037131
167.156358,187,495.497497
778.297467,642,502.93937
84.771462,106,503.763368
103.792719,135,504.907637
49.010848,78,505.501576
215.535273,230,507.326069
68.105214,81,507.94294
53.817325,148,509.100838
99.985569,119,510.06583
80.248048,135,511.199825
285.292477,302,513.606125
67.399664,88,514.286539
190.97209,201,515.998403
243.419662,300,520.562883
380.607096,337,523.246162
253.447598,315,525.841461
223.959066,229,527.661708
71.809161,126,528.682196
142.537811,160,529.958207
345.364599,298,532.408668
-8.028999,1,532.440552
41.63546,60,532.90889
92.556884,115,533.82354
233.845385,266,535.866674
190.274993,201,537.400229
259.598896,298,539.739797
381.656065,323,545.023327
259.975935,243,547.019473
56.979279,124,548.056
572.263637,489,551.996825
96.396139,130,553.083873
258.487219,281,555.422265
221.925463,234,557.292064
288.817111,287,559.377567
47.285379,137,560.400014
892.766311,563,566.81321
709.62294,451,570.508423
253.296401,214,572.283179
236.405927,299,574.500617
711.194716,439,577.881849
73.978161,150,579.067317
223.962278,208,580.678942
95.106373,119,581.69483
270.186698,236,583.561575
22.050242,52,583.970603
708.717513,477,590.629787
400.600561,341,593.343985
67.954802,86,593.962357
239.687513,249,595.912956
275.537683,254,597.90117
636.03468,537,601.908641
94.254875,113,602.801124
239.30556,261,604.768076
1076.562366,649,612.464128
562.165973,349,615.15484
401.492142,328,617.713836
258.032207,223,619.393459
217.932161,199,620.933275
229.77007,244,622.788527
-8.117888,600,627.343357
21.275261,59,627.904442
289.724488,226,632.429992
262.03196,237,634.404115
289.36774,242,636.216235
266.577963,213,637.895305
240.097013,211,639.491176
73.66604,102,640.268196
104.599799,101,641.099006
98.08656,117,641.9918
502.440025,283,644.098062
262.171589,240,645.921792
-1.074024,94,646.658566
254.085496,219,648.295727
56.921414,98,649.056128
288.753197,235,653.438144
273.006104,214,655.119876
404.499005,309,657.413642
59.739343,94,658.158503
271.921834,200,659.712607
1080.734916,565,664.005943
226.795606,218,665.620179
266.341211,211,667.375542
97.272347,120,668.270678
247.510162,223,669.975371
218.564211,200,671.498347
404.411351,358,678.311782
786.888083,567,682.66056
1078.485857,618,687.396788
504.090543,255,689.428626
895.242247,472,693.055657
273.090289,193,694.619282
254.479699,216,698.563743
894.54701,493,702.334912
750.948409,497,706.021127
242.243875,236,707.809061
894.998767,494,711.506125
563.71404,324,713.867981
412.468554,320,716.308079
99.068054,107,720.548204
404.279122,358,723.248418
99.233998,117,724.166401
1078.078044,612,728.757364
751.013054,550,733.051234
211.545905,205,734.599542
353.743711,259,736.529688
1080.191123,573,744.387333
895.992699,484,748.178647
563.632637,307,750.445647
711.343424,397,753.366149
749.222809,583,757.686908
-16.036226,1,757.720747
403.622089,325,760.153903
411.840903,322,766.561643
296.796706,231,768.289743
97.795175,113,769.112253
54.320006,93,769.838982
60.560842,79,770.527284
711.378333,412,773.65652
269.799803,208,775.256522
752.255082,512,779.081582
578.253041,415,782.379349
686.909175,528,789.907892
412.712429,314,792.280319
263.810522,215,793.914065
95.059839,104,794.712632
410.026002,335,797.268814
1077.345886,628,802.114761
59.466614,86,802.771408
57.224711,92,803.490863
752.253133,510,807.359079
1080.897952,578,814.184046
564.232452,299,816.419643
1078.867363,598,821.14699
564.636337,277,823.210003
712.107354,376,826.078924
260.668226,200,827.645964
896.072626,490,835.114343
143.866667,158,836.323076
565.104483,285,838.527449
236.844057,209,840.143435
211.776745,183,841.600475
897.086863,483,845.20935
370.232061,285,847.349395
1078.360703,593,851.845338
565.453679,286,856.594466
1080.825304,570,861.002038
565.562385,284,863.179693
896.310638,462,866.674402
-16.052347,1,866.715529
295.671611,222,868.446429
48.928843,65,868.935621
565.906619,283,871.023627
896.758346,442,877.26077
3.746313,26,877.494052
427.824712,333,879.992459
14.155435,39,880.296099
321.105733,273,882.373852
337.431317,314,884.789859
712.506179,378,887.613857
504.961966,241,889.561242
565.863955,269,891.547982
1081.392499,548,898.50505
14.210577,35,898.777719
121.112371,148,899.882723
59.182251,96,900.625359
713.912592,352,903.337741
456.83077,350,905.91424
188.367318,206,907.512281
414.952408,290,909.701929
896.674882,442,913.132957
1079.543195,567,921.209481
712.465608,348,923.806678
564.957521,285,925.932788
269.167584,194,927.45556
505.034362,241,929.315624
58.935424,83,929.960405
411.718234,300,932.156858
505.01473,247,934.216316
262.973207,217,936.053074
413.36709,297,938.273427
565.21934,277,942.973333
59.137351,72,943.534684
757.353082,395,946.70804
1080.969435,538,950.904115
61.36854,77,951.476809
754.908367,426,954.721333
713.954906,353,957.462321
100.737266,97,958.205198
265.2179,214,959.826257
756.366101,407,966.59542
456.075738,343,969.228211
1082.955682,529,973.330675
-8.05029,1,973.362109
60.359977,88,974.012249
297.197452,202,975.508064
713.30733,345,978.138452
59.994226,79,978.74969
713.358501,351,981.386668
565.819632,274,983.431502
565.880315,258,988.578163
714.894306,325,991.097918
337.439005,288,993.404027
420.977336,296,995.642112
116.483987,103,996.445396
270.088536,177,997.871694
565.92378,263,999.837464
898.196942,406,1002.890202
1083.758992,501,1006.61451
59.319665,79,1007.260264
457.264838,332,1012.206425
259.72413,193,1013.672431
565.020393,267,1015.861798
140.732058,138,1016.909103
344.318714,251,1018.876904
-16.058514,1,1018.933279
-2.442012,15,1019.073389
899.572025,407,1022.1522
565.847488,255,1024.132052
713.564846,330,1026.586536
564.710121,259,1028.574556
757.106275,418,1035.164011
564.633542,252,1037.056376
714.931478,320,1039.591982
142.920368,134,1040.60023
714.219772,325,1043.18279
-2.039149,11,1043.310237
938.576494,461,1046.770918
356.187106,243,1048.629654
414.40176,295,1050.858892
756.794069,388,1056.481975
1080.435991,548,1060.723845
213.063628,169,1062.003921
714.89053,334,1064.510481
564.667804,260,1066.422461
58.480774,79,1067.083387
758.020844,399,1070.034564
260.289641,210,1071.610858
1084.163855,530,1079.003894
96.185665,100,1079.775932
897.809192,417,1083.008627
756.446993,385,1085.918155
757.318628,403,1088.978358
56.437446,68,1089.482263
758.845205,391,1092.385775
343.266942,245,1094.261156
240.834093,191,1098.941438
271.074819,181,1100.407499
1082.623714,512,1104.298043
344.9593,229,1106.032324
564.845341,251,1107.909408
413.581526,282,1110.062909
897.60258,428,1113.324339
566.853341,270,1115.466154
82.932751,85,1116.138719
1082.826173,527,1123.591171
414.216287,291,1125.789661
190.129919,161,1127.047658
566.99516,254,1128.968824
267.064308,213,1130.544238
503.917027,224,1132.275844
1081.367222,524,1136.256771
565.370083,262,1138.220834
756.895714,406,1144.462164
506.227638,222,1146.132241
1082.620162,512,1149.997397
403.015194,264,1152.02658
415.00012,280,1154.09802
414.629344,280,1156.208397
60.278478,77,1156.793893
62.941495,78,1157.547905
715.258456,327,1160.025423
259.467514,212,1161.653343
421.999147,268,1166.734405
421.057788,279,1168.931417
297.675154,195,1170.34632
715.12986,334,1172.948454
565.109827,256,1174.868293
897.288845,417,1177.992693
344.467123,241,1179.782568
338.548917,267,1181.752171
58.062957,71,1182.321822
1083.309448,513,1189.204515
506.769289,214,1190.762675
120.747419,101,1191.540021
564.742328,264,1193.616814
504.756398,226,1195.242568
258.642602,195,1196.758724
256.751194,216,1198.385587
343.75809,244,1200.207821
715.520535,319,1202.624369
756.398635,397,1205.663493
58.055307,86,1206.32337
268.294662,219,1210.380875
59.714008,73,1210.947641
1082.916163,519,1214.881615
1082.508872,523,1218.925071
714.765571,335,1221.469986
755.876186,396,1224.401097
758.463595,372,1227.199947
898.744406,408,1233.644716
-8.051155,1,1233.678054
715.943961,330,1236.201005
897.669635,427,1239.463548
566.975942,241,1241.306246
758.792397,388,1244.216048
504.41021,223,1245.914771
394.277553,275,1248.01738
756.298694,370,1253.060469
757.998785,380,1255.939219
258.651074,199,1257.464587
898.642983,425,1260.697791
404.490228,278,1262.809263
99.250474,104,1263.598703
15.418111,38,1263.896062
757.550101,368,1266.656253
59.36478,67,1267.159369
505.407894,205,1268.886282
564.746281,247,1270.789785
757.358987,357,1276.752903
414.318799,279,1278.970592
757.017805,378,1281.743041
714.594231,329,1284.270106
1083.986,511,1288.271818
414.632907,264,1290.313633
899.003307,404,1293.405219
1082.146785,509,1300.304901
897.515512,405,1303.430238
564.93046,259,1305.368079
57.688748,84,1306.011163
715.286276,318,1308.421602
565.616131,247,1310.288973
757.722338,370,1313.128448
504.738127,214,1314.845134
403.643528,281,1319.302483
413.705298,281,1321.423333
715.281305,324,1323.93114
58.974938,74,1324.578739
57.489064,68,1325.101959
56.827567,68,1325.622548
789.616174,479,1329.33137
415.02367,270,1331.392084
5.937193,80,1331.986318
142.914165,123,1332.944684
714.756111,326,1335.399679
506.676138,218,1337.078821
505.136605,219,1341.589744
757.571651,378,1344.383596
467.3564,347,1346.97392
1083.386028,508,1350.822094
59.603204,68,1351.378345
1083.758659,529,1355.376709
476.184943,348,1358.014274
462.005134,331,1363.550752
-16.071331,1,1363.581216
898.893536,401,1366.620344
61.974685,71,1367.222305
714.642715,315,1369.614599
565.768078,246,1371.443842
713.699859,328,1373.880163
713.946101,325,1376.352816
758.325294,370,1379.133969
565.954114,241,1380.951906
340.64706,249,1386.164963
715.931358,333,1388.668866
756.835864,382,1391.52827
407.514563,271,1393.65803
413.963965,282,1395.944213
218.944939,168,1397.203382
263.242527,199,1398.681632
566.440303,251,1400.559719
0.692966,89,1401.295387
58.83187,71,1401.822793
504.861076,237,1403.682797
898.813222,389,1409.158244
565.186047,244,1411.110315
756.496661,375,1413.928124
57.997337,79,1414.577985
257.003662,197,1416.086478
415.097002,280,1418.192869
407.588649,278,1420.343699
707.059415,343,1422.946378
0.769569,79,1423.533571
757.968669,373,1429.451245
898.695941,406,1432.684697
757.725566,359,1435.344496
755.100863,387,1438.37893
57.04894,80,1439.046428
898.754144,403,1442.051508
565.807302,258,1444.006921
505.207063,229,1445.802134
478.127755,348,1451.912145
61.860617,81,1452.535812
939.559486,444,1455.945223
566.065152,254,1457.917953
465.705991,325,1460.328762
715.148744,322,1462.791959
756.97405,372,1465.558066
61.431388,80,1466.190421
899.217146,416,1469.42159
757.263903,370,1475.420693
901.385311,387,1478.50953
506.125263,224,1480.321743
466.321543,312,1482.627928
899.655421,419,1485.78014
629.351515,391,1488.812501
153.038654,123,1489.804369
468.617011,325,1492.297598
714.945592,305,1497.016116
1083.924511,478,1500.617713
898.508304,422,1503.953408
714.049902,325,1506.489001
58.515292,75,1507.099502
898.525275,410,1510.258118
1083.307974,506,1514.101901
415.32627,267,1520.036987
144.742733,124,1520.963484
60.460097,76,1521.569529
757.203949,360,1524.262062
61.598503,76,1524.886528
1083.209235,516,1528.879748
1084.568808,493,1532.592297
1084.836642,510,1536.51809
757.890994,364,1542.392763
566.504469,246,1544.245342
940.692572,428,1547.452891
564.83367,253,1549.398463
506.248253,221,1551.096506
407.642802,271,1553.217869
506.654894,217,1554.837497
897.606101,412,1558.006497
757.856577,370,1563.916064
940.54821,440,1567.187729
1082.965866,512,1571.047625
758.450307,342,1573.683007
504.81608,214,1575.337438
567.96455,239,1577.109708
896.8324,406,1580.207416
1084.026778,505,1587.696874
506.951529,225,1589.43873
1083.435095,509,1593.28764
142.346888,113,1594.124394
714.885156,324,1596.60139
898.951656,392,1599.630789
60.065738,76,1600.212132
759.014095,356,1602.888764
900.854649,390,1608.457025
58.655992,70,1608.980207
566.316316,242,1610.869403
899.970926,377,1613.688421
60.664172,76,1614.255939
57.344618,75,1614.809877
121.297612,106,1615.599828
55.449662,81,1616.306937
472.871888,313,1618.751891
942.955605,427,1621.996715
942.085741,437,1625.288362
565.323546,256,1630.694356
1084.348142,493,1634.41584
898.167675,403,1637.472796
103.987884,93,1638.191036
897.809896,402,1641.352385
156.981098,124,1642.280937
143.048275,117,1643.17838
713.942188,317,1645.665295
567.20758,244,1647.493598
60.70083,72,1648.044852
566.738375,253,1652.175315
60.149919,69,1652.721059
57.631336,76,1653.287995
565.702885,255,1655.272474
-8.086643,1,1655.305775
566.154025,252,1657.183723
59.920216,72,1657.770478
59.568855,74,1658.317535
505.84676,216,1659.957021
1084.929397,486,1663.574229
412.977002,259,1665.583599
471.552279,323,1668.028548
897.419544,402,1674.261799
414.50547,271,1676.286429
213.509748,161,1677.530731
900.990157,392,1680.50498
505.598627,218,1682.167007
900.045149,392,1685.161996
504.255509,225,1686.840832
900.117521,388,1689.781358
899.072822,409,1696.083005
940.4606,440,1699.406121
715.508053,318,1701.82581
120.777765,107,1702.69172
565.844716,241,1704.485837
457.428657,295,1706.732814
940.790541,437,1709.987362
942.817163,429,1713.252342
56.625462,79,1713.840474
714.145962,314,1720.193614
758.730329,345,1722.79337
566.941666,243,1724.6006
567.090609,244,1726.490193
506.545378,215,1728.110116
713.383021,325,1730.545252
59.428058,70,1731.089341
1084.478112,492,1734.765919
55.788438,76,1735.419622
1084.200959,514,1742.392489
716.460436,310,1744.774909
899.765311,389,1747.756069
756.577174,365,1750.551658
156.8275,126,1751.532616
716.495477,300,1753.76373
297.974653,198,1755.407246
259.173431,178,1756.695541
757.447387,365,1762.69198
898.22309,406,1765.788075
567.039943,246,1767.758433
506.668485,219,1769.393376
60.9728,76,1769.954148
1083.078802,489,1773.764259
759.105244,331,1776.326083
506.322176,220,1777.993218
941.793399,431,1781.254288
900.379331,403,1787.186299
716.126866,308,1789.526891
343.192751,235,1791.365571
505.753905,216,1792.999083
506.417086,217,1794.634691
505.744811,218,1796.371742
1084.379249,487,1800.064338
-16.053003,1,1800.095059
757.931324,351,1802.779542
120.841429,99,1803.574364
758.897104,334,1809.401687
143.729161,121,1810.392458
145.242523,126,1811.352392
60.320687,78,1811.95731
62.504035,78,1812.521858
758.819598,351,1815.153017
59.406681,71,1815.719172
757.904879,364,1818.446806
759.002806,365,1821.223132
1085.171041,478,1824.889675
1085.510519,465,1831.97966
-8.039798,1,1832.012945
247.8593,187,1833.441165
339.890972,224,1835.092807
505.746292,216,1836.755502
142.967561,116,1837.657187
117.671944,105,1838.48222
1083.587511,508,1842.32376
899.740402,408,1845.418689
98.49304,96,1846.126383
1084.214658,503,1852.591824
629.820926,360,1855.310052
759.861363,354,1858.031971
758.852188,354,1860.906806
941.640166,414,1864.069766
266.335764,207,1865.644266
790.571875,433,1868.990426
60.087423,72,1869.526154
566.235829,232,1874.259839
144.478112,114,1875.232197
268.012613,197,1876.669141
942.071216,415,1879.849257
567.507731,234,1881.739404
714.42888,304,1884.027542
565.665907,235,1885.799729
59.907852,87,1886.461138
145.039384,117,1887.396989
264.476728,191,1888.876896
759.537735,334,1891.439093
143.287033,114,1892.321618
1084.309118,499,1899.237224
898.803131,418,1902.357295
505.859021,216,1904.06106
58.099592,79,1904.664706
566.5706,232,1906.36507
142.321079,121,1907.326412
899.728857,401,1910.403008
319.208405,201,1911.948121
1084.896205,471,1918.904498
567.39715,235,1920.73172
758.723881,353,1923.449878
432.613008,267,1925.486104
264.352546,184,1926.953975
506.84819,219,1928.690803
794.999296,457,1932.256291
476.984665,317,1934.710465
1086.508706,477,1940.957421
481.086224,301,1943.269765
716.911635,301,1945.608658
715.649521,316,1948.008016
758.977907,345,1950.707834
59.552648,73,1951.280909
385.115344,261,1953.243233
409.20191,248,1955.100381
1084.486707,486,1958.881125
565.585459,234,1963.576138
758.548382,348,1966.257927
613.828082,375,1969.072309
340.084308,231,1970.812182
297.00778,187,1972.242913
415.021361,257,1974.358118
1085.164578,488,1978.178529
940.681488,424,1981.372242
62.651081,79,1984.979155
504.947897,213,1986.59853
757.819339,361,1989.358186
941.569496,417,1992.629005
506.353557,214,1994.272949
141.986362,111,1995.122115
504.302187,223,1996.809966
714.806734,303,1999.150656
58.935654,81,1999.791738
566.076828,234,2001.569563
898.553939,403,2008.050035
638.050042,360,2010.765163
943.750557,413,2013.901427
567.968585,232,2015.712697
899.674449,400,2018.783027
260.718605,195,2020.261945
758.488629,339,2022.847784
759.498727,337,2025.387965
15.385181,36,2025.676698
565.658938,248,2030.605865
941.959791,401,2033.650168
506.279507,223,2035.33243
147.123979,119,2036.224082
60.901739,75,2036.81325
1086.063434,465,2040.428053
506.083934,207,2042.03922
347.557062,226,2043.816925
716.141405,314,2046.333588
566.704594,236,2048.081472
758.370684,346,2053.822479
59.748271,74,2054.443788
1087.804173,464,2058.061048
679.190524,406,2061.175273
942.352619,417,2064.307345
942.241949,398,2067.305546
942.070537,414,2070.509451
941.491221,407,2077.354627
566.9315,236,2079.141821
565.524818,236,2080.932079
901.337312,393,2083.879328
214.531223,154,2085.060589
296.988742,196,2086.576013
901.37328,398,2089.652128
942.557492,416,2092.758188
149.800944,119,2093.637785
567.06096,242,2098.292825
1084.606963,480,2101.965007
391.91703,242,2103.828825
1085.195304,464,2107.302482
155.859689,124,2108.298434
566.019153,244,2110.119547
715.483831,298,2112.37561
567.134812,243,2114.19355
61.591422,76,2114.781634
479.955324,303,2119.982703
941.488581,412,2123.104127
566.737928,243,2124.920925
1085.149255,497,2128.939072
506.428577,217,2130.535018
142.421163,110,2131.397938
147.253565,130,2132.411722
59.742958,65,2132.937099
717.466522,295,2135.164351
219.128975,154,2136.368983
112.966344,106,2137.151376
-8.035591,1,2137.18738
716.293609,298,2141.974877
566.232984,243,2143.794911
758.910179,350,2146.43895
505.819282,215,2148.05817
717.786982,296,2150.236285
899.73969,404,2153.303972
256.450661,194,2154.804221
715.513117,309,2157.094323
60.85195,76,2157.68256
60.134028,75,2158.248802
566.417029,243,2164.407641
508.000028,210,2165.972604
760.302747,347,2168.658845
566.187672,241,2170.479184
566.714952,242,2172.356182
-8.043453,1,2172.38656
507.343006,214,2173.966747
407.065531,251,2175.914874
716.333946,310,2178.224671
506.157345,211,2179.872836
98.871137,94,2180.578641
487.595907,305,2186.007007
1085.116059,498,2189.756681
143.092509,110,2190.586308
408.154331,266,2192.684249
941.073076,429,2195.892706
57.916801,75,2196.48086
507.040509,214,2198.116885
714.328502,312,2200.558053
715.920203,294,2202.816354
478.879868,311,2208.340077
491.501581,302,2210.580982
