#{"t_start": 1778067956.3103964, "env_id": "None"}
r,l,t
1.990114,206,2.823296
2.807515,176,4.146624
-2.252857,47,4.499521
1.796014,261,6.364905
-5.14541,13,6.476658
9.770906,975,14.354494
-17.346979,326,16.929881
5.838993,45,17.278992
3.287791,196,18.735815
6.954934,170,20.011252
-17.63273,378,24.658984
-10.176246,339,27.138074
10.080374,337,29.701839
10.623297,304,32.197912
-18.731163,802,38.324219
2.803725,399,41.217172
6.274082,163,46.840137
-45.251623,737,52.199402
-71.067512,1200,60.821732
-38.668665,600,69.344356
-13.447711,326,71.729816
-74.278501,1200,80.44815
-80.594648,1500,95.152194
-52.823693,1200,103.84184
5.981477,1500,117.225639
3.092879,58,117.711299
10.354771,77,118.306594
2.886934,52,118.728966
8.924246,124,119.721949
0.65423,82,120.39361
-18.398563,600,125.014535
18.058033,122,125.907656
12.833615,53,126.34352
12.333945,74,126.895611
-8.054635,1,126.927437
5.66917,517,132.253943
44.086375,480,135.880394
24.874117,395,138.75414
15.536132,107,139.653668
5.047224,50,140.063701
27.780611,108,140.882785
86.897768,340,143.476234
4.958857,42,143.794308
89.245391,323,146.27079
42.54214,416,149.46839
20.875098,424,156.756519
9.083966,592,161.168702
34.488661,637,165.886293
-38.941964,600,170.402297
-54.069737,600,181.501016
-45.740537,600,186.029028
-16.934831,669,191.229966
-36.63249,600,195.669313
38.389814,190,197.1092
-53.000412,600,205.941687
34.455081,156,207.217279
-3.643322,20,207.378447
-16.072376,1,207.411807
89.903464,330,209.820009
177.422844,511,213.727825
-67.906058,600,218.147864
41.7343,163,219.376785
11.0488,393,228.53121
74.686712,453,231.960194
231.37,915,238.83041
6.867176,600,243.316288
58.222147,179,244.646704
173.351493,559,252.198768
5.486353,600,256.823479
49.917374,246,258.678946
49.268555,600,263.028315
56.554297,203,264.499814
56.695413,168,265.768653
12.295593,102,266.542342
175.832456,795,275.993508
51.737842,600,280.427544
6.051188,198,281.886434
-10.448264,218,283.470892
100.082501,257,285.448504
-7.978028,600,289.90319
7.056455,390,298.212929
238.313619,431,301.487808
61.478703,600,306.068754
45.567112,117,306.992471
2.847175,32,307.28292
69.345612,158,308.541974
78.925824,194,309.999011
117.081527,441,313.291508
41.011174,402,321.498981
129.655801,382,324.376272
93.57259,373,327.164304
59.111381,600,331.609461
125.098457,436,334.885004
240.487043,684,344.140777
-8.098787,4,344.196701
96.253808,258,346.206298
102.791957,277,348.214728
97.587522,600,352.811575
-8.025565,1,352.850276
107.054379,217,354.558254
116.135669,236,356.429516
192.829633,900,366.625996
857.905597,1438,377.372103
123.127683,223,379.033675
847.227438,1455,394.117192
703.794462,745,399.934105
110.679196,146,401.039433
117.482882,168,402.351918
140.960311,217,404.015883
196.613701,262,406.112823
246.3342,323,411.233041
53.947778,108,412.083611
122.999326,181,413.450049
885.201728,787,419.25897
48.667387,84,419.883598
37.609718,77,420.461112
248.477393,325,422.927847
249.234992,365,425.758392
254.144753,318,428.300981
257.427163,274,433.598619
885.194437,743,439.502187
56.510465,108,440.429716
59.234987,106,441.272787
52.145471,107,442.152432
141.769333,900,449.290711
273.998359,313,451.754442
202.309122,298,455.200189
45.321731,70,455.748065
55.043254,120,456.757442
47.787674,93,457.499123
884.29845,742,463.420869
54.994269,131,464.45496
79.862813,106,465.291082
57.960595,102,466.069453
60.359176,81,466.711901
194.501322,227,468.557
45.706384,74,469.103422
66.007535,103,469.878297
99.124788,127,470.968762
359.97857,331,475.692409
15.153943,48,476.232404
260.011202,286,478.414918
57.800473,105,479.231992
191.870287,206,480.896873
49.792207,72,481.448258
283.536647,269,483.582313
191.044834,211,485.205853
91.575949,101,486.076042
43.497034,62,486.637036
34.796198,79,487.263978
46.522987,70,487.847154
53.866346,70,488.45922
393.247308,336,491.157526
190.721498,209,492.867815
107.338816,163,494.168558
58.972254,92,494.894838
52.421065,103,495.727847
206.366168,544,502.303416
55.927311,127,503.307519
195.227903,189,504.861279
178.787517,165,506.212795
259.866158,277,508.351096
379.256431,346,511.147559
55.085803,99,511.98752
55.50221,108,512.837449
98.642601,113,513.717155
206.375927,248,515.769364
91.799287,100,516.571364
629.383091,576,523.350046
273.141339,285,525.647717
381.53114,323,528.269954
190.851864,218,530.049002
71.896596,126,531.056081
35.437904,61,531.5554
58.411419,88,532.273326
60.448604,81,532.956381
116.882923,116,533.893909
402.688455,348,536.529711
-7.59549,105,537.318245
233.243436,301,539.673147
893.188443,577,547.080633
40.760991,84,547.756056
353.227246,313,550.302898
332.338111,264,552.47859
288.413238,267,554.635231
397.685502,359,557.560688
891.222421,581,561.914826
271.504267,212,565.502063
14.037129,42,565.893445
70.403526,163,567.274185
288.055259,266,569.420928
229.540709,268,571.566334
891.914131,593,576.128003
19.994789,83,576.739184
68.669479,196,578.284328
399.563669,363,581.144253
95.142077,114,582.06395
137.975733,146,583.215383
242.993276,292,588.650597
21.03345,435,591.895839
98.853554,110,592.789089
400.688677,360,595.516247
62.942984,146,596.706248
708.891536,449,600.072205
66.144723,91,600.738856
209.279598,215,602.35857
288.268754,277,604.485684
316.482014,273,606.541076
39.949691,68,609.933325
57.121098,90,610.600148
257.459522,230,612.281902
97.532418,113,613.176965
261.303761,248,615.044164
276.124234,236,616.841255
57.299627,92,617.584437
7.178392,434,620.933275
710.848711,440,624.312907
311.774536,254,626.251084
563.169262,327,631.582036
222.142203,179,632.996327
82.316424,99,633.776293
286.599103,246,635.720682
239.886231,233,637.538856
504.427384,251,639.446309
263.567761,232,641.306876
216.643699,600,645.802598
262.255652,235,647.585381
310.46587,249,649.528257
241.666294,219,653.783221
935.792187,524,657.769728
296.224379,228,659.522187
287.248708,251,661.430407
247.116214,220,663.11636
613.090639,493,666.940218
138.585836,233,668.764594
107.276086,163,670.002114
1078.717002,596,678.678628
503.034168,274,680.719174
576.479615,401,683.831935
-16.010393,1,683.862224
239.240684,228,685.59543
259.419103,222,687.237277
504.769071,273,689.39084
292.706743,230,691.205732
420.969478,353,693.927624
565.084918,291,698.481407
61.883648,74,699.12479
564.699128,299,701.371631
1080.737329,581,705.660044
263.565337,240,707.493275
711.584221,393,710.414922
58.615767,102,711.172973
712.432264,410,714.269287
271.839088,214,715.854237
296.474635,228,721.080154
