#{"t_start": 1777908767.249579, "env_id": "None"}
r,l,t
-3.256816,150,3.223079
-4.967856,370,5.733908
-13.082617,289,8.069804
-4.533109,54,8.506791
-4.764688,101,9.328311
4.769089,330,11.85994
18.648531,480,15.596273
-9.502244,23,15.812301
-15.876446,599,20.801645
-5.967291,57,21.414322
-3.406328,117,24.200384
5.692408,190,25.971051
1.862073,60,26.545481
9.265182,254,28.591473
-16.415047,221,30.247119
-0.077166,320,32.819829
-8.155609,288,35.128236
-3.683439,116,36.303375
-18.081966,489,40.272644
-102.61847,1500,57.137787
-100.967674,1500,72.290859
-16.031879,1,72.32395
-78.585841,1200,81.443627
-21.39126,300,83.664368
-20.439194,300,85.964187
-22.602663,300,88.237433
-28.5519,300,90.51421
-33.905657,300,96.40468
-22.421583,300,98.772372
-5.07627,345,101.622498
-16.050636,1,101.663283
-51.983954,600,107.182553
-76.169845,600,112.682255
-40.90514,600,121.416684
-18.766146,300,124.591677
-40.766589,600,129.745077
-21.387891,300,132.154935
-0.354836,126,133.199079
-23.989206,300,135.560937
-80.315982,1500,151.434733
-34.486323,600,157.460152
1.44686,514,161.608572
1.365878,24,161.839371
-10.84671,247,164.096354
-3.179012,22,164.322094
0.710629,19,164.5941
-16.051502,1,164.625361
-48.725298,600,172.456155
-13.221503,173,174.095242
9.527043,398,177.675336
-69.128131,600,183.145675
-40.240045,600,188.803455
-41.22019,600,196.407509
-68.302181,148,197.543128
-71.755607,600,202.96274
21.716088,79,203.661066
-26.147529,430,207.547749
-6.357394,65,208.130769
-95.629585,1500,224.348666
17.946419,189,225.872541
2.597342,231,227.701795
18.864221,119,228.719514
-10.594617,600,233.56489
19.138538,122,234.537656
14.191761,65,235.043617
1.407101,77,235.646021
-16.018648,1,235.676431
17.805698,151,236.945926
16.989245,115,237.89121
12.62737,191,239.339052
20.41511,93,240.100491
-8.25671,285,246.862916
3.56005,41,247.346808
7.712073,61,248.045474
5.206678,31,248.383707
-18.881496,393,251.901723
4.788295,237,254.002249
26.738583,78,254.743706
18.32664,59,255.326221
18.672225,122,256.448939
2.405031,40,256.870104
4.986644,40,257.271326
16.730391,60,257.862894
1.503718,447,262.073036
18.997042,113,263.222558
-9.255139,600,271.710958
26.252221,181,273.451219
52.905214,104,274.666987
23.478273,68,275.437259
5.128263,46,276.013072
-47.706158,600,282.346383
9.999532,105,283.226178
23.669397,113,284.152121
45.000939,101,284.979746
-26.903017,600,289.853009
-36.286104,600,298.361035
14.018166,85,299.035804
64.420307,324,301.802656
65.266912,109,302.789558
-34.163118,600,309.008751
71.528962,296,312.186662
14.714074,53,312.768499
76.809137,222,314.746145
57.016788,105,315.679895
-11.318232,600,320.678792
74.469189,240,325.959895
105.042016,156,327.462409
57.109086,96,328.380587
74.574069,256,330.473991
-16.047565,1,330.509656
12.164515,72,331.140075
40.029474,209,332.791993
57.585201,87,333.503046
212.963757,403,337.064728
-38.731826,600,343.353268
59.647899,210,345.413801
51.045824,78,346.064279
43.027921,168,350.601921
57.318503,88,351.366433
40.882331,81,352.033778
34.260301,207,353.752433
77.276832,183,355.520329
42.667969,182,357.199502
85.946872,131,358.511115
106.403896,810,365.988063
-5.9795,600,372.081304
14.06931,46,372.596444
0.354418,600,384.105616
319.254558,468,387.997613
-8.075582,1,388.031805
44.944801,112,388.966177
215.857863,256,391.098929
102.834854,219,392.80472
222.103485,900,400.343121
230.075595,279,407.880074
1068.733743,1078,417.026599
12.59131,106,418.014072
24.383468,103,418.99157
101.43076,153,420.530143
14.752654,47,420.968518
224.622453,247,423.335835
108.116434,138,424.62429
236.248441,260,426.939299
230.390399,249,433.545578
27.201355,280,436.599276
106.829596,147,438.157032
50.820006,193,440.312202
69.134745,109,441.24034
48.752735,82,441.941895
-2.398168,600,446.88182
15.194972,39,447.302983
45.126214,77,447.956377
666.140813,590,452.96186
196.744992,204,454.74163
79.176968,110,457.093021
45.887188,75,457.807944
0.4504,20,457.983798
230.070436,239,460.025456
68.494069,106,461.01759
79.188251,117,462.188139
44.125756,69,462.88087
281.810424,281,465.975101
48.660686,81,466.909257
176.085201,208,469.263357
49.288763,85,470.172945
13.595291,45,470.728068
79.107446,113,472.010408
14.81848,49,472.470666
195.345579,194,474.296683
46.622139,67,474.914277
14.030075,74,475.641608
196.975405,203,477.454357
98.032694,128,478.602118
48.912783,77,479.285974
256.307396,251,483.248111
14.491846,57,483.854065
43.304398,73,484.531794
44.909359,73,485.24484
269.313287,254,487.726929
104.416842,107,488.604589
112.800175,131,489.817736
14.485002,38,490.120656
103.959231,118,491.120243
224.049807,224,492.990212
284.517254,262,495.11749
79.773425,111,496.223688
73.393815,94,497.210743
196.464013,209,499.549345
45.280298,74,500.294658
267.396729,240,502.944304
347.05549,305,506.14648
15.245367,54,506.643488
349.858965,294,510.341078
309.370694,272,512.639332
267.953213,240,514.978721
14.877376,49,515.466263
327.671066,309,518.392641
185.469457,214,520.428073
23.009873,50,520.889272
45.673914,79,521.632761
79.759487,101,522.589993
80.723578,61,523.201069
139.936768,164,524.781794
82.018446,106,525.777653
72.930065,91,526.628845
49.778095,76,527.312312
73.962977,90,528.182567
75.427741,102,529.092104
14.377143,37,529.444665
106.248754,122,530.778667
105.428137,126,534.851553
1070.35157,757,542.13857
1070.987859,759,548.625671
266.600948,249,550.771086
777.480431,694,556.451353
70.156596,99,559.938598
330.032235,338,563.439654
102.698555,115,564.776773
1073.560005,727,572.268258
49.802255,70,572.868237
258.923061,250,575.133078
-16.042709,1,575.163292
329.781248,335,578.255009
288.43685,245,580.648261
561.474498,346,583.860962
239.424308,225,588.90196
72.220598,95,589.653
109.111665,118,590.611647
321.503141,269,592.700247
238.180692,225,594.881078
44.591812,92,595.846468
31.453331,88,596.773316
561.492204,356,600.606381
697.855346,586,605.826301
109.180572,115,606.76387
287.733029,242,608.803543
711.665699,392,614.528543
290.276015,255,616.976435
221.744813,219,619.022076
288.093005,241,621.214257
1073.0883,690,627.793761
267.652378,222,630.179566
58.751703,90,631.269768
143.160174,144,632.8628
109.178171,121,634.211309
141.100187,140,635.656284
224.813251,219,640.252456
1076.346383,652,645.820699
566.289531,288,648.290775
937.057559,533,652.54078
231.727946,216,654.25668
111.430351,130,655.303005
34.058283,61,655.798783
291.581001,257,658.173466
710.151029,392,664.773664
186.929981,192,666.687831
229.498641,207,668.518231
563.925845,323,671.226657
237.303742,206,673.077847
109.328327,108,674.144406
38.168455,62,674.759532
698.310576,534,679.797031
405.652714,355,683.171522
244.378814,193,684.939597
242.552609,196,688.952436
1075.877263,697,696.138438
110.117737,106,697.292777
703.633258,522,701.952092
287.597327,213,703.752187
566.290879,281,706.090567
1080.237432,600,710.991036
713.564723,364,716.62781
124.864507,127,717.76543
1077.223094,631,723.967185
260.536621,230,726.46657
296.850732,233,728.999809
39.410814,149,730.626863
1079.640189,578,735.550408
713.403927,375,742.050728
416.306468,330,744.82443
714.262949,357,747.57277
564.79594,291,749.892624
