lap_rate,cones_mean,cones_std,speed_mean,speed_std,reward_mean,reward_std,laptime_mean,laptime_std,track
100.0,0.0,0.0,73.09783868763506,1.8990870993329354,900.1731067830797,0.3421611472394641,16.296,0.1869331431287668,FSG19
100.0,0.0,0.0,68.45220073724586,3.22742528853229,716.7165437130561,0.7834932051242011,12.831999999999999,0.16079800993793453,FSG21
100.0,0.6,1.2,70.82411964172908,2.982192466804019,934.8076767274226,15.795937121047292,17.792,0.3203997503120133,FSG23
100.0,0.0,0.0,65.38208332288872,2.4273428144341853,567.0771081543778,0.9026408335583531,9.832,0.22824548188299384,FSE22
100.0,0.0,0.0,65.8245247794659,0.22469341870477041,506.9121206308183,0.7908224218744213,8.784,0.19200000000000003,FSE22_test
100.0,0.0,0.0,61.40711053866081,1.9642449978114083,759.1054822400283,0.4264292322912818,14.512,0.1417603611733546,FSE23
100.0,0.0,0.0,72.46522978209491,2.57845589311187,1085.0212251904486,0.4143495595553001,20.520000000000003,0.44685568140060566,FSO20
100.0,1.2,1.1661903789690602,63.520371749223024,3.0609637976342317,695.9403585426377,14.403180313538018,13.575999999999999,0.24992798962901305,FSS19
100.0,0.8,0.7483314773547883,70.36608851079417,1.5619960425143768,791.3489514204523,11.355982295199935,15.680000000000001,0.22342784070030314,FSS22_V1
