#{"t_start": 1777923956.843282, "env_id": "None"}
r,l,t
-6.743723,351,3.989721
-21.162322,699,9.836239
-6.156011,195,11.485096
4.164815,380,14.820281
-0.529207,941,24.916672
3.068221,780,31.529969
-7.831412,245,33.574287
12.225942,369,36.628772
-2.154989,133,37.783874
0.58673,58,38.291965
-5.507702,243,40.281092
-18.731413,557,44.735114
-14.768993,650,53.966581
6.268222,370,57.210656
-0.712238,31,57.48999
-41.869809,600,62.224979
-29.912188,734,68.361611
-8.292922,52,68.775716
-40.607078,683,77.821739
-56.691974,900,85.251127
-36.440921,565,89.782061
-26.042031,300,92.146931
-18.344928,300,99.152925
-68.114163,1200,109.331142
-29.001652,300,111.910402
-19.744336,300,114.378928
-18.545311,461,118.298769
-7.113745,362,125.3535
-22.367614,300,127.966666
-43.443773,659,133.55564
-22.707534,300,135.902184
-20.180052,300,138.391815
-68.349188,900,148.493749
-6.485765,22,148.739953
-7.340331,40,149.110819
-40.65662,600,154.050607
-41.856845,600,159.160378
-5.979331,20,159.388239
13.283028,55,159.872631
-37.646987,600,165.008134
7.750982,169,166.314872
-21.505555,692,176.492175
-20.440847,1200,186.546802
-23.446298,300,189.11932
-9.105241,1200,202.224615
-30.447285,900,209.815037
-2.979332,17,209.999361
23.042057,900,222.425667
14.784805,239,224.386383
13.349311,54,224.859339
-46.95401,900,232.530601
-37.863629,590,237.511067
-17.277434,300,240.352728
90.200505,1500,256.644594
19.660327,325,259.656129
3.577962,207,261.402232
3.26493,40,261.772248
33.474465,155,263.025536
38.884028,600,268.181799
13.77349,56,268.729851
21.835555,900,279.729939
-18.293845,300,282.478741
-3.538543,600,287.963238
38.779619,600,293.138144
3.864404,38,293.473063
32.908051,588,301.254626
-52.207524,600,306.719851
7.334493,372,310.033288
14.164727,37,310.453988
-16.049791,1,310.484485
5.130701,32,310.787701
32.859668,600,316.093939
13.868846,41,316.502181
44.319725,71,317.181917
-20.051885,600,325.067685
51.48429,76,325.678031
14.464545,41,326.004551
51.192826,77,326.648998
-25.088483,300,329.364704
-0.584582,600,334.992722
-18.459683,900,342.58512
-18.952536,600,352.89987
53.171635,69,353.491155
10.318863,309,355.893247
9.846407,185,357.439424
27.814384,600,362.60432
28.165063,600,367.605774
58.304432,77,368.231625
43.636525,600,379.080822
44.317937,600,383.823025
9.679277,600,388.665518
65.081329,90,389.459148
45.700562,600,394.484383
134.124699,422,402.831926
217.936812,400,405.99967
-19.022312,600,410.55791
-16.057873,1,410.595179
47.891285,74,411.257455
79.532254,165,412.670601
99.327098,200,414.285013
101.501919,216,416.03809
-16.049652,1,416.07134
69.97442,187,417.716317
189.238665,364,420.888295
70.680625,178,424.057521
52.704799,136,425.235617
97.945805,225,427.096524
71.30879,176,428.549019
21.596616,58,429.037392
99.077409,162,430.539085
42.827486,172,432.033434
66.294635,172,433.469666
46.82002,146,434.87346
60.937219,95,435.632779
190.986749,368,438.814602
258.287437,380,442.116167
99.221468,174,443.570798
99.429266,188,447.753305
180.830562,202,449.594341
89.518492,123,450.68653
98.916681,175,452.316423
70.016256,97,453.154486
103.264734,203,454.895084
-1.507903,600,460.091829
86.87638,127,461.212045
91.401586,143,462.50112
68.717346,108,463.4817
38.059433,86,464.278757
38.304705,105,465.172362
13.111533,600,472.667215
99.771361,112,473.634515
71.699543,113,474.643181
-3.845131,22,474.859624
239.393018,317,477.516842
91.230406,122,478.511393
0.991799,65,479.067365
14.104796,57,479.525335
108.78719,240,481.624507
76.425781,206,483.546844
109.121008,227,485.371758
136.275013,274,487.695364
98.355198,144,488.898912
111.43308,173,490.478406
96.917087,148,491.991443
58.782149,112,492.981839
101.413952,222,496.810072
49.051244,68,497.434805
56.407044,97,498.286117
14.547458,54,498.799658
91.612483,187,500.416151
90.29071,144,501.660798
76.559171,176,503.171487
36.956968,98,504.069301
198.455678,268,506.532938
14.962618,51,507.045753
91.178269,138,508.469834
114.976918,192,510.276082
232.365778,423,514.018023
115.396358,182,515.727593
235.923127,269,520.044998
230.684509,432,523.811316
88.443956,142,525.229991
-1.627214,131,526.333371
71.702298,134,527.492716
109.809617,190,529.235132
14.189247,54,529.696464
44.341779,103,530.652036
245.794706,265,533.033385
90.575861,170,534.600967
35.806551,76,535.314492
44.032348,97,536.260992
245.00639,254,538.71271
-8.024529,1,538.751206
201.83619,254,541.285341
104.526211,155,542.745215
105.010792,165,547.333885
71.999779,104,548.267434
213.955509,291,550.705704
186.460205,264,553.116553
124.231364,185,554.856983
69.153122,95,555.746128
257.94108,265,558.089615
48.495561,88,558.840436
61.167254,91,559.587629
58.721754,134,560.839576
15.565979,43,561.268211
74.157448,92,562.089537
246.149111,247,564.29256
251.625721,240,566.281939
58.438604,108,567.338667
225.98822,271,572.0046
135.050881,237,574.274451
-16.058296,1,574.304526
91.844986,137,575.519019
191.744183,246,577.792853
57.041866,101,578.691848
39.686014,79,579.387644
247.820682,257,581.669949
48.167066,93,582.467058
57.861431,121,583.479239
88.367666,115,584.62028
-16.065052,1,584.655599
54.354537,118,585.808952
223.180082,288,588.367282
-6.181983,9,588.457672
58.826029,122,589.569007
234.21492,272,591.993528
35.452564,61,592.521363
47.237404,100,594.895027
66.044407,104,595.835988
272.844413,322,598.661026
73.899951,101,599.65645
53.629124,116,600.755892
33.080431,70,601.434147
34.575064,57,601.984486
57.264858,118,603.054629
38.423428,86,603.917875
34.10727,67,604.56577
99.374409,141,605.894316
226.045951,269,608.322186
318.003306,338,611.509095
171.739206,215,613.327713
167.126443,205,615.075037
66.432274,87,615.808895
263.016367,270,619.84195
111.315102,201,621.561675
50.12026,71,622.183867
110.018613,189,623.731413
43.085068,94,624.639004
72.39964,115,625.608798
3.515355,25,625.824162
133.389028,249,628.065641
35.838213,63,628.58983
37.921937,79,629.321251
39.301076,75,630.004317
35.862765,88,630.766748
-8.035162,1,630.80431
72.737278,91,631.654454
315.375233,358,634.853262
267.660226,257,637.139372
139.391595,204,638.75805
45.222774,60,639.320832
47.099957,60,639.858547
142.926053,215,644.330369
44.365087,61,644.876987
281.938202,285,647.445217
-16.031403,1,647.473504
266.194492,245,649.453776
47.541179,70,650.029059
57.874237,105,650.986275
47.881384,97,651.814593
367.803563,366,654.732086
85.763053,169,656.142692
135.632962,225,658.119706
246.543555,210,659.948009
102.791075,141,661.203444
68.936704,105,662.1541
78.626507,135,663.309668
286.415292,300,668.014198
138.491853,219,669.911529
321.83246,474,674.02255
237.064171,226,675.991247
43.732942,59,676.496058
47.630363,99,677.330029
135.890442,195,678.961854
43.704459,62,679.485638
366.910442,351,682.384985
57.111424,95,683.23398
114.798048,142,684.379141
350.535592,286,686.777725
242.970511,225,690.994256
17.365873,39,691.40279
346.992558,281,693.923519
133.41645,144,695.221793
286.81681,252,697.328207
246.496567,182,698.909141
296.885446,256,701.223844
34.690946,61,701.723147
35.9774,75,702.42831
73.798745,88,703.226934
285.979665,235,705.367053
97.38163,104,706.191808
239.337295,185,707.865233
187.502487,183,709.450834
98.42169,121,710.533374
293.416401,245,712.547269
177.571377,168,715.492394
39.736118,68,716.092802
284.404261,231,718.224236
286.936412,228,720.215392
98.898899,163,721.683146
280.585751,210,723.589817
44.923757,64,724.176845
108.453115,108,725.158607
284.523074,229,727.076359
103.259411,111,728.013981
47.011993,65,728.674998
291.401534,218,730.546634
286.266524,216,732.47645
1083.385318,578,739.253506
35.851029,61,739.803992
147.544479,182,741.324667
102.4253,104,742.218338
143.119739,183,743.783275
348.385507,265,746.109798
48.18554,81,746.858515
102.77678,127,748.069613
-16.078613,1,748.100874
108.458064,105,749.173432
25.964415,50,749.664052
132.936345,152,751.146501
1082.477471,591,756.545106
348.311134,280,758.958195
72.377183,84,759.71014
50.286825,72,760.304428
234.861839,240,764.550853
118.227515,112,765.589782
-16.050472,1,765.614428
233.540705,278,767.976509
565.539237,417,771.871397
46.281145,70,772.480961
79.585972,92,773.302322
342.648888,252,775.460798
80.333765,108,776.414403
48.382791,58,776.935276
33.84027,56,777.479058
896.961001,426,781.433049
409.634978,297,784.095039
75.966645,80,784.822747
157.856415,143,787.51856
236.211379,240,789.643153
186.757737,139,790.8542
80.393964,104,791.82704
