#{"t_start": 1781039129.597799, "env_id": "None"}
r,l,t
-7.446667,42,0.600288
0.683175,311,1.296367
8.364593,579,3.535956
4.049031,388,5.082785
-1.092527,44,5.273825
-3.098259,723,8.071686
4.301148,431,11.119302
-4.075832,186,11.858984
-16.023018,1,11.88052
-13.693149,528,13.944126
-11.186128,294,15.105171
-83.451465,1500,22.239522
-43.189472,600,24.604238
-24.238083,300,25.730595
-81.269163,900,29.158863
-22.148159,176,29.812662
-53.988636,547,33.322192
-49.549559,600,35.622147
-46.507275,600,38.050105
-54.662227,600,40.350717
-21.431923,300,41.515284
-27.784592,300,42.62996
-22.562939,300,45.286574
-24.637044,300,46.408681
-22.395078,219,47.245372
-27.899489,300,48.378672
-22.756872,300,49.567433
-44.813715,600,51.800113
-22.557782,300,52.947408
-24.205228,300,55.64602
-43.600037,600,57.871853
-25.997031,300,58.982322
-26.940563,300,60.091052
-16.08629,1,60.112396
-34.160963,300,61.254083
-36.852962,600,63.467582
-79.327101,900,68.650075
-3.738205,81,68.965822
-39.947407,900,72.289987
-0.460885,87,72.629055
-4.794607,231,73.580786
-0.844761,103,73.972966
-11.582693,109,74.404497
1.577239,627,78.395882
-42.647417,900,81.75033
-28.253972,900,85.048283
-62.520453,600,89.067018
-25.060444,300,90.236296
-15.38488,300,91.363086
-7.634958,15,91.436422
5.854406,240,92.439162
-3.418546,600,94.707897
-0.833909,28,94.82736
3.075026,54,95.049037
-12.167112,200,95.773068
-40.683565,600,98.043423
-7.348054,1200,104.440045
-0.095495,27,104.558956
-7.902106,62,104.802349
-5.259367,34,104.94489
17.515375,900,108.480469
-1.99483,42,108.646281
-38.203858,600,112.463371
-4.022017,37,112.608519
-2.961125,600,114.894689
12.183089,342,116.222678
-64.174732,600,118.565694
-4.326587,21,118.659563
14.589315,337,119.99385
-23.462676,600,123.466331
-7.952136,44,123.648356
-23.998925,255,124.635164
6.288272,59,124.859731
32.854661,507,126.816471
-6.458603,92,127.200551
-53.919685,900,130.641092
-6.347048,20,130.727247
-6.473837,22,130.831746
-16.010355,1,130.854529
21.630281,237,131.716603
24.535473,163,134.544399
21.968237,164,135.149964
-7.148356,7,135.193727
-61.131753,600,137.519872
19.436072,145,138.083004
-4.377251,40,138.260694
20.842015,140,138.85846
8.105535,72,139.131856
59.743251,266,140.142668
19.053393,84,140.494134
17.29168,189,141.235044
6.813065,151,141.807068
-0.466892,36,141.984001
-8.007468,1,142.004044
51.617353,425,143.724186
-51.675614,600,147.376822
31.089427,243,148.413263
13.230806,53,148.665551
36.104847,162,149.325414
-16.077382,368,150.886991
13.599174,46,151.091828
31.336155,123,151.678752
20.6525,330,153.123471
17.111962,209,154.025584
21.701914,77,154.370353
11.133605,351,157.95031
46.667386,187,158.757099
-16.037685,1,158.779046
-45.603624,600,161.343606
35.120742,281,162.640237
36.100575,260,163.696954
91.630357,271,164.817896
8.299088,102,165.214969
42.453321,99,165.629947
-6.262972,13,165.696759
2.010406,68,165.977183
24.624321,600,169.927169
31.48474,94,170.38899
54.566675,375,171.958486
75.465576,231,172.879545
52.746982,147,173.46798
20.257554,97,173.876573
14.314632,196,174.625477
43.685255,144,175.271703
41.453124,148,175.935577
47.367563,270,177.034173
-2.327791,22,177.142697
-9.268786,56,177.374667
50.667071,296,178.643743
26.459259,600,183.006567
78.393007,289,184.210219
10.088382,167,184.914697
82.786752,222,185.827845
95.943881,371,187.440564
43.492078,160,188.128917
21.937551,81,188.48163
42.105379,133,189.037035
18.148375,331,190.405956
13.693265,77,190.714055
62.930743,266,191.844958
19.914381,58,192.097839
109.647087,235,194.052878
19.690314,59,194.308889
45.852677,123,194.844837
12.998936,52,195.072728
51.915066,100,195.526167
22.531653,73,195.842382
-5.939802,11,195.899861
42.696083,260,196.930487
21.585594,66,197.200217
4.62891,32,197.343009
69.514102,144,197.949339
55.989031,120,198.464862
21.131648,66,198.794995
76.423413,133,199.381186
82.452038,203,200.252801
22.960933,67,200.585927
3.581835,26,200.703805
26.296385,66,201.03421
4.544972,29,201.163079
52.847004,93,201.563432
213.237629,512,203.598244
13.815638,107,204.07056
-4.654892,16,204.14863
43.678543,156,205.814899
40.839402,111,206.281706
72.746691,224,207.231576
100.885736,300,208.516989
72.425181,245,209.482233
27.456995,111,209.987236
151.441021,673,212.743526
21.809798,75,213.090054
16.797982,105,213.520031
76.500736,178,214.331673
42.416358,145,214.945884
76.031689,145,215.596888
5.81811,37,215.798819
73.756313,213,219.282795
143.354988,545,221.498742
159.902568,348,222.935049
45.640515,280,224.059063
50.600025,286,225.242248
73.439343,326,226.691801
3.584073,30,226.826518
4.243704,33,226.976377
9.798996,35,227.164006
191.409293,309,228.4495
-4.574868,15,228.525185
141.393816,900,233.649959
29.347302,600,236.078941
