#{"t_start": 1781039129.5978007, "env_id": "None"}
r,l,t
4.549033,293,1.050285
-5.363062,101,1.455256
6.456965,320,2.640769
-4.4637,94,2.999779
-16.040482,1,3.022736
-8.377959,368,4.488368
0.074482,82,4.845117
-9.098712,420,6.519078
-11.191665,418,8.125157
8.729692,128,8.618723
-17.478679,182,9.33309
-7.886404,265,11.705632
-9.508296,376,13.212022
-6.489023,73,13.506284
-8.61183,323,14.761076
-8.033404,1,14.781226
-16.023344,1,14.801365
12.308693,92,15.159853
-8.0026,178,15.826439
-6.348785,84,16.151601
-19.017867,518,18.096344
-0.337385,92,18.446481
-12.077329,324,19.667023
-17.514204,341,22.432674
-53.92607,858,25.764645
-45.623235,600,27.996588
-46.957345,600,30.340255
-52.247003,600,34.028164
-25.126935,300,35.160347
-26.896748,300,36.457456
-44.953674,600,38.758852
-20.226645,300,39.895881
-47.481465,600,42.183402
-49.186657,600,45.972505
-30.518013,300,47.102216
-19.721337,300,48.235197
-21.51881,300,49.396157
-6.03194,19,49.492745
-26.422033,300,50.597911
-18.996144,300,51.721696
-20.659039,300,52.868462
-31.68101,311,55.608398
-49.599039,600,57.831039
-71.984848,900,61.213652
-71.225255,900,64.565636
-38.076508,600,68.603796
-63.090837,1200,73.128496
-8.119765,73,73.414714
-4.761635,32,73.55376
-34.354794,300,74.740549
-6.463635,27,74.85504
-23.839133,1080,80.512506
-23.757135,600,82.733312
25.069801,684,85.243917
-15.322734,518,88.944852
5.792664,246,89.885319
-28.703252,600,92.260147
-46.908944,1200,96.798439
39.813905,477,100.453409
5.260176,103,100.864571
-10.421375,163,101.518684
-30.40683,600,103.758493
-42.294546,600,106.098395
58.627402,302,107.240618
-4.021665,66,107.544975
-4.073784,42,107.736622
-9.507045,130,108.223576
-11.873481,900,113.219894
5.565695,81,113.524731
-3.784828,34,113.682462
-15.696397,600,115.945089
33.335866,298,117.08971
-4.840797,42,117.258604
15.175313,273,118.309863
-4.268221,35,118.471929
12.972357,73,118.805712
-8.055923,1,118.83044
-4.368558,23,118.931902
14.254156,178,119.597614
-49.115248,901,124.239908
2.309009,380,125.702262
55.72675,571,127.947877
51.072431,234,128.80563
24.670625,192,129.547565
8.932012,109,129.968452
17.086291,206,130.787862
-21.126511,600,135.275302
-3.279988,73,135.557429
-5.669215,60,135.786459
-14.335822,309,136.996236
10.622231,179,137.689595
34.972564,141,138.225585
6.424534,375,139.753894
23.932537,178,140.408473
-8.046185,1,140.42942
32.046927,114,140.906294
13.08944,260,141.90844
4.305758,115,142.41205
-88.975905,417,145.350001
45.582969,530,147.49734
56.901118,392,149.140171
27.797553,90,149.516351
73.23726,210,150.382994
8.854351,49,150.617711
78.580586,299,152.003225
48.323877,137,152.580061
14.108431,198,153.429635
61.865743,208,154.331162
12.409322,176,155.075232
43.758038,172,157.895016
63.355508,299,159.238647
21.975976,136,159.826161
9.111026,43,160.017094
80.051057,253,161.039905
7.206327,75,161.417029
36.66064,231,162.431147
27.500905,900,166.185843
-9.857609,570,170.019047
-6.864277,27,170.157242
44.895065,600,172.644621
29.79488,600,175.085537
-2.510642,25,175.19616
16.988909,364,176.730347
-6.454013,18,176.814512
32.651233,155,177.509463
191.483107,338,178.970975
69.841802,322,180.343826
42.714414,173,182.851962
6.905854,208,183.720528
11.339472,129,184.261953
40.980852,600,186.795818
14.795443,51,187.010345
13.435935,49,187.22502
-5.885183,11,187.277514
37.298431,380,188.89451
55.269856,600,191.394522
13.130471,54,191.614242
52.239496,113,192.131969
34.213588,600,195.667563
247.011107,497,197.700355
