#{"t_start": 1780566858.425727, "env_id": "None"}
r,l,t
-83.963822,364,0.353185
-25.591919,75,0.407622
-48.04392,272,0.561427
-43.111136,187,0.689713
-81.909224,380,1.071219
-9.681932,39,1.222016
-92.486619,1761,6.894252
-2.790434,48,7.067664
-16.239268,1,7.086302
-165.257928,4956,24.687826
3.125136,68,24.951108
-1.103406,56,25.176651
-2.958887,52,25.358647
-1.256819,98,25.686434
0.51219,96,26.010225
14.95765,122,26.41334
-3.321432,67,26.655787
-24.52055,458,28.178238
-139.499276,1883,34.372626
-14.610204,86,34.66305
7.665807,83,34.942037
-16.175762,1,34.960734
13.747513,99,35.289118
-33.843021,326,36.357601
0.303133,45,36.518963
-242.441409,3540,49.760785
36.038058,216,50.605692
0.938261,353,51.729422
-46.76042,512,53.358941
-6.698846,30,53.473162
-21.151748,296,54.617223
12.492155,236,55.477051
12.736573,178,56.112929
11.943611,192,56.837734
-8.093353,14,56.894717
7.331331,124,57.351892
0.075548,168,57.925398
-3.255609,25,58.023236
-6.716872,37,58.156469
-3.317348,29,58.28753
-4.753683,25,58.384399
-3.407523,28,58.490913
-8.199558,51,58.665382
4.262622,73,58.912529
-7.947332,22,58.997001
14.939377,235,59.814936
50.821383,344,61.050421
20.210466,128,61.526722
-6.209949,23,61.614363
32.960508,235,62.426133
8.26471,78,63.490936
4.872685,71,63.781831
31.325956,139,64.284762
7.78922,80,64.569653
6.669935,74,64.848531
0.035331,62,65.079939
9.027711,135,65.57771
10.717411,81,65.901007
7.847802,80,66.226662
-8.690441,18,66.2984
16.568168,103,66.698829
26.091043,166,67.264749
-1.786533,39,67.427144
-56.382648,852,70.402492
23.602281,138,70.912595
32.03309,238,71.84609
-2.871777,35,71.986905
12.623412,154,72.564106
-4.331978,51,72.760581
-0.019597,76,73.048782
7.488526,94,73.41119
7.352381,247,74.294711
-4.156913,24,74.389218
-3.593961,29,74.515855
-0.224973,62,74.764772
10.598621,103,75.143702
-6.72543,20,75.229731
29.687804,153,75.755176
2.582777,48,75.939663
11.980413,98,76.269579
-6.487103,19,76.353208
28.524289,242,77.229424
59.804795,249,78.15494
8.463185,107,78.53352
33.205261,168,79.089552
7.660956,84,79.400138
10.742389,216,80.14225
19.215025,145,80.637147
-6.178021,18,80.713728
45.428876,252,81.579534
-5.988122,22,81.677772
26.224306,145,82.161051
18.302791,152,82.662789
8.075709,184,83.269654
65.981419,268,84.140997
-797.752316,5000,102.171659
-5.888001,51,102.390321
-5.044567,45,102.568317
-25.768277,160,103.108435
-24.901462,426,104.545421
-33.183579,680,106.767661
7.019474,95,107.121781
-23.15133,798,111.371217
31.844978,150,111.899736
30.682503,201,112.633941
14.523957,85,112.958431
12.628228,77,113.238825
54.521016,251,114.168595
15.82766,109,114.598017
28.064244,152,115.153033
2.627771,139,115.638638
-1.874662,43,115.815939
-4.064889,27,115.928364
-5.699743,27,116.028132
3.192972,73,116.304598
11.012063,75,116.582791
10.736545,118,117.049985
2.035571,45,117.225989
-5.300338,26,117.34141
-3.544141,36,117.475215
55.434219,281,118.586082
-19.670677,288,119.573789
-2.946232,29,119.696221
14.930017,245,120.542876
8.81918,98,120.883334
10.88012,88,121.208454
-481.163814,5000,138.099862
47.069222,246,139.02002
23.44487,493,140.625677
7.350334,114,141.026307
-4.657936,23,141.118171
20.463972,135,141.597268
5.571899,65,141.827759
-2.743511,40,142.007877
-2.117014,36,142.145032
10.408378,116,142.535515
-4.865122,31,142.659435
-6.809492,22,142.760784
-5.203136,24,142.871158
7.341423,126,143.320253
-4.465033,42,143.502316
19.927596,142,143.998071
-5.154324,25,144.091807
-6.238929,35,144.243098
-2.504606,45,144.432255
-206.622203,1684,149.832771
15.798095,112,150.230392
6.577556,82,150.589689
-7.258286,69,150.827091
3.996451,68,151.073333
4.14961,68,151.319377
-5.903568,19,151.395615
12.660613,110,151.779265
-4.366775,35,151.924985
-4.148691,33,152.053389
50.349876,286,153.422631
10.433915,176,154.009742
-4.107803,111,154.390397
22.276105,165,154.969704
15.713204,133,155.453289
-9.073952,13,155.507709
-9.872844,28,155.608416
11.889671,144,156.142712
-8.53171,12,156.192781
4.329194,90,156.558334
1.390089,98,156.886908
-7.931358,13,156.942277
10.913497,158,157.475008
5.469785,122,157.8766
23.789584,517,159.568759
-78.202959,931,162.715373
6.148107,84,163.026348
8.389938,135,163.478353
61.879788,346,164.702527
-24.678556,454,166.339078
14.382976,110,166.755282
-5.985912,35,166.922348
6.346947,90,167.23241
-16.155792,1,167.251243
-16.118263,1,167.269761
-145.421115,1504,172.53397
-20.525026,267,173.40199
4.567762,238,174.203749
-9.815477,144,174.686947
5.279548,164,176.869405
-9.934039,259,177.717203
-7.330954,15,177.778756
-2.553576,54,177.971826
-6.992629,22,178.073693
-3.611547,23,178.167012
45.274563,242,178.988196
2.792825,123,179.402923
-421.705206,4082,193.120135
-8.286312,15,193.184448
2.122438,64,193.402518
8.098523,90,193.736742
27.616119,158,194.300941
-8.147238,1,194.320155
7.493969,97,194.683092
-6.793187,25,194.783139
-300.464362,2855,204.790677
17.797894,88,205.100697
29.924038,134,205.569719
76.778631,271,206.475684
29.479109,129,207.022822
34.163294,123,207.46499
34.554346,122,207.884226
31.720034,126,208.365252
66.788796,299,209.482383
-8.899294,12,209.552213
27.147631,136,210.064813
51.43788,207,210.800341
23.202524,163,211.368485
-2.133971,53,211.567751
-5.786554,25,211.65933
11.308042,98,212.030135
76.289778,366,213.31316
25.776494,146,213.838115
13.205969,100,214.191368
-16.146431,1,214.210454
8.63258,83,214.486598
13.07783,93,214.824539
19.377091,90,215.171234
81.110743,328,216.366451
10.597164,92,216.701382
69.692956,282,217.762209
79.821195,369,219.156206
-8.089993,1,219.17525
35.165859,129,219.644595
11.723244,108,220.040671
18.350584,131,220.836521
82.877442,339,222.071367
81.847693,323,223.23922
78.282669,332,224.541071
10.730416,107,224.956914
31.874024,136,225.455659
16.181672,122,225.910067
35.473127,132,226.396874
-7.014148,30,226.508161
33.150567,146,227.055542
67.996077,277,228.036134
-5.581137,30,228.14756
80.741978,330,229.355213
82.471584,330,230.561988
26.516961,149,231.096734
21.310117,129,231.542189
-5.888808,24,231.634695
32.117208,293,232.70087
33.086807,140,233.243343
1.856641,50,233.45666
16.501994,108,233.812858
28.827048,126,234.288817
33.609916,158,234.910527
25.435886,128,235.392483
35.32799,135,235.98436
12.582908,80,236.283917
16.817097,87,236.611707
12.874426,92,236.95692
21.138431,134,237.420038
18.034752,85,237.714856
8.986454,64,237.968831
11.683592,72,238.245715
3.275149,49,238.525704
-6.173538,29,238.662612
19.499263,135,239.185769
12.146209,72,239.480518
-0.261289,40,239.641711
12.813773,77,239.971028
6.964049,55,240.278507
-2.366105,32,240.421858
-11.919719,21,240.544008
-5.236925,20,240.635916
0.566275,38,240.797169
-2.394025,50,241.038205
0.805851,39,241.208262
25.731748,127,241.681658
3.496554,54,241.880899
-13.632845,55,242.109209
4.900303,63,242.35315
11.800844,93,242.692882
9.778332,65,242.959941
-0.102508,40,243.10462
13.488589,98,243.485527
60.895511,212,244.264376
33.801495,160,245.111685
8.336094,71,245.380298
-6.456652,23,245.484599
-4.92979,22,245.582946
9.475571,63,245.818235
-5.525914,26,245.918845
21.283901,124,246.351982
-4.404038,30,246.501151
-4.637089,22,246.627025
11.422891,89,247.108145
12.400428,100,247.528629
6.624696,62,247.773015
24.425131,135,248.314909
10.532418,89,248.696552
-1.021833,32,248.873564
1.822914,53,249.107805
7.595659,69,249.375154
4.810205,67,249.641487
12.157061,85,250.006702
22.654439,118,250.471108
-4.96327,27,250.57137
0.051855,67,250.833715
24.579686,138,251.415277
10.832424,84,251.780257
33.554067,145,252.404585
10.820155,71,252.694663
-88.109751,563,254.86604
-8.174952,1,254.886825
23.590952,155,255.450413
54.362339,255,256.4127
-7.423532,26,256.524336
18.476177,153,257.062813
-7.117047,11,257.113513
18.169856,138,257.627136
-8.3578,20,257.717243
-7.654337,26,257.814251
-4.027332,29,257.930862
20.083786,130,258.387414
72.022962,231,259.283803
18.864653,137,259.761912
51.600118,206,260.595855
23.788536,108,260.984004
71.278169,257,261.953779
19.282182,110,262.311281
8.814104,73,262.568338
9.381982,64,262.801683
23.951852,129,263.242798
24.735774,112,263.61687
16.987672,127,264.031345
-58.262587,2794,274.15711
2.647484,47,274.403569
3.72969,45,274.62908
5.018488,73,274.942356
12.100915,88,275.336542
29.211124,177,276.070211
2.418884,57,276.298553
18.419866,90,276.660629
14.68803,72,276.927901
19.985612,109,277.38881
7.105428,56,277.600634
24.733291,124,278.126127
-16.088722,1,278.145615
-16.76216,144,278.718994
-0.992235,38,278.904988
11.592319,78,279.299238
-7.753467,18,279.401707
-7.898153,14,279.45951
19.219411,133,280.005463
0.634947,54,280.216735
-4.375213,34,280.358209
-4.610052,27,280.487451
-0.709935,44,280.647439
4.656063,51,280.883243
-6.331715,27,280.986125
-8.131758,1,281.006304
24.458513,130,281.481622
20.159472,90,281.827508
23.696147,135,282.301441
19.311891,109,282.687488
3.185852,44,282.840925
-0.407845,46,283.001005
30.210528,141,283.505312
10.098477,66,283.741205
-3.205788,27,283.846456
-0.617887,38,283.996156
-62.583725,51,284.206982
-6.098089,27,284.322683
-52.766483,45,284.495847
65.744032,246,285.339329
1.353767,41,285.490061
16.507909,97,285.805431
1.806156,43,285.965325
-7.276579,15,286.029525
19.997856,124,286.429166
5.356767,58,286.63131
36.518547,164,287.167715
61.752819,232,287.912068
5.025944,68,288.146001
-2.111164,35,288.28229
26.469529,123,288.718963
-8.138468,1,288.738053
26.802092,127,289.290982
15.670912,80,289.593951
20.64166,117,290.013031
0.658309,43,290.171353
19.589592,134,290.694084
26.065012,121,291.146758
14.871357,104,291.48909
12.699961,68,291.747371
-3.12694,33,291.870014
11.008161,66,292.13652
77.885661,289,294.004579
-47.538135,137,294.528398
-80.763758,1412,299.628754
30.720979,118,300.045372
21.074635,131,300.544909
27.149506,117,300.995439
20.319108,133,301.516514
69.723966,206,302.256364
-1.391198,38,302.394954
3.265597,46,302.601877
-1.193805,38,302.764098
13.421495,102,303.118089
51.509785,196,303.878581
-2.680578,48,304.055363
14.555876,96,304.408943
58.508334,222,305.233485
74.218098,220,305.992793
-2.930853,34,306.133223
80.276102,270,307.087579
11.180049,64,307.343561
-2.352137,36,307.474432
15.129909,89,307.844493
12.161872,60,308.064646
25.645559,137,308.579471
19.098674,97,308.923571
-16.068922,1,308.943179
-2.339067,47,309.11468
34.811376,135,309.603016
22.050876,155,310.147234
-2.454154,45,310.331259
-363.563659,5000,327.057647
-6.642872,27,327.15749
-176.814364,2982,337.749887
19.329205,120,338.150982
76.937653,239,338.935647
-6.075122,26,339.033308
20.930078,112,339.411638
14.166163,88,339.707231
32.015551,134,340.166553
30.643916,125,340.592549
-8.690287,12,340.643278
78.899942,251,341.455228
78.899006,234,342.216239
-7.772375,20,342.292304
84.141866,263,343.151998
87.510002,300,344.137569
34.104775,150,344.646389
19.664148,88,344.958663
16.835802,87,345.266225
13.251301,83,345.550694
-3.622481,33,345.674226
73.757187,251,346.503846
31.186055,128,346.938338
34.864697,143,347.420646
21.812935,121,347.857146
-3.432787,40,348.010551
-0.834593,41,348.16122
80.113028,249,349.022372
-0.513528,51,349.198677
64.89852,210,349.979966
22.646373,121,350.409522
63.928515,221,351.192423
-0.422839,42,351.343631
20.297338,97,351.692822
75.312791,249,352.61545
14.284317,89,352.946565
22.384417,118,353.386053
23.233727,119,353.816753
-0.669881,41,353.989064
11.834334,70,354.254099
82.806412,267,355.222023
89.361909,305,356.358184
31.546535,140,356.865965
89.800706,311,358.010704
91.339905,298,359.051713
53.88678,206,360.440554
153.841985,513,362.290441
-0.072793,46,362.451733
32.686814,119,362.908596
59.48575,198,363.610193
79.9524,240,364.437208
73.684681,262,365.373151
40.154892,158,365.904321
89.556773,293,366.961818
-0.87518,39,367.122331
73.241935,252,367.974933
1.089304,49,368.144212
23.511013,121,368.582099
-0.824958,37,368.715664
114.170792,355,369.990083
23.325554,119,370.404498
17.054465,86,370.701607
-1.087403,40,370.847691
-2.28047,48,371.022092
101.633807,320,372.179094
-1.189235,45,372.344491
84.773821,289,373.384158
31.886554,134,373.894277
0.850784,50,374.068886
32.311018,130,374.543485
109.174259,344,375.711496
38.919443,169,376.314636
78.270566,246,377.214007
41.469741,169,377.856627
81.749181,260,378.740249
171.023048,520,380.52465
50.634409,196,381.22859
24.171472,127,381.735554
38.414899,165,383.001012
43.213701,171,383.599222
204.429521,628,385.83191
46.522181,188,386.472532
3.916465,61,386.682301
42.70536,163,387.302671
38.778502,159,387.91137
37.717581,153,388.45506
87.719069,296,389.498449
94.403928,305,390.63097
38.416334,158,391.182608
-37.59011,587,393.29659
-2.336027,40,393.45778
36.904976,154,393.993819
1.65188,49,394.166904
36.067691,164,394.732158
78.206261,248,395.614271
5.229452,55,395.818621
53.523939,185,396.481694
37.57455,169,397.069686
26.760558,116,397.511433
-3.396593,29,397.623383
36.601738,166,398.267731
-2.785774,37,398.412264
28.785292,123,398.885729
78.147862,237,399.771794
14.192942,83,400.095605
9.624848,67,400.367169
131.629587,424,401.913007
38.425175,164,402.553228
34.154577,146,403.032135
26.846418,114,403.41074
26.534073,123,403.854684
14.751103,91,404.208091
242.258805,752,407.664405
-139.670259,96,407.996472
15.366942,80,408.309566
65.561937,195,408.998675
241.309537,739,411.540978
78.280024,246,412.405216
15.547329,90,412.770585
36.710573,159,413.339511
231.669877,810,416.266214
-3.222286,29,416.393485
-6.238115,28,416.498494
10.263272,69,416.737779
81.441679,294,417.804362
82.998173,236,418.633289
78.98052,220,419.41817
71.422857,217,420.164354
23.734769,121,420.569037
101.406781,305,421.655102
-0.120471,35,421.810747
99.94614,297,422.826781
23.113578,109,423.193976
-0.599727,41,423.341449
-4.745265,24,423.433118
36.839008,154,423.953193
-58.151609,43,424.11635
-97.904363,91,424.446221
64.704141,218,425.271899
79.571971,217,426.06876
14.538115,79,426.331471
84.221287,244,427.14678
1.087861,42,427.295299
87.442755,238,428.143874
80.90802,240,429.287097
77.905095,231,430.081005
12.965376,73,430.36353
239.651416,735,433.020837
112.491219,311,434.143053
38.25972,150,434.693983
244.306014,723,437.297864
13.294669,74,437.549279
14.985704,70,437.784448
23.838228,108,438.164779
-58.193683,45,438.335669
113.983413,316,439.49264
15.022043,74,439.756188
38.985298,158,440.338123
-89.774222,89,440.699674
72.629631,203,441.507089
40.492731,148,442.052291
240.030167,625,444.351801
12.091014,63,444.589092
16.620113,82,444.906255
23.671434,99,445.249183
39.940012,151,445.82221
115.979956,317,446.902593
-55.554683,40,447.054372
263.612857,697,449.448448
14.998951,67,449.686967
117.465456,316,450.798862
