#{"t_start": 1777967079.8924081, "env_id": "None"}
r,l,t
17.01911,362,4.276706
-0.341562,161,4.843192
-165.481939,224,5.501138
-7.606889,215,6.148127
5.974468,82,6.309069
-7.635191,175,6.744309
-7.13567,107,9.998472
2.402558,57,10.186147
4.126565,202,10.728013
-18.740033,369,11.992451
2.945044,173,14.536012
16.107654,148,14.934511
-4.808902,19,15.014885
1.761888,51,15.174864
18.103169,109,15.504622
-9.195297,52,18.676452
5.772263,134,19.168955
5.524195,126,19.569436
0.19628,46,19.824545
-0.882605,42,19.992091
3.480105,281,20.84153
0.478612,421,22.088731
5.753138,250,24.257206
7.36596,181,24.748077
-0.813005,278,27.593715
-6.571406,22,27.675451
24.153267,112,28.100382
10.806584,102,28.449785
10.254539,48,28.632408
4.568126,198,29.470262
17.368123,143,30.018208
10.972716,47,30.207002
-4.592362,30,30.365503
-8.031273,1,30.393028
2.951862,125,32.11736
-6.03943,28,32.216627
3.708969,40,32.386111
18.27586,82,32.66971
36.128706,249,33.581609
6.881555,43,33.763026
-6.154474,18,33.884282
-3.361216,149,34.602196
-9.153219,17,34.710338
-4.355392,134,35.308418
-3.371789,206,36.013225
12.791976,85,36.265478
4.481652,112,39.485285
8.014501,83,39.764843
20.547623,136,40.422705
4.181928,47,40.66304
0.402604,112,41.257587
9.321892,115,41.849042
7.798187,65,42.233346
2.185026,63,42.470432
-6.44381,36,42.639786
-5.833156,16,42.754045
4.021262,60,43.234944
-0.616029,33,43.434915
-5.052691,14,43.517249
3.580821,47,43.847016
30.73457,122,44.412004
19.92918,112,44.949492
0.607132,44,45.198161
-1.894734,22,45.298262
-1.502852,98,45.73078
9.651988,47,47.109879
-0.809146,37,47.31264
10.699219,94,47.76315
12.580487,71,48.061619
7.339453,201,48.999358
57.531708,175,49.820325
-2.543073,33,49.955328
12.655475,68,52.244528
14.01069,66,52.595799
23.734743,84,52.985954
8.457674,46,53.17737
1.674486,56,53.453259
1.762627,48,53.712938
4.496006,51,53.90946
-5.036656,14,53.99671
2.554689,44,54.267745
23.102242,110,54.686732
-0.772412,28,55.977852
25.261914,72,56.309158
-16.087044,1,56.339432
30.422436,84,56.751294
4.528724,40,56.968605
8.747597,45,57.308067
1.555398,70,57.567567
53.628661,121,58.106416
-1.574693,24,58.173749
-6.698129,19,58.416502
8.891845,112,58.925361
2.14977,77,59.295483
18.769973,70,59.705293
11.928493,87,60.128237
24.012985,129,60.959664
17.380034,80,61.448763
12.965824,56,61.777474
24.372345,77,62.109983
8.961904,57,62.410845
14.235464,53,63.821269
-16.003368,1,63.849071
12.547244,58,64.122287
3.251949,58,64.376403
14.657683,62,64.728045
7.752764,76,67.066536
-1.127391,33,67.217282
35.628908,102,67.732541
5.667111,36,67.88649
33.451753,127,68.452772
24.988416,80,68.925604
-6.923537,24,69.061825
58.146648,92,69.435008
12.333859,81,69.765728
-0.074258,69,70.071456
11.322119,73,70.44926
4.11114,52,70.648754
12.838783,48,70.92023
12.564948,65,71.232259
13.335271,47,71.459711
12.189201,65,72.928661
31.827106,72,73.247165
3.419423,44,73.43315
20.216156,65,73.700501
5.991185,43,73.91051
24.211122,92,74.384329
-6.461992,16,74.441573
29.556175,91,74.890474
21.632313,90,75.261784
45.222448,123,75.924646
30.759266,103,76.439221
36.651318,78,77.043912
75.750088,142,77.655911
1.674662,85,80.211705
23.518619,57,80.459412
-16.060343,1,80.481614
4.053461,31,80.614998
50.131808,125,82.292645
11.054601,47,82.461172
36.047245,76,82.779677
17.761018,76,83.071188
34.388745,116,83.712705
18.843807,85,84.205793
35.283326,100,84.624124
50.320931,123,85.154114
41.787957,118,85.731714
13.544151,71,86.072204
41.970075,85,86.542997
12.554559,56,86.803426
24.876995,115,87.302891
3.619749,32,87.453258
34.681759,96,87.930563
4.248689,40,89.675451
46.950099,90,90.033321
48.002907,102,90.433151
53.571067,151,91.086428
11.278615,92,91.489167
13.06622,61,91.748013
51.781993,120,94.293588
29.301353,91,94.631096
18.502178,45,94.82978
43.478977,93,95.358373
-6.218598,12,95.404202
-8.067711,1,95.428737
30.353977,90,95.774953
51.352725,123,96.194948
83.662409,127,96.777094
19.736664,57,98.524867
6.768062,46,98.655355
55.800308,107,99.128848
-16.062614,1,99.155388
23.150372,60,99.388062
25.978275,67,99.720168
-8.053094,1,99.738426
20.282596,58,99.995888
4.858711,39,100.144288
63.770769,120,100.675225
16.592288,81,101.046305
21.430628,62,101.270656
14.621446,47,101.511204
13.564845,65,101.757357
21.167615,62,102.090377
14.372795,53,102.343104
82.354253,143,103.104563
55.178352,120,103.661406
96.96099,149,106.212701
2.316821,49,106.523535
65.670689,100,108.94034
74.610793,137,109.515889
-16.025133,1,109.548521
12.715648,53,109.735489
72.811036,115,110.206301
64.664768,121,110.656739
44.807624,94,111.065114
12.198417,63,111.393732
83.664982,128,111.946333
46.476366,112,112.413274
168.257014,250,115.161411
36.010246,79,115.4726
140.668589,221,116.417311
19.030407,50,116.580146
31.640974,74,116.819455
4.936278,31,116.936874
98.600039,144,117.559668
10.212944,35,117.825763
48.624585,102,118.169667
37.497236,86,118.580377
