#{"t_start": 1777931013.0629466, "env_id": "None"}
r,l,t
10.526175,165,3.528328
3.55646,229,4.264619
-3.590433,183,4.705502
25.549039,129,5.131138
-8.068652,1,5.159462
-6.593934,836,10.956897
9.729302,292,11.758574
-2.842922,357,14.849106
2.271139,67,15.146183
-0.903865,31,15.262131
-13.934553,149,15.673435
-6.123514,11,15.716814
-5.3738,24,15.822787
-7.018327,157,17.515784
26.379694,201,18.246623
-16.087255,1,18.276539
11.957918,499,19.948371
-10.437981,70,20.200433
4.970908,204,20.872692
-7.154334,168,22.409766
23.987835,294,23.301197
3.363788,59,25.456564
24.381162,136,25.892491
-4.665257,81,26.250475
-3.638038,68,26.583764
19.6541,167,27.239967
20.205075,90,27.530566
6.105252,34,27.67944
8.920439,146,28.146495
33.052855,215,30.250399
10.69603,102,30.730854
-3.729184,78,31.037308
6.700423,43,31.281542
3.299213,98,31.716605
-5.04701,34,31.894618
-2.438936,38,32.139681
11.856166,94,32.673143
7.302621,60,32.951873
-5.740242,44,33.126305
30.307768,82,33.494062
24.565255,143,34.211975
-0.329162,27,34.36316
32.420643,259,37.369459
-0.208142,25,37.445781
-3.457967,47,37.649106
3.052055,39,38.709889
12.422921,52,38.945709
-0.582163,74,39.267047
3.966638,43,39.511755
10.703155,40,39.710903
-69.834826,52,39.968107
11.657523,79,40.343825
14.681985,65,40.634634
3.558761,55,40.952891
1.72171,57,41.204892
9.914293,154,41.931781
15.612094,45,42.188118
12.792452,52,42.489343
18.381645,106,42.864506
-42.392988,110,43.432631
-0.226261,72,43.745091
5.217068,112,44.225073
20.098401,97,45.711314
12.733702,63,46.079523
38.435559,125,46.64308
-6.240656,56,46.913138
1.164625,55,47.175575
16.383753,80,47.567339
-5.938913,50,47.8208
3.208148,36,47.988971
21.880125,74,48.345772
17.477835,149,50.875945
-4.374622,28,51.005084
-0.201651,68,51.348253
11.907287,72,51.631153
30.519153,68,51.969314
-5.665728,20,52.070156
2.112354,56,52.286053
4.106494,28,52.477334
9.0537,41,52.720053
31.188811,82,53.119383
16.518883,69,54.500424
0.246273,31,54.663493
12.187171,86,55.076422
2.806886,45,55.365274
16.804236,70,55.677646
7.784367,63,56.101137
8.086936,56,56.373687
4.188735,44,56.616248
14.441476,49,56.842053
2.507042,58,57.100282
54.802654,91,57.559345
10.367247,55,57.784308
11.054749,44,57.958696
-5.666955,22,58.168407
25.646316,69,58.583648
4.469991,39,58.837054
12.680425,55,59.149964
3.790236,38,59.362176
13.257619,51,59.737263
10.111192,97,60.436607
64.254972,103,60.953782
7.012526,38,61.120147
18.815324,66,62.56622
11.382911,78,62.962412
2.85127,60,63.252299
8.303524,37,63.520466
74.182707,177,66.153626
32.992883,111,66.614121
28.809759,91,67.040348
28.850788,63,67.314514
12.849978,76,67.67916
14.103368,51,67.88911
34.689227,102,68.362428
43.903729,89,68.767801
21.271604,82,69.18036
27.245939,95,69.66927
3.786328,54,69.973424
10.436439,42,70.208895
21.046429,71,72.039816
13.309335,47,72.283008
21.860578,94,72.679904
1.648726,54,72.921552
23.587103,89,73.360564
19.374648,67,73.699693
13.00626,51,73.893374
60.329241,114,74.455443
45.178155,92,74.901745
23.672646,92,75.292973
44.260369,120,75.821245
6.590675,41,75.995175
25.142488,74,76.311629
5.937686,35,76.617649
14.710915,45,78.621458
41.54715,88,78.994239
13.562095,41,79.172732
42.159006,123,80.954353
30.916205,81,81.424935
63.317694,123,81.956678
9.077609,40,82.131975
24.274859,79,82.532943
43.04193,89,82.921719
13.630524,55,83.110142
3.983631,29,83.230622
20.574264,88,83.690683
71.341944,122,84.176504
33.749177,73,84.478938
64.550333,106,84.964186
44.773086,131,85.533641
3.109556,46,85.770918
3.850934,42,85.964495
30.408233,86,87.883641
48.275348,109,88.382801
17.531196,62,88.745874
12.109934,57,89.033425
12.009389,74,89.381451
13.57185,58,89.70008
20.728487,47,89.895438
2.935182,36,90.10955
47.86896,102,90.551443
46.208431,120,92.931427
35.724496,86,93.232599
43.271137,75,93.53722
80.182608,64,93.791002
24.524831,64,94.045069
74.891203,140,94.57841
63.695138,106,95.09205
13.246335,51,97.110558
71.420516,113,97.560534
35.14258,99,97.909292
69.213159,111,98.35198
48.135284,97,98.693
13.162802,52,98.921327
42.198716,112,99.359529
-6.723285,19,99.423158
57.37169,100,99.929651
42.705816,79,100.216466
82.476093,148,100.834709
14.365344,54,101.137851
41.211866,98,101.47047
233.453686,298,106.570092
-4.130131,17,106.664633
125.848726,185,107.3539
216.439538,293,108.304269
23.171205,66,108.508188
208.136614,326,109.819952
185.003401,243,112.600819
0.644884,17,112.685929
-16.064352,1,112.716346
11.950054,58,112.910664
168.194356,244,113.816723
74.936818,169,114.555357
197.68403,313,115.741369
-16.061087,1,115.767971
5.012758,38,116.017902
99.232242,162,118.467508
36.324504,79,118.824262
75.70591,130,119.284971
77.130696,129,121.164237
2.690363,33,121.355787
66.47358,128,121.752675
112.917253,167,122.340668
4.004131,28,122.482306
71.423664,101,122.951338
47.338604,101,123.308097
6.515861,29,123.393196
102.682769,177,124.089575
239.903182,297,125.382058
44.4545,79,127.731386
4.954206,43,127.876478
63.377149,162,128.575004
71.512798,134,129.178449
18.448936,53,129.359585
227.439191,262,132.194619
-4.025307,20,132.269562
14.012408,53,132.450786
42.184128,87,132.812986
193.552354,239,133.588043
47.317296,98,133.881503
223.858552,280,137.629827
