#{"t_start": 1780565054.1475716, "env_id": "None"}
r,l,t
-34.445444,144,0.153476
-72.743762,305,0.344005
-25.486216,100,0.431376
-40.715927,203,0.573342
-19.970022,83,0.615598
-38.309916,175,0.727207
-35.902243,144,0.812513
-23.563162,137,1.029608
-6.275231,18,1.103646
-8.132157,1,1.121938
-12.031121,65,1.393807
-3.663454,29,1.502744
-45.80134,753,4.01429
-219.869322,5000,21.582372
-5.717979,21,21.661946
-6.203876,33,21.778557
-7.493087,13,21.836547
-7.355952,15,21.903354
-7.698796,12,21.958388
-7.077272,28,22.057131
-7.439211,17,22.123434
-7.426803,12,22.179302
-7.09931,22,22.261785
-6.031339,18,22.335075
-7.087297,17,22.403096
-6.957745,16,22.475612
-8.618711,14,22.534098
-5.946747,17,22.603686
-6.238042,28,22.70633
-5.533731,23,22.851609
-522.560289,4715,37.987679
-7.506057,19,38.060248
-16.294329,204,38.734302
-7.651189,13,38.789831
-2.248916,43,38.952608
-6.352837,28,39.058609
-159.3325,5000,56.859503
-6.835481,12,56.914819
-151.422822,5000,74.603747
-116.32532,2878,85.405536
-58.363433,926,88.587307
-94.355769,39,88.725617
-186.584186,4101,102.406582
4.563112,54,102.588437
-1.964153,43,102.743292
-7.713621,22,102.827427
-4.646674,24,102.919458
-5.237978,34,103.045283
-6.507218,33,103.163962
-7.372806,18,103.237708
-1.313484,35,103.367244
-3.828254,36,103.496938
1.039133,60,103.715703
-5.511571,27,103.839597
-3.320379,38,103.995918
-5.453904,21,104.093463
-3.780789,34,104.219962
-4.543841,23,104.325931
-5.693884,28,104.43147
18.255147,93,104.836649
8.833074,104,105.26014
-1.159906,42,105.43313
-6.764429,23,105.550331
24.154146,130,107.596577
-7.076957,15,107.701825
-8.135969,1,107.720242
-3.305168,35,107.862223
12.590062,83,108.171629
-0.131581,38,108.346579
-90.222767,83,108.686785
13.121385,84,109.046468
-1.395832,53,109.279489
-4.327179,35,109.447314
-0.07273,39,109.606932
11.846574,67,109.876975
-3.125106,40,110.0367
-7.654315,32,110.184301
-3.059418,52,110.402783
-0.767225,36,110.543116
2.736765,61,110.806231
