#{"t_start": 1780567766.1925588, "env_id": "None"}
r,l,t
-8.052173,1,0.071048
-21.435496,450,0.383081
-13.625363,403,0.684675
-10.714247,469,1.264555
-6.331485,28,1.38587
-6.854662,12,1.453591
-6.39658,15,1.55624
-3.432783,28,1.694113
-2.638417,33,1.870655
5.095536,121,2.319327
-1.524564,161,3.056266
0.652885,37,3.234767
5.399189,50,3.441513
-2.878676,43,3.615375
-10.410546,34,3.770547
-11.565381,23,3.885137
-6.018669,278,4.858379
-0.378188,34,5.009517
8.65263,65,5.272139
-125.868009,1818,11.163419
-8.050259,1,11.182601
1.648756,34,11.313739
5.673321,41,11.456086
-6.290363,17,11.52862
-7.263641,13,11.582622
31.515108,46,11.746842
-8.041238,1,11.827496
25.906932,1216,16.888244
21.885674,87,17.19915
-16.063429,1,17.218032
7.24615,71,17.474896
38.961719,130,17.999745
33.908998,127,18.490288
0.734049,27,18.62556
15.042366,71,18.910662
34.507695,109,19.328104
0.185781,32,19.472471
0.055187,31,19.600317
0.357624,30,19.748776
31.092084,103,21.706237
40.105729,142,22.257782
40.174954,126,22.73792
-2.503071,28,22.843428
4.03562,44,23.029477
-153.504936,2917,32.842076
16.447772,76,33.155206
-1.109332,31,33.28073
94.208884,318,34.387803
-7.456925,13,34.443691
39.222418,135,34.934616
9.973926,74,35.179685
121.039824,383,36.499555
15.350145,112,36.882901
37.306645,115,37.277711
6.649584,109,37.657673
6.010502,114,38.037422
15.934488,104,38.387739
-8.067078,1,38.407151
26.044929,217,39.109969
41.830573,154,39.652032
6.584715,66,39.874333
309.518406,729,42.311697
118.221249,274,43.995249
30.848319,126,44.426928
101.607102,277,45.400849
16.66675,71,45.643162
41.739352,154,46.168411
10.345979,103,46.507366
101.140309,293,47.490578
-8.079718,1,47.509337
123.587493,346,48.644743
27.702229,114,49.026627
15.796534,84,49.319376
40.614381,121,49.739985
39.742046,117,50.151871
39.55248,117,50.542463
32.047867,127,50.98536
1.986103,38,51.144056
21.982822,83,51.422431
-7.39706,12,51.475265
14.112529,66,51.700451
15.501668,90,52.014339
9.794092,50,52.207819
15.537582,91,52.531185
123.382791,307,53.595467
30.924875,123,54.027395
13.652672,98,54.37013
86.58077,265,55.337162
121.940918,334,56.544028
27.316293,153,57.109641
40.327061,156,57.647842
40.44873,128,58.107332
28.023243,113,58.530635
28.023656,149,59.078981
594.917079,835,62.105787
-7.374104,11,62.16082
254.93138,592,64.273613
40.156373,133,64.734157
99.441571,315,66.720733
73.362016,262,67.69919
107.198094,333,68.846621
41.639059,143,69.360577
40.483519,156,69.960042
41.638081,129,70.42275
27.363364,113,70.843527
46.774504,159,71.410234
16.251956,85,71.721766
30.580472,156,72.301135
123.746797,370,73.666093
26.204395,130,74.139784
12.600173,77,74.40668
-7.351146,10,74.452586
26.55052,131,74.922271
26.210481,140,75.42942
40.675782,153,76.008184
1.8246,39,76.152357
50.59733,168,76.739239
-3.384791,26,76.835699
21.433013,84,77.17478
-7.67837,16,77.241019
92.079685,274,78.225829
181.441014,436,79.83923
95.301733,270,80.791602
109.323831,307,81.859698
31.52707,125,82.311701
95.956862,291,83.414668
91.223745,284,84.456366
37.395537,148,85.012424
593.61623,825,87.850732
55.665811,163,88.436759
44.92006,123,88.884234
30.620608,130,90.237514
10.330213,78,90.526534
